RAM_ID,CAS_Latency,ECC_Support,Buffered,Channels,Heat_Sink,XMP_Profiles
36654,CL18,No,No,Dual,No,Yes
36655,CL16,No,No,Dual,No,Yes
36656,CL40,Yes,Yes,Quad,Yes,No
36657,CL38,Yes,No,Single,Yes,Yes
36658,CL19,Yes,No,Single,Yes,No
36659,CL13,Yes,No,Dual,Yes,No
36660,CL38,Yes,Yes,Quad,No,Yes
36661,CL36,Yes,No,Quad,Yes,Yes
36662,CL16,Yes,Yes,Quad,Yes,No
36663,CL40,Yes,Yes,Dual,No,Yes
36664,CL11,Yes,No,Single,Yes,Yes
36665,CL13,No,No,Single,Yes,No
36666,CL16,Yes,Yes,Single,No,No
36667,CL18,No,No,Single,No,No
36668,CL36,Yes,No,Single,Yes,Yes
36669,CL15,No,No,Quad,No,No
36670,CL18,No,No,Dual,Yes,Yes
36671,CL16,No,No,Single,Yes,Yes
36672,CL36,No,No,Dual,No,No
36673,CL19,No,No,Quad,Yes,No
36674,CL36,No,No,Single,Yes,No
36675,CL16,No,No,Quad,Yes,No
36676,CL18,Yes,Yes,Single,Yes,No
36677,CL15,Yes,No,Single,Yes,Yes
36678,CL15,No,No,Quad,Yes,Yes
36679,CL17,Yes,Yes,Quad,No,Yes
36680,CL36,No,No,Quad,Yes,No
36681,CL40,Yes,Yes,Quad,Yes,Yes
36682,CL36,No,No,Quad,No,Yes
36683,CL19,Yes,Yes,Dual,Yes,No
36684,CL11,Yes,No,Dual,Yes,No
36685,CL11,Yes,No,Dual,Yes,No
36686,CL17,Yes,Yes,Dual,Yes,Yes
36687,CL19,No,No,Quad,No,No
36688,CL36,No,No,Dual,No,Yes
36689,CL16,No,No,Single,No,Yes
36690,CL40,Yes,No,Dual,No,Yes
36691,CL18,Yes,Yes,Quad,No,Yes
36692,CL18,Yes,No,Quad,No,No
36693,CL38,Yes,Yes,Single,No,Yes
36694,CL18,No,No,Single,No,No
36695,CL16,Yes,Yes,Quad,Yes,No
36696,CL17,No,No,Quad,Yes,Yes
36697,CL15,Yes,Yes,Dual,No,No
36698,CL13,Yes,Yes,Dual,No,Yes
36699,CL38,Yes,No,Single,No,Yes
36700,CL18,No,No,Quad,Yes,Yes
36701,CL17,Yes,Yes,Quad,No,Yes
36702,CL17,Yes,Yes,Dual,Yes,Yes
36703,CL15,No,No,Single,No,No
36704,CL17,No,No,Single,No,Yes
36705,CL13,Yes,Yes,Dual,No,Yes
36706,CL40,No,No,Single,No,Yes
36707,CL17,Yes,No,Quad,Yes,Yes
36708,CL17,No,No,Single,Yes,Yes
36709,CL16,No,No,Dual,Yes,No
36710,CL15,Yes,No,Quad,Yes,Yes
36711,CL16,No,No,Quad,No,No
36712,CL40,Yes,Yes,Dual,Yes,Yes
36713,CL36,Yes,Yes,Dual,Yes,Yes
36714,CL17,No,No,Single,No,Yes
36715,CL19,Yes,No,Quad,Yes,Yes
36716,CL13,No,No,Dual,Yes,Yes
36717,CL38,No,No,Single,No,No
36718,CL11,No,No,Single,No,Yes
36719,CL36,Yes,No,Quad,Yes,No
36720,CL16,No,No,Dual,Yes,No
36721,CL15,No,No,Dual,No,No
36722,CL11,Yes,Yes,Quad,No,No
36723,CL16,No,No,Quad,Yes,No
36724,CL36,Yes,No,Quad,Yes,No
36725,CL19,No,No,Quad,No,Yes
36726,CL13,Yes,No,Quad,No,No
36727,CL17,Yes,No,Dual,No,Yes
36728,CL19,Yes,Yes,Dual,No,No
36729,CL16,Yes,No,Quad,Yes,Yes
36730,CL38,Yes,Yes,Dual,No,Yes
36731,CL17,Yes,Yes,Dual,Yes,No
36732,CL16,No,No,Single,Yes,Yes
36733,CL13,No,No,Quad,No,Yes
36734,CL16,No,No,Single,Yes,No
36735,CL38,No,No,Quad,Yes,Yes
36736,CL11,Yes,No,Quad,Yes,Yes
36737,CL36,Yes,Yes,Dual,Yes,No
36738,CL13,No,No,Dual,Yes,Yes
36739,CL18,Yes,No,Quad,Yes,Yes
36740,CL18,Yes,Yes,Dual,Yes,No
36741,CL19,Yes,Yes,Single,Yes,No
36742,CL40,No,No,Quad,No,No
36743,CL16,No,No,Quad,Yes,Yes
36744,CL17,Yes,Yes,Dual,Yes,No
36745,CL17,No,No,Dual,No,No
36746,CL18,No,No,Dual,Yes,Yes
36747,CL17,No,No,Dual,Yes,No
36748,CL17,No,No,Dual,No,Yes
36749,CL15,Yes,No,Single,No,No
36750,CL15,No,No,Single,Yes,Yes
36751,CL18,No,No,Quad,No,No
36752,CL17,No,No,Dual,No,Yes
36753,CL40,No,No,Quad,No,No
36754,CL11,Yes,Yes,Single,No,No
36755,CL13,No,No,Quad,No,No
36756,CL13,Yes,No,Quad,Yes,Yes
36757,CL18,Yes,No,Quad,Yes,Yes
36758,CL40,Yes,Yes,Single,No,No
36759,CL19,No,No,Dual,Yes,Yes
36760,CL15,Yes,No,Quad,Yes,No
36761,CL15,Yes,No,Dual,Yes,No
36762,CL36,Yes,Yes,Dual,No,Yes
36763,CL36,No,No,Single,No,Yes
36764,CL40,No,No,Dual,No,No
36765,CL16,No,No,Dual,Yes,Yes
36766,CL17,No,No,Quad,Yes,No
36767,CL38,Yes,No,Quad,No,Yes
36768,CL17,Yes,Yes,Quad,Yes,No
36769,CL17,Yes,Yes,Dual,Yes,No
36770,CL19,Yes,Yes,Single,Yes,Yes
36771,CL19,No,No,Dual,No,No
36772,CL36,No,No,Quad,Yes,No
36773,CL36,No,No,Dual,No,No
36774,CL36,No,No,Dual,No,No
36775,CL18,Yes,Yes,Quad,No,No
36776,CL17,Yes,No,Dual,Yes,Yes
36777,CL36,No,No,Dual,No,Yes
36778,CL18,Yes,Yes,Dual,No,No
36779,CL13,No,No,Quad,Yes,No
36780,CL19,Yes,Yes,Dual,No,Yes
36781,CL18,No,No,Dual,Yes,No
36782,CL18,No,No,Dual,Yes,No
36783,CL13,No,No,Dual,No,Yes
36784,CL17,Yes,Yes,Single,No,No
36785,CL16,No,No,Dual,Yes,No
36786,CL19,Yes,No,Quad,No,No
36787,CL16,No,No,Single,Yes,No
36788,CL15,Yes,Yes,Quad,Yes,No
36789,CL15,Yes,No,Single,No,Yes
36790,CL18,Yes,Yes,Quad,No,Yes
36791,CL15,Yes,Yes,Single,Yes,No
36792,CL15,No,No,Single,No,Yes
36793,CL19,Yes,Yes,Dual,No,No
36794,CL18,Yes,No,Single,Yes,No
36795,CL13,Yes,Yes,Single,Yes,Yes
36796,CL38,No,No,Dual,No,Yes
36797,CL13,Yes,No,Dual,No,Yes
36798,CL18,No,No,Single,No,No
36799,CL18,Yes,Yes,Single,Yes,No
36800,CL17,Yes,No,Single,Yes,No
36801,CL19,No,No,Dual,Yes,Yes
36802,CL13,No,No,Quad,No,No
36803,CL18,Yes,Yes,Dual,No,Yes
36804,CL18,Yes,Yes,Quad,No,No
36805,CL17,No,No,Quad,Yes,Yes
36806,CL38,Yes,No,Quad,Yes,No
36807,CL38,No,No,Single,No,Yes
36808,CL11,No,No,Quad,No,No
36809,CL11,Yes,Yes,Single,No,Yes
36810,CL17,No,No,Dual,Yes,Yes
36811,CL19,Yes,Yes,Dual,Yes,No
36812,CL11,No,No,Quad,Yes,No
36813,CL18,No,No,Dual,No,No
36814,CL13,Yes,Yes,Single,Yes,No
36815,CL13,No,No,Single,No,Yes
36816,CL15,Yes,Yes,Dual,No,Yes
36817,CL11,No,No,Dual,No,Yes
36818,CL19,No,No,Quad,No,Yes
36819,CL36,No,No,Single,Yes,Yes
36820,CL11,No,No,Single,No,Yes
36821,CL16,No,No,Quad,Yes,Yes
36822,CL19,Yes,Yes,Quad,Yes,Yes
36823,CL11,Yes,No,Dual,Yes,Yes
36824,CL18,Yes,No,Quad,No,Yes
36825,CL11,Yes,No,Quad,Yes,Yes
36826,CL15,Yes,No,Single,No,Yes
36827,CL40,Yes,No,Dual,No,Yes
36828,CL18,No,No,Single,No,Yes
36829,CL13,No,No,Single,Yes,No
36830,CL18,Yes,No,Single,Yes,No
36831,CL18,No,No,Quad,No,No
36832,CL40,Yes,Yes,Single,No,No
36833,CL17,Yes,No,Single,Yes,Yes
36834,CL36,No,No,Quad,Yes,Yes
36835,CL40,Yes,No,Dual,No,No
36836,CL38,Yes,Yes,Dual,Yes,Yes
36837,CL13,Yes,Yes,Quad,No,No
36838,CL36,Yes,No,Quad,No,No
36839,CL40,Yes,Yes,Dual,Yes,Yes
36840,CL18,No,No,Quad,No,No
36841,CL36,No,No,Dual,Yes,No
36842,CL19,Yes,Yes,Quad,No,No
36843,CL16,Yes,Yes,Single,Yes,No
36844,CL15,Yes,No,Dual,No,Yes
36845,CL36,No,No,Quad,Yes,Yes
36846,CL11,Yes,Yes,Dual,No,No
36847,CL36,No,No,Single,No,No
36848,CL16,No,No,Single,Yes,Yes
36849,CL38,No,No,Quad,Yes,No
36850,CL36,Yes,Yes,Dual,Yes,No
36851,CL19,No,No,Quad,No,No
36852,CL17,No,No,Dual,Yes,Yes
36853,CL16,No,No,Quad,Yes,No
36854,CL11,Yes,No,Single,No,No
36855,CL19,Yes,No,Quad,No,No
36856,CL15,Yes,No,Single,No,No
36857,CL17,No,No,Single,No,Yes
36858,CL36,No,No,Dual,No,No
36859,CL19,No,No,Single,Yes,Yes
36860,CL11,Yes,Yes,Quad,Yes,No
36861,CL17,Yes,Yes,Dual,Yes,No
36862,CL38,No,No,Single,Yes,No
36863,CL15,No,No,Quad,No,No
36864,CL40,Yes,No,Single,No,Yes
36865,CL11,Yes,No,Single,No,Yes
36866,CL17,Yes,No,Quad,No,Yes
36867,CL16,Yes,No,Single,No,No
36868,CL18,No,No,Single,No,No
36869,CL13,Yes,Yes,Dual,Yes,No
36870,CL16,No,No,Single,Yes,No
36871,CL15,No,No,Dual,Yes,No
36872,CL11,No,No,Single,Yes,No
36873,CL38,Yes,No,Dual,Yes,No
36874,CL38,No,No,Quad,No,No
36875,CL16,No,No,Single,No,Yes
36876,CL11,Yes,No,Quad,Yes,No
36877,CL36,No,No,Dual,No,No
36878,CL38,Yes,No,Single,Yes,Yes
36879,CL13,Yes,No,Quad,Yes,No
36880,CL16,Yes,No,Quad,No,No
36881,CL36,No,No,Dual,No,Yes
36882,CL15,No,No,Single,Yes,Yes
36883,CL16,No,No,Single,Yes,No
36884,CL40,Yes,No,Dual,No,No
36885,CL38,No,No,Single,No,Yes
36886,CL15,Yes,No,Dual,Yes,No
36887,CL36,Yes,No,Dual,No,Yes
36888,CL11,No,No,Quad,Yes,Yes
36889,CL40,No,No,Quad,Yes,Yes
36890,CL18,Yes,No,Quad,Yes,Yes
36891,CL38,Yes,Yes,Quad,No,No
36892,CL40,No,No,Single,Yes,Yes
36893,CL38,Yes,Yes,Quad,Yes,Yes
36894,CL13,Yes,Yes,Single,Yes,No
36895,CL36,No,No,Dual,No,Yes
36896,CL38,Yes,Yes,Single,Yes,No
36897,CL18,No,No,Dual,Yes,No
36898,CL18,Yes,No,Dual,Yes,No
36899,CL13,No,No,Dual,No,Yes
36900,CL17,Yes,Yes,Dual,Yes,No
36901,CL36,No,No,Dual,Yes,No
36902,CL40,Yes,No,Quad,Yes,No
36903,CL16,No,No,Quad,No,Yes
36904,CL17,No,No,Quad,Yes,Yes
36905,CL13,No,No,Dual,No,No
36906,CL17,Yes,Yes,Single,No,No
36907,CL18,Yes,No,Single,Yes,No
36908,CL15,No,No,Single,No,No
36909,CL40,Yes,No,Quad,No,Yes
36910,CL16,No,No,Dual,Yes,Yes
36911,CL19,No,No,Dual,Yes,Yes
36912,CL18,Yes,No,Dual,Yes,No
36913,CL40,Yes,Yes,Quad,Yes,Yes
36914,CL19,Yes,No,Single,Yes,No
36915,CL11,Yes,Yes,Dual,No,Yes
36916,CL40,Yes,No,Quad,Yes,Yes
36917,CL15,Yes,Yes,Quad,Yes,Yes
36918,CL36,Yes,No,Dual,No,No
36919,CL36,Yes,No,Single,Yes,Yes
36920,CL16,No,No,Dual,Yes,Yes
36921,CL17,Yes,No,Quad,No,Yes
36922,CL18,Yes,No,Dual,Yes,Yes
36923,CL11,Yes,Yes,Quad,No,No
36924,CL15,No,No,Quad,No,Yes
36925,CL18,No,No,Quad,Yes,Yes
36926,CL15,Yes,Yes,Dual,No,Yes
36927,CL40,Yes,Yes,Dual,No,No
36928,CL17,Yes,Yes,Dual,No,No
36929,CL38,Yes,Yes,Single,No,No
36930,CL18,No,No,Dual,No,No
36931,CL16,No,No,Single,No,No
36932,CL11,No,No,Dual,Yes,No
36933,CL16,No,No,Single,Yes,No
36934,CL38,No,No,Dual,No,Yes
36935,CL11,No,No,Quad,Yes,No
36936,CL40,Yes,Yes,Dual,No,No
36937,CL19,Yes,No,Dual,Yes,No
36938,CL16,Yes,No,Single,No,No
36939,CL15,No,No,Quad,Yes,Yes
36940,CL40,Yes,No,Single,Yes,Yes
36941,CL17,No,No,Single,Yes,Yes
36942,CL19,No,No,Quad,Yes,No
36943,CL16,Yes,No,Dual,No,No
36944,CL11,No,No,Single,No,Yes
36945,CL18,Yes,Yes,Dual,Yes,No
36946,CL11,No,No,Single,Yes,Yes
36947,CL13,Yes,Yes,Quad,No,No
36948,CL15,No,No,Quad,No,Yes
36949,CL11,Yes,Yes,Quad,Yes,No
36950,CL40,No,No,Dual,No,Yes
36951,CL38,Yes,Yes,Single,Yes,Yes
36952,CL17,Yes,Yes,Dual,No,Yes
36953,CL36,No,No,Quad,No,Yes
36954,CL18,No,No,Dual,No,Yes
36955,CL19,No,No,Single,No,Yes
36956,CL38,No,No,Quad,Yes,Yes
36957,CL18,Yes,Yes,Quad,No,No
36958,CL36,Yes,No,Dual,Yes,No
36959,CL18,Yes,No,Single,Yes,No
36960,CL13,Yes,Yes,Quad,No,No
36961,CL13,No,No,Single,No,No
36962,CL19,Yes,Yes,Single,No,Yes
36963,CL40,Yes,No,Dual,No,Yes
36964,CL16,Yes,No,Quad,Yes,No
36965,CL13,Yes,Yes,Dual,Yes,No
36966,CL38,Yes,No,Dual,No,Yes
36967,CL40,No,No,Quad,No,No
36968,CL11,No,No,Dual,Yes,Yes
36969,CL15,No,No,Quad,No,No
36970,CL13,No,No,Single,No,Yes
36971,CL36,No,No,Single,No,No
36972,CL15,No,No,Dual,No,No
36973,CL40,No,No,Quad,No,Yes
36974,CL38,Yes,No,Quad,No,No
36975,CL18,No,No,Single,No,Yes
36976,CL19,Yes,Yes,Single,No,Yes
36977,CL19,Yes,No,Dual,No,No
36978,CL16,No,No,Single,No,Yes
36979,CL13,No,No,Single,No,Yes
36980,CL18,Yes,Yes,Single,No,No
36981,CL40,Yes,No,Quad,Yes,No
36982,CL40,Yes,No,Dual,Yes,No
36983,CL38,No,No,Single,Yes,Yes
36984,CL38,No,No,Single,No,Yes
36985,CL18,No,No,Dual,No,No
36986,CL36,No,No,Single,Yes,Yes
36987,CL11,No,No,Quad,No,Yes
36988,CL38,No,No,Quad,Yes,Yes
36989,CL17,No,No,Dual,Yes,Yes
36990,CL17,No,No,Dual,No,No
36991,CL17,Yes,Yes,Dual,No,No
36992,CL40,No,No,Dual,No,Yes
36993,CL11,No,No,Quad,Yes,No
36994,CL18,No,No,Dual,Yes,No
36995,CL40,No,No,Dual,No,Yes
36996,CL40,No,No,Dual,Yes,Yes
36997,CL19,No,No,Quad,No,Yes
36998,CL19,No,No,Single,No,No
36999,CL38,Yes,Yes,Dual,No,Yes
37000,CL13,No,No,Quad,No,No
37001,CL19,No,No,Dual,Yes,No
37002,CL13,Yes,No,Single,No,No
37003,CL11,No,No,Quad,No,Yes
37004,CL19,Yes,Yes,Single,Yes,Yes
37005,CL36,No,No,Quad,Yes,No
37006,CL15,Yes,No,Dual,Yes,Yes
37007,CL18,Yes,No,Quad,No,Yes
37008,CL17,No,No,Dual,Yes,Yes
37009,CL40,No,No,Single,No,Yes
37010,CL11,No,No,Quad,Yes,No
37011,CL11,Yes,Yes,Single,Yes,No
37012,CL40,No,No,Dual,Yes,Yes
37013,CL13,Yes,Yes,Quad,Yes,Yes
37014,CL38,Yes,Yes,Quad,No,No
37015,CL11,No,No,Single,Yes,No
37016,CL17,No,No,Single,Yes,No
37017,CL36,Yes,No,Dual,Yes,No
37018,CL36,Yes,No,Single,No,Yes
37019,CL16,Yes,Yes,Dual,Yes,No
37020,CL38,No,No,Dual,Yes,Yes
37021,CL17,Yes,No,Quad,Yes,Yes
37022,CL18,Yes,No,Dual,No,Yes
37023,CL11,No,No,Single,Yes,Yes
37024,CL36,No,No,Single,Yes,Yes
37025,CL36,No,No,Single,Yes,No
37026,CL11,No,No,Single,Yes,No
37027,CL13,No,No,Dual,No,Yes
37028,CL38,Yes,No,Quad,Yes,No
37029,CL11,Yes,Yes,Single,No,No
37030,CL40,Yes,Yes,Single,No,No
37031,CL36,Yes,No,Single,Yes,No
37032,CL16,No,No,Dual,Yes,No
37033,CL17,Yes,No,Single,No,Yes
37034,CL18,No,No,Quad,No,Yes
37035,CL17,Yes,Yes,Dual,Yes,Yes
37036,CL38,No,No,Single,Yes,Yes
37037,CL11,No,No,Single,Yes,Yes
37038,CL11,Yes,Yes,Single,No,Yes
37039,CL11,No,No,Single,Yes,No
37040,CL38,No,No,Quad,Yes,Yes
37041,CL17,Yes,Yes,Single,Yes,No
37042,CL36,No,No,Quad,Yes,Yes
37043,CL36,No,No,Dual,Yes,No
37044,CL38,Yes,No,Single,Yes,Yes
37045,CL13,No,No,Single,Yes,Yes
37046,CL16,No,No,Single,Yes,No
37047,CL40,Yes,Yes,Single,Yes,Yes
37048,CL11,Yes,No,Single,Yes,Yes
37049,CL19,No,No,Single,No,Yes
37050,CL17,Yes,Yes,Dual,No,No
37051,CL40,Yes,No,Dual,Yes,Yes
37052,CL13,No,No,Quad,No,No
37053,CL18,Yes,Yes,Dual,No,No
37054,CL13,No,No,Quad,Yes,No
37055,CL16,No,No,Single,Yes,Yes
37056,CL11,Yes,Yes,Single,No,No
37057,CL36,Yes,Yes,Dual,No,Yes
37058,CL38,No,No,Single,Yes,No
37059,CL19,No,No,Quad,No,Yes
37060,CL11,Yes,Yes,Quad,No,No
37061,CL36,No,No,Dual,No,Yes
37062,CL36,No,No,Quad,Yes,No
37063,CL18,No,No,Single,Yes,No
37064,CL16,No,No,Dual,Yes,Yes
37065,CL38,No,No,Dual,No,Yes
37066,CL18,No,No,Quad,Yes,Yes
37067,CL40,No,No,Single,Yes,No
37068,CL17,No,No,Dual,No,No
37069,CL16,Yes,Yes,Dual,Yes,No
37070,CL16,No,No,Single,No,Yes
37071,CL40,Yes,Yes,Single,No,Yes
37072,CL38,No,No,Dual,Yes,No
37073,CL40,No,No,Dual,No,No
37074,CL11,No,No,Single,Yes,No
37075,CL40,No,No,Dual,No,No
37076,CL17,Yes,No,Single,No,No
37077,CL18,Yes,No,Dual,Yes,Yes
37078,CL15,Yes,Yes,Quad,Yes,No
37079,CL16,Yes,Yes,Quad,Yes,No
37080,CL38,Yes,No,Single,No,Yes
37081,CL11,No,No,Single,Yes,No
37082,CL19,Yes,Yes,Dual,Yes,Yes
37083,CL18,No,No,Dual,No,No
37084,CL18,No,No,Quad,No,No
37085,CL38,Yes,No,Quad,Yes,No
37086,CL11,No,No,Single,No,Yes
37087,CL17,No,No,Single,No,Yes
37088,CL13,Yes,Yes,Dual,Yes,Yes
37089,CL17,Yes,Yes,Quad,Yes,Yes
37090,CL38,Yes,No,Dual,Yes,Yes
37091,CL40,No,No,Dual,No,No
37092,CL17,Yes,Yes,Dual,No,No
37093,CL13,No,No,Dual,No,Yes
37094,CL38,Yes,Yes,Dual,Yes,No
37095,CL19,No,No,Single,Yes,No
37096,CL15,No,No,Single,No,No
37097,CL19,Yes,Yes,Dual,Yes,Yes
37098,CL16,Yes,No,Single,Yes,No
37099,CL18,No,No,Dual,Yes,Yes
37100,CL13,No,No,Dual,Yes,Yes
37101,CL11,No,No,Dual,Yes,No
37102,CL15,Yes,No,Quad,Yes,Yes
37103,CL19,No,No,Single,No,Yes
37104,CL13,Yes,No,Dual,Yes,Yes
37105,CL13,No,No,Dual,No,No
37106,CL40,Yes,Yes,Dual,Yes,No
37107,CL38,No,No,Single,Yes,Yes
37108,CL16,Yes,Yes,Dual,Yes,No
37109,CL17,Yes,No,Dual,No,Yes
37110,CL17,Yes,No,Single,No,Yes
37111,CL15,No,No,Quad,Yes,No
37112,CL13,No,No,Quad,No,No
37113,CL11,Yes,No,Single,Yes,Yes
37114,CL38,Yes,Yes,Quad,Yes,No
37115,CL36,Yes,No,Quad,No,Yes
37116,CL38,No,No,Quad,No,No
37117,CL13,No,No,Dual,No,No
37118,CL17,No,No,Quad,No,No
37119,CL18,Yes,Yes,Dual,Yes,Yes
37120,CL17,No,No,Single,No,No
37121,CL40,Yes,Yes,Single,Yes,Yes
37122,CL11,Yes,No,Single,Yes,Yes
37123,CL18,Yes,Yes,Single,No,Yes
37124,CL13,No,No,Dual,Yes,No
37125,CL38,No,No,Dual,Yes,Yes
37126,CL38,No,No,Single,No,No
37127,CL38,No,No,Single,Yes,No
37128,CL15,Yes,No,Quad,No,Yes
37129,CL36,No,No,Single,No,No
37130,CL11,Yes,Yes,Single,No,No
37131,CL13,Yes,Yes,Dual,Yes,No
37132,CL11,Yes,Yes,Quad,Yes,Yes
37133,CL19,Yes,No,Dual,No,No
37134,CL38,No,No,Dual,Yes,No
37135,CL16,No,No,Dual,Yes,Yes
37136,CL17,No,No,Quad,No,No
37137,CL17,Yes,No,Quad,Yes,No
37138,CL16,No,No,Dual,No,No
37139,CL38,No,No,Dual,No,No
37140,CL18,Yes,No,Dual,No,Yes
37141,CL36,No,No,Single,No,No
37142,CL36,No,No,Dual,No,No
37143,CL16,No,No,Single,Yes,No
37144,CL38,No,No,Single,Yes,Yes
37145,CL17,No,No,Dual,No,Yes
37146,CL16,No,No,Dual,Yes,Yes
37147,CL16,Yes,Yes,Single,Yes,Yes
37148,CL19,No,No,Dual,No,No
37149,CL40,Yes,No,Dual,No,No
37150,CL15,No,No,Single,Yes,No
37151,CL40,No,No,Single,Yes,Yes
37152,CL36,No,No,Single,No,Yes
37153,CL19,No,No,Dual,No,Yes
37154,CL18,No,No,Single,No,Yes
37155,CL16,Yes,Yes,Dual,Yes,No
37156,CL16,No,No,Dual,No,No
37157,CL18,No,No,Quad,Yes,Yes
37158,CL40,Yes,Yes,Single,Yes,Yes
37159,CL13,No,No,Dual,Yes,Yes
37160,CL11,Yes,Yes,Single,No,Yes
37161,CL16,No,No,Dual,Yes,No
37162,CL36,Yes,Yes,Single,No,No
37163,CL17,Yes,No,Quad,Yes,No
37164,CL38,No,No,Dual,Yes,No
37165,CL17,No,No,Single,Yes,Yes
37166,CL17,No,No,Quad,No,Yes
37167,CL13,Yes,No,Dual,Yes,Yes
37168,CL13,Yes,Yes,Single,No,No
37169,CL11,No,No,Quad,Yes,Yes
37170,CL17,Yes,Yes,Single,Yes,Yes
37171,CL13,Yes,Yes,Single,No,Yes
37172,CL17,Yes,Yes,Quad,Yes,No
37173,CL11,No,No,Dual,No,No
37174,CL36,No,No,Dual,Yes,No
37175,CL38,Yes,Yes,Quad,Yes,Yes
37176,CL11,No,No,Quad,No,No
37177,CL13,Yes,No,Quad,Yes,No
37178,CL19,Yes,Yes,Quad,No,No
37179,CL15,Yes,No,Single,Yes,Yes
37180,CL38,Yes,Yes,Dual,Yes,Yes
37181,CL38,Yes,No,Single,Yes,Yes
37182,CL18,Yes,No,Single,No,Yes
37183,CL15,Yes,No,Quad,Yes,Yes
37184,CL17,Yes,Yes,Single,No,Yes
37185,CL13,Yes,No,Dual,Yes,Yes
37186,CL18,Yes,Yes,Single,Yes,No
37187,CL17,Yes,Yes,Quad,No,No
37188,CL18,Yes,Yes,Dual,Yes,Yes
37189,CL13,Yes,Yes,Quad,Yes,No
37190,CL38,No,No,Dual,Yes,No
37191,CL17,Yes,Yes,Dual,Yes,No
37192,CL11,Yes,Yes,Dual,No,No
37193,CL15,Yes,No,Dual,No,No
37194,CL36,No,No,Single,No,No
37195,CL19,No,No,Single,No,No
37196,CL11,Yes,Yes,Quad,Yes,No
37197,CL18,Yes,No,Single,No,Yes
37198,CL18,No,No,Quad,No,No
37199,CL17,Yes,Yes,Quad,Yes,Yes
37200,CL13,Yes,Yes,Single,Yes,No
37201,CL15,Yes,Yes,Quad,No,Yes
37202,CL40,Yes,Yes,Dual,No,No
37203,CL15,No,No,Single,No,No
37204,CL15,No,No,Single,No,No
37205,CL18,No,No,Quad,No,Yes
37206,CL40,No,No,Quad,No,No
37207,CL19,No,No,Single,Yes,Yes
37208,CL18,No,No,Quad,No,Yes
37209,CL13,No,No,Single,Yes,Yes
37210,CL19,No,No,Single,No,Yes
37211,CL13,No,No,Dual,Yes,Yes
37212,CL13,Yes,No,Single,No,No
37213,CL38,Yes,No,Single,No,No
37214,CL19,No,No,Quad,No,No
37215,CL18,Yes,No,Quad,No,Yes
37216,CL38,No,No,Single,Yes,No
37217,CL40,No,No,Single,Yes,No
37218,CL36,No,No,Dual,Yes,Yes
37219,CL17,No,No,Single,Yes,No
37220,CL15,Yes,No,Dual,No,No
37221,CL15,No,No,Single,Yes,No
37222,CL36,Yes,Yes,Dual,No,Yes
37223,CL36,No,No,Dual,Yes,Yes
37224,CL38,No,No,Single,No,Yes
37225,CL40,Yes,Yes,Quad,Yes,No
37226,CL19,Yes,Yes,Single,No,No
37227,CL38,No,No,Single,No,Yes
37228,CL17,Yes,Yes,Single,Yes,Yes
37229,CL17,No,No,Quad,Yes,Yes
37230,CL16,No,No,Single,No,Yes
37231,CL15,Yes,Yes,Quad,Yes,No
37232,CL15,Yes,No,Dual,No,No
37233,CL16,Yes,No,Quad,No,No
37234,CL19,No,No,Quad,No,Yes
37235,CL11,Yes,No,Quad,Yes,Yes
37236,CL11,Yes,Yes,Quad,Yes,No
37237,CL40,Yes,Yes,Dual,No,No
37238,CL16,No,No,Dual,Yes,Yes
37239,CL11,No,No,Quad,No,Yes
37240,CL13,Yes,Yes,Single,No,No
37241,CL36,Yes,No,Single,No,Yes
37242,CL38,No,No,Dual,No,No
37243,CL40,Yes,No,Quad,Yes,Yes
37244,CL19,Yes,No,Single,Yes,No
37245,CL13,No,No,Quad,No,Yes
37246,CL36,Yes,Yes,Dual,Yes,No
37247,CL19,Yes,No,Quad,No,No
37248,CL38,No,No,Single,No,No
37249,CL19,Yes,No,Dual,Yes,Yes
37250,CL16,No,No,Dual,No,No
37251,CL19,Yes,Yes,Quad,No,No
37252,CL15,No,No,Quad,Yes,Yes
37253,CL38,No,No,Quad,No,Yes
37254,CL19,No,No,Quad,Yes,No
37255,CL18,Yes,No,Dual,Yes,No
37256,CL13,Yes,No,Dual,Yes,Yes
37257,CL11,Yes,No,Dual,Yes,Yes
37258,CL40,Yes,Yes,Dual,Yes,Yes
37259,CL11,Yes,No,Quad,Yes,Yes
37260,CL38,No,No,Dual,Yes,No
37261,CL16,No,No,Single,Yes,No
37262,CL40,No,No,Single,No,No
37263,CL16,Yes,No,Quad,Yes,Yes
37264,CL11,Yes,No,Single,No,Yes
37265,CL15,No,No,Quad,No,Yes
37266,CL15,Yes,No,Dual,Yes,Yes
37267,CL36,No,No,Quad,No,Yes
37268,CL36,Yes,Yes,Single,Yes,Yes
37269,CL38,Yes,No,Quad,No,No
37270,CL17,Yes,Yes,Single,No,Yes
37271,CL17,No,No,Dual,Yes,No
37272,CL40,No,No,Dual,Yes,Yes
37273,CL13,No,No,Dual,Yes,No
37274,CL36,Yes,No,Quad,Yes,Yes
37275,CL18,No,No,Quad,No,No
37276,CL17,Yes,Yes,Single,No,No
37277,CL19,No,No,Quad,No,Yes
37278,CL18,No,No,Single,Yes,Yes
37279,CL19,No,No,Single,No,Yes
37280,CL40,Yes,Yes,Single,No,No
37281,CL13,Yes,No,Single,No,Yes
