chicken_id,breed_id,farm_id,farmer_id,gender,hatch_date,age_days,weight_kg,height_cm,production_type,health_status,vaccination_status,egg_production_weekly,province,feed_type_id,market_value
5477,7,148,2,Female,2/16/2022,684,4.2,68.7,Meat,Minor Issues,Complete,0,Jawa Tengah,5,63722
5478,6,70,89,Female,4/5/2022,636,3.68,39.7,Ornamental,Under Treatment,Complete,0,Jawa Barat,4,59903
5479,4,151,42,Male,12/25/2023,7,1.51,65.4,Fighting,Healthy,Partial,0,Jawa Timur,3,63866
5480,14,154,7,Female,12/17/2022,380,2.36,44.4,Ornamental,Recovered,None,0,Sumatera Utara,6,123780
5481,11,88,41,Male,8/15/2023,139,3.89,28.3,Egg,Under Treatment,None,0,Lampung,8,84367
5482,11,26,42,Female,8/13/2022,506,2.56,47.1,Fighting,Under Treatment,Partial,0,Lampung,6,42390
5483,1,189,10,Female,1/13/2022,718,2.27,41.9,Dual Purpose,Healthy,None,0,Lampung,1,57079
5484,2,64,32,Female,8/8/2022,511,4.16,32.3,Dual Purpose,Minor Issues,Complete,0,Lampung,5,142537
5485,2,138,30,Male,8/18/2022,501,2.32,60.5,Dual Purpose,Minor Issues,None,5,Sulawesi Selatan,5,61411
5486,11,191,87,Female,9/28/2022,460,2.4,58.6,Meat,Under Treatment,Complete,4,Jawa Barat,1,131498
5487,15,32,17,Female,1/3/2023,363,4.11,59,Ornamental,Healthy,None,5,Kalimantan Selatan,6,136506
5488,8,138,8,Male,7/30/2023,155,2.24,48.8,Dual Purpose,Minor Issues,None,0,Sulawesi Selatan,5,56635
5489,12,141,40,Female,10/17/2023,76,3.73,50.9,Meat,Minor Issues,Complete,2,Lampung,4,55054
5490,14,159,24,Female,3/14/2022,658,3.02,65.6,Fighting,Under Treatment,Partial,2,Lampung,3,68483
5491,5,113,27,Male,8/13/2023,141,0.99,57.8,Meat,Minor Issues,Complete,6,Kalimantan Selatan,1,101449
5492,15,76,82,Female,10/8/2023,85,2.01,63.2,Meat,Minor Issues,None,0,Jawa Timur,4,49383
5493,14,178,57,Male,1/14/2022,717,2.16,52.5,Ornamental,Recovered,Partial,0,Sumatera Utara,4,107611
5494,9,123,87,Female,2/8/2022,692,1.75,57.1,Ornamental,Healthy,Partial,3,Jawa Tengah,1,142180
5495,1,157,30,Female,3/30/2023,277,2.08,27.3,Egg,Recovered,Partial,0,Bali,4,128100
5496,9,79,48,Female,1/26/2022,705,2.6,61.2,Ornamental,Recovered,Partial,0,Sumatera Utara,4,114934
5497,6,176,55,Male,10/28/2023,65,1.59,30,Egg,Recovered,None,1,Jawa Tengah,5,73906
5498,11,15,68,Male,7/26/2022,524,2.28,50.5,Egg,Recovered,None,0,Sumatera Utara,3,98305
5499,1,98,24,Male,7/30/2023,155,3.82,65.7,Fighting,Healthy,Partial,7,DI Yogyakarta,7,74354
5500,12,4,19,Female,11/3/2023,59,2.91,50.6,Fighting,Recovered,None,0,Jawa Timur,5,90293
5501,10,82,74,Female,1/20/2022,711,2.89,58.3,Fighting,Recovered,None,4,Jawa Tengah,4,73781
5502,4,144,97,Female,9/8/2022,480,3.55,38,Meat,Under Treatment,Partial,0,Jawa Timur,5,108292
5503,12,9,41,Male,12/22/2023,10,1.72,45.6,Meat,Under Treatment,None,1,Jawa Timur,7,48658
5504,1,143,70,Male,2/20/2023,315,2.75,57.8,Dual Purpose,Under Treatment,Partial,0,Jawa Timur,1,35815
5505,12,55,76,Male,1/29/2023,337,3.13,35.3,Dual Purpose,Healthy,Complete,5,DI Yogyakarta,5,36439
5506,11,82,4,Male,7/27/2023,158,2.6,56.3,Dual Purpose,Recovered,None,5,DI Yogyakarta,4,112836
5507,10,164,98,Male,9/29/2022,459,2.76,62.7,Ornamental,Recovered,Complete,0,Bali,7,76736
5508,15,179,14,Male,2/27/2023,308,1.33,46.5,Fighting,Minor Issues,Partial,6,DI Yogyakarta,7,137296
5509,13,106,29,Male,11/9/2023,53,3.92,67.8,Meat,Healthy,None,6,Banten,2,88569
5510,1,89,45,Female,3/10/2023,297,3.67,57,Meat,Recovered,Partial,6,DI Yogyakarta,6,25227
5511,4,17,38,Male,3/16/2023,291,0.9,26.1,Meat,Minor Issues,Complete,0,Banten,3,93489
5512,6,113,7,Male,12/1/2023,31,3.67,57.4,Egg,Healthy,None,5,Kalimantan Selatan,6,104019
5513,10,114,1,Female,2/15/2023,320,1.8,28.6,Egg,Under Treatment,Complete,0,Sulawesi Selatan,8,74301
5514,5,16,78,Male,4/1/2022,640,3.32,30.6,Dual Purpose,Under Treatment,None,0,Jawa Timur,5,53354
5515,11,163,86,Female,8/23/2023,131,0.84,33.8,Fighting,Recovered,Complete,4,Sulawesi Selatan,5,25009
5516,6,104,18,Male,1/10/2022,721,2.49,41.1,Egg,Healthy,Complete,7,DI Yogyakarta,2,144045
5517,4,26,1,Male,3/12/2023,295,2.66,56.6,Egg,Under Treatment,None,1,Bali,4,128723
5518,14,68,30,Male,3/14/2022,658,2.57,54.1,Fighting,Minor Issues,None,0,Jawa Tengah,7,54591
5519,5,94,15,Female,10/17/2023,76,2.82,44.1,Dual Purpose,Minor Issues,Partial,6,Sumatera Utara,8,47180
5520,11,131,67,Female,11/2/2023,60,2.72,34.5,Egg,Under Treatment,Complete,0,Lampung,2,86623
5521,14,6,94,Male,12/20/2022,377,3.56,30.9,Meat,Recovered,None,7,DI Yogyakarta,8,109676
5522,5,21,95,Male,6/3/2023,212,1.35,37.6,Egg,Recovered,Complete,0,Jawa Barat,7,104826
5523,10,172,94,Female,6/10/2022,570,1.7,25.5,Ornamental,Recovered,None,3,Jawa Barat,3,91867
5524,9,26,77,Male,10/10/2022,448,1.93,59.5,Ornamental,Under Treatment,Complete,5,Jawa Timur,2,36048
5525,9,117,81,Female,3/28/2022,644,1.46,44.7,Ornamental,Under Treatment,Partial,0,Sulawesi Selatan,2,39779
5526,10,3,52,Female,11/5/2023,57,1.45,31.4,Meat,Under Treatment,Partial,0,Jawa Timur,2,61520
5527,11,144,17,Female,8/17/2022,502,3.14,64.7,Egg,Recovered,Partial,0,Sulawesi Selatan,6,128037
5528,14,183,59,Female,11/22/2022,405,4.38,41,Fighting,Recovered,Complete,0,Jawa Barat,6,27113
5529,2,63,22,Female,9/22/2022,466,2.68,59.8,Meat,Minor Issues,Partial,2,Banten,5,116117
5530,9,145,79,Female,12/3/2022,394,1.04,44.5,Egg,Recovered,Complete,0,Kalimantan Selatan,6,33560
5531,4,181,15,Male,3/27/2023,280,1.29,29.1,Egg,Minor Issues,Partial,0,Jawa Tengah,2,121670
5532,9,13,15,Female,5/1/2023,245,2.54,50.7,Egg,Healthy,None,2,Kalimantan Selatan,3,65970
5533,9,168,55,Female,3/29/2022,643,2.88,66.8,Fighting,Healthy,Complete,0,Lampung,8,83977
5534,7,68,83,Male,11/15/2022,412,1.4,39.3,Dual Purpose,Recovered,None,0,Sulawesi Selatan,7,77676
5535,9,106,1,Female,3/28/2023,279,3.26,67.5,Egg,Recovered,Complete,3,DI Yogyakarta,5,26615
5536,3,60,39,Male,10/27/2023,66,2.78,28.3,Egg,Healthy,Partial,4,DI Yogyakarta,6,110663
5537,4,122,31,Male,8/21/2022,498,0.88,45.2,Meat,Healthy,Complete,1,Banten,8,42658
5538,13,50,83,Female,7/30/2022,520,3.23,69.9,Fighting,Under Treatment,None,2,Sulawesi Selatan,5,82380
5539,7,12,94,Female,5/19/2022,592,4.39,25.9,Fighting,Under Treatment,Complete,6,Bali,2,97670
5540,10,148,15,Male,6/15/2023,200,3.75,28.6,Ornamental,Healthy,Complete,1,Banten,5,79525
5541,14,139,73,Female,7/3/2022,547,3.83,47.2,Egg,Under Treatment,Complete,5,Jawa Timur,2,136709
5542,15,165,73,Female,1/29/2022,702,4.1,28.6,Egg,Healthy,Complete,0,Sumatera Utara,7,104903
5543,2,150,15,Female,11/27/2022,400,0.85,25.4,Fighting,Minor Issues,None,3,DI Yogyakarta,3,140411
5544,14,48,97,Female,5/4/2023,242,3.68,64.5,Ornamental,Under Treatment,Partial,0,Banten,2,134011
5545,2,182,48,Female,6/14/2023,201,3.77,46,Meat,Healthy,None,3,Kalimantan Selatan,4,58659
5546,5,188,89,Female,4/10/2023,266,1.69,42.2,Ornamental,Under Treatment,Partial,0,DI Yogyakarta,2,110329
5547,2,145,81,Male,10/17/2022,441,1.79,29.9,Egg,Minor Issues,Partial,1,Jawa Tengah,7,126091
5548,5,5,54,Male,5/2/2023,244,1.75,56.8,Meat,Recovered,Partial,0,Jawa Barat,8,111223
5549,13,133,85,Male,6/19/2022,561,2.76,26.4,Fighting,Recovered,Complete,7,Sulawesi Selatan,2,65749
5550,9,44,74,Male,7/16/2023,169,2.26,29.7,Ornamental,Minor Issues,None,2,Bali,6,106941
5551,13,176,5,Female,1/11/2023,355,0.88,38.1,Fighting,Healthy,None,0,Sulawesi Selatan,3,57069
5552,13,118,10,Male,3/23/2022,649,3.56,62.2,Dual Purpose,Recovered,Complete,5,Banten,3,46036
5553,11,133,56,Male,2/3/2023,332,3.86,48.4,Egg,Minor Issues,None,0,Bali,1,104303
5554,10,111,26,Female,10/10/2022,448,2.35,56.1,Meat,Healthy,Partial,0,Lampung,3,70423
5555,7,101,95,Male,6/20/2022,560,2.49,26.6,Dual Purpose,Minor Issues,Partial,0,Kalimantan Selatan,4,88140
5556,11,170,25,Female,12/19/2023,13,2.85,28.6,Dual Purpose,Minor Issues,None,7,Sulawesi Selatan,7,43330
5557,12,162,30,Female,2/11/2022,689,1.01,54.4,Ornamental,Under Treatment,Complete,0,Jawa Barat,1,51913
5558,4,175,82,Female,4/4/2022,637,4.46,42.4,Meat,Recovered,Partial,0,Sumatera Utara,1,44291
5559,13,74,60,Female,7/1/2022,549,1.61,59.7,Dual Purpose,Healthy,None,0,Jawa Tengah,1,52314
5560,13,12,32,Female,12/18/2022,379,3.06,69.5,Fighting,Minor Issues,Partial,0,Sumatera Utara,8,74716
5561,10,112,35,Female,12/9/2023,23,4.19,51.3,Egg,Healthy,Partial,7,Sumatera Utara,5,44439
5562,8,36,93,Male,11/1/2022,426,0.97,55.3,Dual Purpose,Recovered,Complete,1,Sumatera Utara,5,114308
5563,11,90,48,Female,10/28/2022,430,1.99,56.5,Egg,Minor Issues,Partial,4,Jawa Barat,6,28360
5564,8,119,29,Female,5/30/2023,216,1.87,58.7,Ornamental,Minor Issues,Partial,7,Lampung,5,124247
5565,2,20,91,Male,5/30/2022,581,1.32,68.5,Egg,Under Treatment,Partial,0,DI Yogyakarta,3,84654
5566,8,47,68,Female,1/19/2022,712,3.1,61.1,Ornamental,Recovered,Partial,0,Jawa Timur,4,30625
5567,5,179,22,Male,4/30/2022,611,2.08,32.9,Dual Purpose,Under Treatment,Partial,0,Sumatera Utara,1,74142
5568,4,16,43,Female,9/8/2023,115,0.85,57.6,Ornamental,Recovered,Complete,0,Sulawesi Selatan,8,73668
5569,3,26,56,Male,1/31/2023,335,1.96,39.3,Egg,Recovered,Complete,7,DI Yogyakarta,3,68620
5570,1,10,32,Male,10/30/2023,63,2.46,69.1,Meat,Under Treatment,None,0,Jawa Tengah,7,38864
5571,9,18,22,Female,2/23/2022,677,1.23,60.6,Meat,Healthy,None,7,Jawa Timur,2,98643
5572,7,38,58,Female,4/8/2022,633,1.18,46,Fighting,Recovered,Complete,0,Lampung,2,103304
5573,14,101,8,Female,6/25/2022,555,1.61,67.5,Ornamental,Healthy,Partial,1,Sulawesi Selatan,4,67993
5574,3,161,57,Female,1/11/2023,355,4.48,41.1,Ornamental,Recovered,Complete,0,Lampung,3,63782
5575,14,4,83,Male,10/7/2023,86,3.47,41,Dual Purpose,Minor Issues,None,4,Bali,4,91504
5576,12,11,24,Female,11/3/2022,424,4.45,56.2,Fighting,Recovered,Partial,1,Sumatera Utara,1,92211
5577,3,196,34,Female,10/24/2022,434,2.18,38.1,Fighting,Under Treatment,Complete,0,Sulawesi Selatan,4,117137
5578,2,148,34,Male,3/26/2023,281,2.81,50.7,Fighting,Minor Issues,Complete,0,Jawa Tengah,3,92913
5579,10,97,40,Male,4/23/2023,253,1.69,66.6,Fighting,Recovered,Partial,0,Kalimantan Selatan,3,118321
5580,5,160,71,Female,8/21/2022,498,1.52,63.8,Ornamental,Under Treatment,Complete,0,Jawa Tengah,5,118068
5581,3,121,49,Female,5/31/2022,580,2.67,64.9,Fighting,Healthy,Complete,4,Kalimantan Selatan,3,58272
5582,1,16,36,Female,8/24/2022,495,3.18,54.1,Ornamental,Minor Issues,Partial,0,DI Yogyakarta,3,121293
5583,2,175,6,Male,12/18/2022,379,1.73,25.7,Dual Purpose,Recovered,None,0,Bali,4,75210
5584,6,124,46,Female,3/17/2022,655,2.06,57.3,Dual Purpose,Minor Issues,Complete,6,Banten,2,33246
5585,9,42,94,Male,1/28/2022,703,1.58,38.4,Dual Purpose,Minor Issues,Partial,0,Jawa Timur,7,141260
5586,2,178,18,Male,9/2/2022,486,2.89,26.7,Dual Purpose,Minor Issues,Complete,4,Jawa Timur,2,142735
5587,7,7,83,Female,3/9/2023,298,2.91,57.2,Fighting,Healthy,Complete,0,Jawa Barat,8,56091
5588,15,141,10,Female,9/3/2022,485,3.09,52,Fighting,Minor Issues,Complete,0,Jawa Timur,1,112091
5589,9,116,73,Female,9/17/2022,471,2.55,26.5,Ornamental,Under Treatment,Complete,2,Jawa Tengah,5,137367
5590,8,37,96,Male,2/22/2022,678,1.64,39.5,Egg,Healthy,Complete,0,DI Yogyakarta,6,38208
5591,6,61,66,Male,11/14/2022,413,1.3,63.1,Meat,Under Treatment,None,3,Sulawesi Selatan,7,57145
5592,7,19,5,Male,9/3/2023,120,3.06,63.3,Ornamental,Minor Issues,Partial,5,Jawa Tengah,7,48146
5593,3,33,38,Female,12/21/2022,376,3.75,38.6,Dual Purpose,Under Treatment,Complete,0,Banten,4,69763
5594,1,92,28,Male,2/7/2023,328,3.33,55,Egg,Recovered,Partial,7,Jawa Tengah,7,91032
5595,15,64,39,Female,1/22/2022,709,2.22,66.2,Egg,Recovered,None,0,Sumatera Utara,7,54395
5596,12,119,36,Female,12/6/2022,391,2.31,51.2,Fighting,Healthy,Partial,5,DI Yogyakarta,8,98866
5597,13,15,67,Female,1/24/2023,342,0.98,38.3,Fighting,Minor Issues,Partial,3,DI Yogyakarta,3,71135
5598,4,3,40,Female,12/13/2023,19,1.41,54.7,Meat,Minor Issues,Complete,4,Jawa Timur,7,95344
5599,13,25,74,Male,12/12/2022,385,4.16,30,Dual Purpose,Minor Issues,Partial,6,Banten,4,96496
5600,8,122,26,Female,11/29/2023,33,2.19,39.4,Fighting,Recovered,Complete,0,Kalimantan Selatan,7,138094
5601,15,172,62,Female,3/13/2022,659,2.27,51.7,Fighting,Minor Issues,Partial,1,Kalimantan Selatan,7,102523
5602,2,79,67,Male,12/18/2022,379,2.45,38.8,Dual Purpose,Healthy,None,0,Jawa Tengah,4,54848
5603,1,47,16,Female,8/5/2023,149,3.12,52.2,Ornamental,Healthy,None,0,Jawa Barat,6,125846
5604,12,13,18,Male,7/30/2023,155,4.35,26.9,Meat,Healthy,None,0,Kalimantan Selatan,5,129261
5605,9,46,29,Male,12/2/2022,395,3.42,60,Dual Purpose,Healthy,None,0,Sumatera Utara,2,90955
5606,2,128,9,Male,3/1/2022,671,0.83,56.6,Ornamental,Recovered,Complete,0,Bali,4,32973
5607,1,62,24,Male,1/27/2022,704,4.05,61.4,Fighting,Recovered,None,0,Lampung,2,116748
5608,9,88,16,Male,8/23/2022,496,2.87,38.9,Dual Purpose,Minor Issues,Complete,0,Bali,3,60768
5609,9,91,41,Female,4/7/2022,634,2.32,27.5,Fighting,Healthy,None,6,Sulawesi Selatan,4,37460
5610,7,199,37,Female,3/16/2023,291,2.07,28.6,Ornamental,Healthy,None,2,DI Yogyakarta,5,137213
5611,15,55,66,Female,10/17/2022,441,4.45,47.7,Meat,Recovered,Partial,0,Jawa Timur,8,52003
5612,4,127,31,Male,9/21/2022,467,1.21,60.5,Dual Purpose,Healthy,Complete,0,Kalimantan Selatan,2,85612
5613,4,91,60,Male,2/1/2023,334,2.26,34.7,Fighting,Under Treatment,None,0,Sumatera Utara,6,107288
5614,8,67,55,Female,11/12/2023,50,3.13,52.1,Meat,Minor Issues,Complete,0,Jawa Tengah,5,77333
5615,13,171,63,Female,7/18/2022,532,3.91,46.7,Egg,Minor Issues,None,1,Jawa Timur,2,110389
5616,15,24,28,Male,9/5/2023,118,4.34,44.7,Fighting,Minor Issues,None,0,Jawa Barat,7,59845
5617,13,2,88,Female,8/5/2022,514,1.29,36,Ornamental,Recovered,Complete,0,Kalimantan Selatan,4,128951
5618,11,103,13,Female,10/17/2023,76,3.96,51.6,Dual Purpose,Recovered,None,1,Sulawesi Selatan,5,56755
5619,10,49,77,Male,5/10/2022,601,2.26,47.8,Fighting,Recovered,Complete,0,Lampung,3,89627
5620,4,68,71,Female,7/28/2023,157,1.94,40.4,Dual Purpose,Recovered,Complete,5,Jawa Barat,4,130527
5621,4,165,43,Female,4/8/2023,268,2.38,68.3,Meat,Recovered,None,2,Jawa Tengah,2,129695
5622,2,59,59,Female,11/6/2023,56,1.12,54,Fighting,Minor Issues,Partial,5,Lampung,2,130242
5623,2,34,77,Female,5/24/2023,222,1.94,63.2,Fighting,Recovered,Complete,6,Jawa Barat,2,104355
5624,13,153,45,Female,7/13/2022,537,1.96,34.9,Dual Purpose,Recovered,None,6,Jawa Barat,6,98757
5625,14,135,69,Male,8/22/2023,132,2.82,26.8,Fighting,Recovered,Complete,2,Jawa Tengah,5,42635
5626,14,118,23,Male,2/21/2023,314,1.54,44.8,Dual Purpose,Healthy,Complete,3,DI Yogyakarta,3,27698
5627,14,90,26,Female,6/9/2023,206,2.57,27.4,Egg,Recovered,None,0,Banten,7,106343
5628,15,44,83,Female,9/28/2023,95,2.45,51.5,Ornamental,Healthy,None,4,Bali,3,90309
5629,1,77,81,Male,5/26/2023,220,2.74,62.1,Egg,Recovered,Complete,0,Jawa Timur,2,101667
5630,1,57,10,Male,5/31/2023,215,4.49,34.3,Egg,Under Treatment,Partial,0,Kalimantan Selatan,3,25451
5631,10,140,74,Female,10/9/2023,84,1.74,69.7,Egg,Under Treatment,Complete,1,Jawa Timur,7,76058
5632,14,145,76,Female,2/7/2022,693,2,42.9,Dual Purpose,Minor Issues,Complete,1,Banten,1,35484
5633,7,193,88,Male,7/22/2023,163,1.13,66.9,Ornamental,Under Treatment,None,5,Kalimantan Selatan,8,82038
5634,10,72,78,Male,4/30/2023,246,2.74,55.7,Meat,Under Treatment,Complete,0,Kalimantan Selatan,5,72088
5635,4,149,24,Female,10/22/2022,436,3.95,38.6,Dual Purpose,Recovered,None,4,Lampung,4,129203
5636,8,12,62,Male,12/13/2023,19,2.45,61.9,Fighting,Healthy,Partial,3,Kalimantan Selatan,2,61207
5637,2,62,20,Female,5/26/2023,220,4.43,53.3,Meat,Recovered,Partial,0,Jawa Tengah,8,82311
5638,11,48,45,Female,10/9/2022,449,4.21,39.4,Fighting,Under Treatment,Complete,4,Jawa Timur,2,89914
5639,3,122,60,Female,8/23/2022,496,3.96,61.9,Ornamental,Recovered,Complete,3,Lampung,2,149202
5640,3,16,35,Female,1/3/2023,363,4.1,44.8,Meat,Under Treatment,Complete,0,Banten,3,61197
5641,13,41,31,Female,8/16/2022,503,2.27,51.2,Dual Purpose,Healthy,Partial,5,Jawa Barat,7,120683
5642,4,197,46,Male,5/28/2023,218,1.82,38.8,Fighting,Healthy,None,6,Lampung,1,39977
5643,8,135,75,Male,10/3/2022,455,3.85,49.7,Fighting,Minor Issues,None,0,Lampung,7,115360
5644,15,40,3,Male,1/30/2023,336,3.95,48.7,Ornamental,Minor Issues,Complete,0,Sulawesi Selatan,1,69199
5645,6,54,9,Female,4/19/2022,622,2.91,41.8,Fighting,Recovered,Partial,0,Sumatera Utara,5,68208
5646,1,118,33,Male,2/3/2022,697,4.27,44.8,Ornamental,Recovered,None,6,Jawa Barat,7,126420
5647,14,68,10,Male,5/26/2022,585,1.21,37.8,Ornamental,Under Treatment,Partial,0,Sulawesi Selatan,1,50703
5648,15,40,30,Female,11/3/2022,424,2.43,55.8,Meat,Minor Issues,None,0,Sumatera Utara,1,105958
5649,1,63,2,Male,5/3/2023,243,4.01,40.1,Ornamental,Healthy,Complete,3,Bali,6,69740
5650,12,25,56,Female,9/9/2022,479,1.52,60.5,Fighting,Minor Issues,None,5,Kalimantan Selatan,6,142524
5651,9,27,100,Male,8/27/2023,127,3.71,61.8,Egg,Recovered,Partial,0,Bali,7,95998
5652,3,55,61,Female,8/17/2022,502,3.23,42.9,Fighting,Under Treatment,Partial,3,DI Yogyakarta,3,83912
5653,1,84,6,Male,11/29/2023,33,3.4,48.9,Egg,Healthy,None,0,Jawa Barat,2,113267
5654,15,71,70,Female,11/13/2023,49,3.31,43.2,Egg,Minor Issues,Partial,0,DI Yogyakarta,2,91565
5655,14,43,43,Male,12/19/2023,13,2.61,40,Fighting,Recovered,Complete,1,Jawa Timur,6,64511
5656,8,108,69,Male,12/25/2022,372,3.14,43.1,Egg,Healthy,Partial,5,Sumatera Utara,5,91782
5657,5,122,11,Male,3/27/2023,280,1.91,28.5,Meat,Under Treatment,Complete,4,Lampung,8,47276
5658,12,15,11,Male,8/26/2023,128,1.63,53.5,Fighting,Minor Issues,None,0,Sumatera Utara,8,148585
5659,8,58,83,Female,2/3/2023,332,0.88,48.2,Fighting,Minor Issues,Complete,0,Jawa Tengah,1,45703
5660,11,27,78,Female,8/4/2023,150,3.17,33.3,Egg,Under Treatment,Complete,2,Lampung,5,70597
5661,8,80,26,Male,12/26/2023,6,1.1,62,Egg,Recovered,Partial,0,Sulawesi Selatan,6,99636
5662,9,167,42,Male,5/5/2022,606,1.82,45.6,Egg,Under Treatment,Partial,0,Sumatera Utara,2,102910
5663,10,76,69,Male,4/17/2022,624,0.91,28.8,Meat,Minor Issues,Complete,0,Jawa Barat,3,131199
5664,5,164,72,Male,8/19/2022,500,2.39,34.4,Egg,Minor Issues,Partial,0,Sumatera Utara,7,48629
5665,14,70,98,Male,8/21/2023,133,3.94,68.9,Fighting,Minor Issues,Partial,5,Bali,4,80331
5666,9,69,33,Male,9/18/2023,105,2.98,50.6,Egg,Minor Issues,None,0,Banten,4,100442
5667,1,64,42,Female,1/2/2022,729,1.78,33.6,Fighting,Minor Issues,Partial,7,DI Yogyakarta,8,84964
5668,6,72,84,Male,1/7/2023,359,1.03,31.3,Meat,Healthy,Complete,6,Jawa Barat,5,27136
5669,2,62,81,Female,6/9/2022,571,2.05,32.6,Meat,Healthy,Complete,0,Jawa Timur,1,82093
5670,13,179,24,Female,5/10/2023,236,2.61,50.8,Meat,Under Treatment,Complete,0,DI Yogyakarta,3,86299
5671,9,23,1,Female,10/15/2023,78,2.14,66.6,Dual Purpose,Under Treatment,None,3,Jawa Tengah,3,37684
5672,9,103,78,Male,11/5/2022,422,4.36,64.1,Meat,Recovered,Partial,0,Kalimantan Selatan,5,125314
5673,4,42,97,Female,11/17/2023,45,4.34,33.7,Ornamental,Under Treatment,None,5,Bali,1,124112
5674,6,148,87,Female,8/23/2023,131,2.48,44.6,Egg,Minor Issues,None,6,DI Yogyakarta,1,36602
5675,14,151,83,Male,10/31/2023,62,3.6,53.4,Dual Purpose,Recovered,None,3,Jawa Barat,8,60247
5676,13,167,16,Female,3/22/2023,285,2.15,31.7,Fighting,Healthy,Partial,0,Sumatera Utara,6,123249
5677,11,69,52,Male,3/14/2023,293,3.08,55,Ornamental,Recovered,Partial,0,DI Yogyakarta,2,65088
5678,13,161,10,Male,4/24/2022,617,2.78,42.5,Meat,Under Treatment,None,0,Sulawesi Selatan,3,95078
5679,8,16,79,Male,7/18/2022,532,4.29,34.6,Meat,Recovered,Partial,1,Sulawesi Selatan,8,114613
5680,3,86,44,Female,12/8/2022,389,2.25,66.4,Ornamental,Healthy,Complete,1,Jawa Tengah,3,39373
5681,9,146,4,Male,11/13/2022,414,2.71,39.1,Dual Purpose,Recovered,Complete,7,Jawa Timur,3,46434
5682,7,17,20,Male,2/25/2023,310,3.89,42.5,Dual Purpose,Minor Issues,None,0,Kalimantan Selatan,1,41865
5683,9,182,31,Female,8/28/2023,126,3.06,36,Fighting,Minor Issues,Complete,1,DI Yogyakarta,4,146699
5684,14,91,89,Male,4/8/2022,633,3.88,31.1,Ornamental,Recovered,Complete,0,Lampung,3,25757
5685,8,140,9,Male,1/22/2023,344,1.49,51.9,Ornamental,Healthy,Partial,6,Lampung,8,76931
5686,15,43,87,Female,10/26/2023,67,3.37,52.6,Dual Purpose,Recovered,Partial,0,Jawa Barat,3,71816
5687,10,147,46,Male,12/18/2022,379,2.92,45,Meat,Healthy,Partial,0,Bali,1,73502
5688,7,140,47,Female,4/14/2022,627,3.29,40.3,Fighting,Under Treatment,Complete,7,Lampung,5,55419
5689,1,64,6,Female,6/8/2023,207,1.67,60.4,Egg,Minor Issues,Partial,0,Jawa Timur,1,109015
5690,13,164,34,Male,1/14/2022,717,1.23,31.6,Ornamental,Healthy,None,0,Sumatera Utara,2,83341
5691,11,48,54,Male,8/30/2022,489,3.79,33.3,Dual Purpose,Under Treatment,Complete,2,Banten,4,110840
5692,8,189,77,Female,1/19/2022,712,4.24,46.1,Egg,Minor Issues,Complete,0,Jawa Timur,4,34112
5693,4,184,91,Female,5/6/2022,605,3.71,61.4,Meat,Recovered,None,0,Sumatera Utara,6,58807
5694,4,41,49,Female,10/22/2023,71,3.63,60.6,Egg,Minor Issues,Partial,0,Sulawesi Selatan,7,67598
5695,6,94,36,Female,2/10/2023,325,3.63,60.9,Ornamental,Recovered,Partial,0,Sulawesi Selatan,5,62876
5696,4,199,47,Male,2/26/2022,674,1.78,56.3,Meat,Healthy,Partial,0,Bali,4,124166
5697,7,148,58,Male,4/13/2023,263,3.14,30.4,Meat,Minor Issues,None,5,DI Yogyakarta,3,54276
5698,9,137,47,Female,5/22/2022,589,4.3,39.6,Egg,Healthy,None,7,Jawa Barat,1,139917
5699,13,70,29,Female,2/16/2022,684,3.57,42.6,Fighting,Healthy,None,0,DI Yogyakarta,3,41143
5700,7,182,71,Male,7/19/2022,531,3.39,50,Meat,Under Treatment,Complete,0,Sumatera Utara,6,92472
5701,1,130,30,Male,9/24/2023,99,2.94,39.1,Egg,Recovered,Partial,4,Jawa Barat,1,121118
5702,1,196,56,Female,1/10/2022,721,0.82,48.4,Ornamental,Minor Issues,Partial,0,Kalimantan Selatan,1,71139
5703,7,194,90,Male,8/13/2023,141,0.89,31,Fighting,Healthy,Complete,6,Sumatera Utara,7,118222
5704,6,31,75,Male,10/27/2023,66,1.72,58.8,Dual Purpose,Healthy,Complete,0,Lampung,2,46213
5705,11,40,12,Female,8/11/2023,143,2.13,30.5,Meat,Healthy,Partial,0,DI Yogyakarta,1,94940
5706,9,71,5,Male,4/25/2022,616,1.23,58.7,Fighting,Under Treatment,Partial,1,DI Yogyakarta,7,111224
5707,2,9,94,Male,5/13/2022,598,4.1,40.2,Fighting,Minor Issues,None,0,Jawa Barat,5,96402
5708,13,128,72,Female,11/24/2022,403,1.58,35.7,Ornamental,Under Treatment,Complete,3,Bali,1,57299
5709,3,63,9,Male,12/24/2023,8,0.85,62.9,Egg,Recovered,Complete,3,DI Yogyakarta,1,119929
5710,1,154,16,Female,1/17/2023,349,4.13,55.7,Meat,Minor Issues,Partial,0,Jawa Timur,5,98504
5711,7,74,75,Female,3/26/2022,646,3.08,38.8,Ornamental,Under Treatment,Partial,0,Kalimantan Selatan,7,134256
5712,1,127,47,Male,2/26/2022,674,4.04,54.3,Ornamental,Minor Issues,Complete,0,Sumatera Utara,6,33823
5713,7,194,98,Female,9/4/2022,484,1.82,57.7,Fighting,Healthy,Partial,0,Lampung,2,65946
