market_name,product_type,date,price_per_kg,supply_kg,demand_level
Pasar Johar,Broiler,2023-03-23,34981,1512,High
Pasar Johar,Broiler,2023-03-26,37723,1732,Very High
Pasar Johar,Broiler,2023-03-29,31669,773,Low
Pasar Johar,Broiler,2023-04-01,35082,2337,Medium
Pasar Johar,Broiler,2023-04-04,47698,840,High
Pasar Johar,Broiler,2023-04-07,36013,298,High
Pasar Johar,Broiler,2023-04-10,44411,1339,Medium
Pasar Johar,Broiler,2023-04-13,33620,281,Very High
Pasar Johar,Broiler,2023-04-16,30479,1515,Medium
Pasar Johar,Broiler,2023-04-19,48517,1773,Medium
Pasar Johar,Broiler,2023-04-22,57907,2817,High
Pasar Johar,Broiler,2023-04-25,31432,1410,Medium
Pasar Johar,Broiler,2023-04-28,51153,1010,Medium
Pasar Johar,Broiler,2023-05-01,35198,2565,Medium
Pasar Johar,Broiler,2023-05-04,51524,993,High
Pasar Johar,Broiler,2023-05-07,53466,420,Low
Pasar Johar,Broiler,2023-05-10,51400,2263,High
Pasar Johar,Broiler,2023-05-13,29528,870,Very High
Pasar Johar,Broiler,2023-05-16,34803,621,High
Pasar Johar,Broiler,2023-05-19,47723,475,Low
Pasar Johar,Broiler,2023-05-22,52768,566,Very High
Pasar Johar,Broiler,2023-05-25,56130,2678,Very High
Pasar Johar,Broiler,2023-05-28,53434,2560,High
Pasar Johar,Broiler,2023-05-31,34907,236,Very High
Pasar Johar,Broiler,2023-06-03,47166,739,High
Pasar Johar,Broiler,2023-06-06,48810,2802,Medium
Pasar Johar,Broiler,2023-06-09,35761,1341,High
Pasar Johar,Broiler,2023-06-12,44940,2645,Very High
Pasar Johar,Broiler,2023-06-15,37143,644,High
Pasar Johar,Broiler,2023-06-18,40135,296,Very High
Pasar Johar,Broiler,2023-06-21,58023,1265,Medium
Pasar Johar,Broiler,2023-06-24,36248,2190,Low
Pasar Johar,Broiler,2023-06-27,30476,477,High
Pasar Johar,Broiler,2023-06-30,30173,2944,Very High
Pasar Johar,Broiler,2023-07-03,30128,958,Low
Pasar Johar,Broiler,2023-07-06,40189,161,Very High
Pasar Johar,Broiler,2023-07-09,59515,1400,Very High
Pasar Johar,Broiler,2023-07-12,47389,1231,Very High
Pasar Johar,Broiler,2023-07-15,41333,717,Medium
Pasar Johar,Broiler,2023-07-18,22594,1923,High
Pasar Johar,Broiler,2023-07-21,54106,2969,Very High
Pasar Johar,Broiler,2023-07-24,45461,2848,High
Pasar Johar,Broiler,2023-07-27,52253,1858,Medium
Pasar Johar,Broiler,2023-07-30,46057,396,Low
Pasar Johar,Broiler,2023-08-02,51684,2073,Very High
Pasar Johar,Broiler,2023-08-05,32072,1577,Medium
Pasar Johar,Broiler,2023-08-08,47110,1602,Very High
Pasar Johar,Broiler,2023-08-11,43234,1784,High
Pasar Johar,Broiler,2023-08-14,54949,2646,Very High
Pasar Johar,Broiler,2023-08-17,21145,790,Very High
Pasar Johar,Broiler,2023-08-20,49930,2349,Medium
Pasar Johar,Broiler,2023-08-23,26401,341,Very High
Pasar Johar,Broiler,2023-08-26,35191,605,Medium
Pasar Johar,Broiler,2023-08-29,32357,1177,Very High
Pasar Johar,Broiler,2023-09-01,38488,216,Low
Pasar Johar,Broiler,2023-09-04,32351,2514,Very High
Pasar Johar,Broiler,2023-09-07,48083,574,Very High
Pasar Johar,Broiler,2023-09-10,33258,1440,High
Pasar Johar,Broiler,2023-09-13,32654,147,High
Pasar Johar,Broiler,2023-09-16,48329,2640,Low
Pasar Johar,Broiler,2023-09-19,29662,2975,High
Pasar Johar,Broiler,2023-09-22,44029,151,High
Pasar Johar,Broiler,2023-09-25,35636,1841,Very High
Pasar Johar,Broiler,2023-09-28,39173,1948,High
Pasar Johar,Broiler,2023-10-01,37300,938,Low
Pasar Johar,Broiler,2023-10-04,51488,2425,Medium
Pasar Johar,Broiler,2023-10-07,50945,342,Very High
Pasar Johar,Broiler,2023-10-10,32826,2048,Medium
Pasar Johar,Broiler,2023-10-13,54431,388,Low
Pasar Johar,Broiler,2023-10-16,50595,2228,Medium
Pasar Johar,Broiler,2023-10-19,54340,205,Low
Pasar Johar,Broiler,2023-10-22,26578,802,Medium
Pasar Johar,Broiler,2023-10-25,44499,1739,High
Pasar Johar,Broiler,2023-10-28,47620,660,Low
Pasar Johar,Broiler,2023-10-31,40032,1539,High
Pasar Johar,Broiler,2023-11-03,33050,2125,High
Pasar Johar,Broiler,2023-11-06,55098,635,High
Pasar Johar,Broiler,2023-11-09,50786,2026,Low
Pasar Johar,Broiler,2023-11-12,59376,463,High
Pasar Johar,Broiler,2023-11-15,24061,1882,Low
Pasar Johar,Broiler,2023-11-18,49686,2245,High
Pasar Johar,Broiler,2023-11-21,36816,1455,Very High
Pasar Johar,Broiler,2023-11-24,41093,2699,Very High
Pasar Johar,Broiler,2023-11-27,28978,118,Very High
Pasar Johar,Broiler,2023-11-30,36268,1068,Low
Pasar Johar,Broiler,2023-12-03,37413,590,Very High
Pasar Johar,Broiler,2023-12-06,40505,2071,Medium
Pasar Johar,Broiler,2023-12-09,50224,851,Low
Pasar Johar,Broiler,2023-12-12,59831,1094,High
Pasar Johar,Broiler,2023-12-15,51617,637,Medium
Pasar Johar,Broiler,2023-12-18,54069,980,High
Pasar Johar,Broiler,2023-12-21,45461,960,Very High
Pasar Johar,Broiler,2023-12-24,42892,1771,Medium
Pasar Johar,Broiler,2023-12-27,50362,252,High
Pasar Johar,Broiler,2023-12-30,41760,1362,Low
Pasar Johar,Layer Chicken,2023-01-01,48736,797,High
Pasar Johar,Layer Chicken,2023-01-04,39639,1590,Very High
Pasar Johar,Layer Chicken,2023-01-07,43018,1244,High
Pasar Johar,Layer Chicken,2023-01-10,43971,2707,Medium
Pasar Johar,Layer Chicken,2023-01-13,48083,949,Medium
Pasar Johar,Layer Chicken,2023-01-16,44247,1691,High
Pasar Johar,Layer Chicken,2023-01-19,55244,1322,Very High
Pasar Johar,Layer Chicken,2023-01-22,41405,916,Low
Pasar Johar,Layer Chicken,2023-01-25,47290,2765,Low
Pasar Johar,Layer Chicken,2023-01-28,36450,914,Medium
Pasar Johar,Layer Chicken,2023-01-31,51063,2167,Very High
Pasar Johar,Layer Chicken,2023-02-03,41674,965,Very High
Pasar Johar,Layer Chicken,2023-02-06,47334,132,Low
Pasar Johar,Layer Chicken,2023-02-09,29766,1617,Medium
Pasar Johar,Layer Chicken,2023-02-12,54722,545,Medium
Pasar Johar,Layer Chicken,2023-02-15,49799,2153,Low
Pasar Johar,Layer Chicken,2023-02-18,25160,2516,Medium
Pasar Johar,Layer Chicken,2023-02-21,46735,965,Very High
Pasar Johar,Layer Chicken,2023-02-24,37842,973,Very High
Pasar Johar,Layer Chicken,2023-02-27,44458,2702,Medium
Pasar Johar,Layer Chicken,2023-03-02,57877,824,Medium
Pasar Johar,Layer Chicken,2023-03-05,52871,2495,Very High
Pasar Johar,Layer Chicken,2023-03-08,27298,1736,High
Pasar Johar,Layer Chicken,2023-03-11,28916,909,High
Pasar Johar,Layer Chicken,2023-03-14,54717,574,High
Pasar Johar,Layer Chicken,2023-03-17,58608,102,Very High
Pasar Johar,Layer Chicken,2023-03-20,21702,251,Very High
Pasar Johar,Layer Chicken,2023-03-23,57014,625,High
Pasar Johar,Layer Chicken,2023-03-26,40912,2085,High
Pasar Johar,Layer Chicken,2023-03-29,39017,141,Medium
Pasar Johar,Layer Chicken,2023-04-01,60868,948,Medium
Pasar Johar,Layer Chicken,2023-04-04,41255,1630,Very High
Pasar Johar,Layer Chicken,2023-04-07,32370,1216,Medium
Pasar Johar,Layer Chicken,2023-04-10,37858,225,Low
Pasar Johar,Layer Chicken,2023-04-13,32948,2052,High
Pasar Johar,Layer Chicken,2023-04-16,49701,2386,High
Pasar Johar,Layer Chicken,2023-04-19,42835,1942,Very High
Pasar Johar,Layer Chicken,2023-04-22,47394,1944,High
Pasar Johar,Layer Chicken,2023-04-25,46986,2526,Low
Pasar Johar,Layer Chicken,2023-04-28,43109,1786,Low
Pasar Johar,Layer Chicken,2023-05-01,55435,1574,Medium
Pasar Johar,Layer Chicken,2023-05-04,43447,2081,Medium
Pasar Johar,Layer Chicken,2023-05-07,36804,193,Very High
Pasar Johar,Layer Chicken,2023-05-10,36397,2777,Very High
Pasar Johar,Layer Chicken,2023-05-13,54421,2608,High
Pasar Johar,Layer Chicken,2023-05-16,40430,488,Medium
Pasar Johar,Layer Chicken,2023-05-19,45515,732,Low
Pasar Johar,Layer Chicken,2023-05-22,31517,1590,Very High
Pasar Johar,Layer Chicken,2023-05-25,45242,292,High
Pasar Johar,Layer Chicken,2023-05-28,36124,701,Low
Pasar Johar,Layer Chicken,2023-05-31,54931,1104,Low
Pasar Johar,Layer Chicken,2023-06-03,47211,1674,Medium
Pasar Johar,Layer Chicken,2023-06-06,58169,2730,Medium
Pasar Johar,Layer Chicken,2023-06-09,39373,1327,Low
Pasar Johar,Layer Chicken,2023-06-12,44334,1586,Low
Pasar Johar,Layer Chicken,2023-06-15,27440,401,Medium
Pasar Johar,Layer Chicken,2023-06-18,53115,960,Medium
Pasar Johar,Layer Chicken,2023-06-21,30325,2891,Very High
Pasar Johar,Layer Chicken,2023-06-24,49433,2023,Medium
Pasar Johar,Layer Chicken,2023-06-27,53067,1805,Medium
Pasar Johar,Layer Chicken,2023-06-30,46369,778,High
Pasar Johar,Layer Chicken,2023-07-03,40440,2088,Very High
Pasar Johar,Layer Chicken,2023-07-06,40401,2857,Low
Pasar Johar,Layer Chicken,2023-07-09,34934,1670,Low
Pasar Johar,Layer Chicken,2023-07-12,46543,2303,High
Pasar Johar,Layer Chicken,2023-07-15,38090,349,Low
Pasar Johar,Layer Chicken,2023-07-18,40546,1250,Medium
Pasar Johar,Layer Chicken,2023-07-21,53772,2496,Low
Pasar Johar,Layer Chicken,2023-07-24,59817,449,Low
Pasar Johar,Layer Chicken,2023-07-27,42259,1575,Very High
Pasar Johar,Layer Chicken,2023-07-30,52476,1374,High
Pasar Johar,Layer Chicken,2023-08-02,55632,502,Very High
Pasar Johar,Layer Chicken,2023-08-05,31230,1014,Very High
Pasar Johar,Layer Chicken,2023-08-08,41947,582,Low
Pasar Johar,Layer Chicken,2023-08-11,43064,1530,Very High
Pasar Johar,Layer Chicken,2023-08-14,26199,2828,Low
Pasar Johar,Layer Chicken,2023-08-17,27912,2700,Medium
Pasar Johar,Layer Chicken,2023-08-20,50299,1501,Low
Pasar Johar,Layer Chicken,2023-08-23,36304,2483,Very High
Pasar Johar,Layer Chicken,2023-08-26,29533,2614,Medium
Pasar Johar,Layer Chicken,2023-08-29,44819,1551,Very High
Pasar Johar,Layer Chicken,2023-09-01,35125,2383,Medium
Pasar Johar,Layer Chicken,2023-09-04,50461,1581,Very High
Pasar Johar,Layer Chicken,2023-09-07,57600,1069,Medium
Pasar Johar,Layer Chicken,2023-09-10,36619,2356,Low
Pasar Johar,Layer Chicken,2023-09-13,33281,1469,Very High
Pasar Johar,Layer Chicken,2023-09-16,39676,720,Low
Pasar Johar,Layer Chicken,2023-09-19,48730,320,Very High
Pasar Johar,Layer Chicken,2023-09-22,49834,455,Medium
Pasar Johar,Layer Chicken,2023-09-25,36203,2503,Low
Pasar Johar,Layer Chicken,2023-09-28,31066,1360,High
Pasar Johar,Layer Chicken,2023-10-01,36186,524,Very High
Pasar Johar,Layer Chicken,2023-10-04,41245,157,Medium
Pasar Johar,Layer Chicken,2023-10-07,43219,2918,High
Pasar Johar,Layer Chicken,2023-10-10,24652,2990,Very High
Pasar Johar,Layer Chicken,2023-10-13,52308,231,Very High
Pasar Johar,Layer Chicken,2023-10-16,44293,1074,Medium
Pasar Johar,Layer Chicken,2023-10-19,44053,488,Very High
Pasar Johar,Layer Chicken,2023-10-22,43203,592,Very High
Pasar Johar,Layer Chicken,2023-10-25,50960,737,Low
Pasar Johar,Layer Chicken,2023-10-28,59183,1334,Medium
Pasar Johar,Layer Chicken,2023-10-31,51637,2189,High
Pasar Johar,Layer Chicken,2023-11-03,41237,1812,Low
Pasar Johar,Layer Chicken,2023-11-06,26345,1753,High
Pasar Johar,Layer Chicken,2023-11-09,39004,910,Medium
Pasar Johar,Layer Chicken,2023-11-12,51036,1333,High
Pasar Johar,Layer Chicken,2023-11-15,29069,1051,Medium
Pasar Johar,Layer Chicken,2023-11-18,56562,261,Very High
Pasar Johar,Layer Chicken,2023-11-21,45036,1915,Low
Pasar Johar,Layer Chicken,2023-11-24,32130,1740,Medium
Pasar Johar,Layer Chicken,2023-11-27,39539,1396,Medium
Pasar Johar,Layer Chicken,2023-11-30,40696,1117,Very High
Pasar Johar,Layer Chicken,2023-12-03,31525,1463,Very High
Pasar Johar,Layer Chicken,2023-12-06,46605,490,Medium
Pasar Johar,Layer Chicken,2023-12-09,24312,2234,Very High
Pasar Johar,Layer Chicken,2023-12-12,55492,306,High
Pasar Johar,Layer Chicken,2023-12-15,22819,200,Very High
Pasar Johar,Layer Chicken,2023-12-18,23232,377,Low
Pasar Johar,Layer Chicken,2023-12-21,50315,1293,High
Pasar Johar,Layer Chicken,2023-12-24,48188,390,Very High
Pasar Johar,Layer Chicken,2023-12-27,43418,697,Low
Pasar Johar,Layer Chicken,2023-12-30,39510,2332,High
Pasar Flamboyan,Live Chicken,2023-01-01,51952,383,Low
Pasar Flamboyan,Live Chicken,2023-01-04,48321,142,Medium
Pasar Flamboyan,Live Chicken,2023-01-07,54904,1691,Medium
Pasar Flamboyan,Live Chicken,2023-01-10,43115,2963,Medium
Pasar Flamboyan,Live Chicken,2023-01-13,49604,1625,Low
Pasar Flamboyan,Live Chicken,2023-01-16,40591,1406,Very High
Pasar Flamboyan,Live Chicken,2023-01-19,50782,1764,High
Pasar Flamboyan,Live Chicken,2023-01-22,30464,2113,Low
Pasar Flamboyan,Live Chicken,2023-01-25,51309,1511,Very High
Pasar Flamboyan,Live Chicken,2023-01-28,44451,1101,High
Pasar Flamboyan,Live Chicken,2023-01-31,24822,420,Low
Pasar Flamboyan,Live Chicken,2023-02-03,40394,1506,High
Pasar Flamboyan,Live Chicken,2023-02-06,50343,1386,Medium
Pasar Flamboyan,Live Chicken,2023-02-09,33185,1649,Low
Pasar Flamboyan,Live Chicken,2023-02-12,58253,2713,High
Pasar Flamboyan,Live Chicken,2023-02-15,33777,2061,High
Pasar Flamboyan,Live Chicken,2023-02-18,29978,613,High
Pasar Flamboyan,Live Chicken,2023-02-21,51726,149,High
Pasar Flamboyan,Live Chicken,2023-02-24,33114,844,Low
Pasar Flamboyan,Live Chicken,2023-02-27,44442,1753,Very High
Pasar Flamboyan,Live Chicken,2023-03-02,50613,1395,Low
Pasar Flamboyan,Live Chicken,2023-03-05,28599,1887,Very High
Pasar Flamboyan,Live Chicken,2023-03-08,54288,2977,High
Pasar Flamboyan,Live Chicken,2023-03-11,49351,1988,Low
Pasar Flamboyan,Live Chicken,2023-03-14,48489,449,Medium
Pasar Flamboyan,Live Chicken,2023-03-17,57736,1470,Medium
Pasar Flamboyan,Live Chicken,2023-03-20,57148,2076,High
Pasar Flamboyan,Live Chicken,2023-03-23,44955,1646,High
Pasar Flamboyan,Live Chicken,2023-03-26,45278,1861,High
Pasar Flamboyan,Live Chicken,2023-03-29,32480,1166,Medium
Pasar Flamboyan,Live Chicken,2023-04-01,41301,1558,Very High
Pasar Flamboyan,Live Chicken,2023-04-04,40177,2691,Very High
Pasar Flamboyan,Live Chicken,2023-04-07,36605,2305,High
Pasar Flamboyan,Live Chicken,2023-04-10,24574,193,Very High
Pasar Flamboyan,Live Chicken,2023-04-13,60479,1007,Medium
Pasar Flamboyan,Live Chicken,2023-04-16,35328,798,Very High
Pasar Flamboyan,Live Chicken,2023-04-19,43100,293,Medium
Pasar Flamboyan,Live Chicken,2023-04-22,34434,1090,Very High
Pasar Flamboyan,Live Chicken,2023-04-25,49224,486,Low
Pasar Flamboyan,Live Chicken,2023-04-28,36656,2817,Very High
Pasar Flamboyan,Live Chicken,2023-05-01,36653,312,Medium
Pasar Flamboyan,Live Chicken,2023-05-04,36840,1986,Medium
Pasar Flamboyan,Live Chicken,2023-05-07,52714,2228,Low
Pasar Flamboyan,Live Chicken,2023-05-10,48249,821,Low
Pasar Flamboyan,Live Chicken,2023-05-13,50111,1542,Low
Pasar Flamboyan,Live Chicken,2023-05-16,48637,2629,Medium
Pasar Flamboyan,Live Chicken,2023-05-19,34883,2854,Low
Pasar Flamboyan,Live Chicken,2023-05-22,41263,335,High
Pasar Flamboyan,Live Chicken,2023-05-25,43610,2485,Very High
Pasar Flamboyan,Live Chicken,2023-05-28,56706,429,Medium
Pasar Flamboyan,Live Chicken,2023-05-31,27661,2925,High
Pasar Flamboyan,Live Chicken,2023-06-03,41304,1478,Low
Pasar Flamboyan,Live Chicken,2023-06-06,31048,1444,Low
Pasar Flamboyan,Live Chicken,2023-06-09,48930,1567,Medium
Pasar Flamboyan,Live Chicken,2023-06-12,28816,2452,Low
Pasar Flamboyan,Live Chicken,2023-06-15,41934,1098,High
Pasar Flamboyan,Live Chicken,2023-06-18,48940,1345,Low
Pasar Flamboyan,Live Chicken,2023-06-21,35109,2362,Medium
Pasar Flamboyan,Live Chicken,2023-06-24,48874,424,Low
Pasar Flamboyan,Live Chicken,2023-06-27,38824,670,High
Pasar Flamboyan,Live Chicken,2023-06-30,43735,1359,Low
Pasar Flamboyan,Live Chicken,2023-07-03,28662,507,Very High
Pasar Flamboyan,Live Chicken,2023-07-06,35799,235,Very High
Pasar Flamboyan,Live Chicken,2023-07-09,39174,1644,Medium
Pasar Flamboyan,Live Chicken,2023-07-12,33247,1711,High
Pasar Flamboyan,Live Chicken,2023-07-15,40782,1620,Low
Pasar Flamboyan,Live Chicken,2023-07-18,47181,1222,Very High
Pasar Flamboyan,Live Chicken,2023-07-21,50055,2336,Low
Pasar Flamboyan,Live Chicken,2023-07-24,33221,1065,Very High
Pasar Flamboyan,Live Chicken,2023-07-27,33895,1505,Very High
Pasar Flamboyan,Live Chicken,2023-07-30,45633,2829,Low
Pasar Flamboyan,Live Chicken,2023-08-02,49140,127,Low
Pasar Flamboyan,Live Chicken,2023-08-05,48033,2425,Low
Pasar Flamboyan,Live Chicken,2023-08-08,53236,1791,Very High
Pasar Flamboyan,Live Chicken,2023-08-11,24293,2987,Low
Pasar Flamboyan,Live Chicken,2023-08-14,44127,2661,Low
Pasar Flamboyan,Live Chicken,2023-08-17,42411,2248,Very High
Pasar Flamboyan,Live Chicken,2023-08-20,49967,520,Medium
Pasar Flamboyan,Live Chicken,2023-08-23,58249,2736,Medium
Pasar Flamboyan,Live Chicken,2023-08-26,57371,635,Low
Pasar Flamboyan,Live Chicken,2023-08-29,42954,294,Low
Pasar Flamboyan,Live Chicken,2023-09-01,38273,1976,Very High
Pasar Flamboyan,Live Chicken,2023-09-04,54962,1547,Very High
Pasar Flamboyan,Live Chicken,2023-09-07,31942,2906,Low
Pasar Flamboyan,Live Chicken,2023-09-10,35099,1192,Low
Pasar Flamboyan,Live Chicken,2023-09-13,55029,2369,Very High
Pasar Flamboyan,Live Chicken,2023-09-16,37209,1799,High
Pasar Flamboyan,Live Chicken,2023-09-19,49329,477,High
Pasar Flamboyan,Live Chicken,2023-09-22,43908,2801,Very High
Pasar Flamboyan,Live Chicken,2023-09-25,43171,1049,Low
Pasar Flamboyan,Live Chicken,2023-09-28,55880,2201,Low
Pasar Flamboyan,Live Chicken,2023-10-01,24973,457,Medium
Pasar Flamboyan,Live Chicken,2023-10-04,47015,2203,High
Pasar Flamboyan,Live Chicken,2023-10-07,46472,987,Medium
Pasar Flamboyan,Live Chicken,2023-10-10,39256,2934,Very High
Pasar Flamboyan,Live Chicken,2023-10-13,50063,2695,High
Pasar Flamboyan,Live Chicken,2023-10-16,45930,554,Medium
Pasar Flamboyan,Live Chicken,2023-10-19,51505,353,Very High
Pasar Flamboyan,Live Chicken,2023-10-22,53638,977,High
Pasar Flamboyan,Live Chicken,2023-10-25,50129,1926,Low
Pasar Flamboyan,Live Chicken,2023-10-28,35724,612,Medium
Pasar Flamboyan,Live Chicken,2023-10-31,33453,954,Low
Pasar Flamboyan,Live Chicken,2023-11-03,38146,497,Very High
Pasar Flamboyan,Live Chicken,2023-11-06,32561,236,High
Pasar Flamboyan,Live Chicken,2023-11-09,46005,2665,High
Pasar Flamboyan,Live Chicken,2023-11-12,26007,101,Very High
Pasar Flamboyan,Live Chicken,2023-11-15,31797,1698,High
Pasar Flamboyan,Live Chicken,2023-11-18,51723,2824,High
Pasar Flamboyan,Live Chicken,2023-11-21,58344,2674,Low
Pasar Flamboyan,Live Chicken,2023-11-24,40139,216,Low
Pasar Flamboyan,Live Chicken,2023-11-27,50779,2187,Very High
Pasar Flamboyan,Live Chicken,2023-11-30,45353,1001,Very High
Pasar Flamboyan,Live Chicken,2023-12-03,36399,1837,Very High
Pasar Flamboyan,Live Chicken,2023-12-06,59945,2827,Low
Pasar Flamboyan,Live Chicken,2023-12-09,40674,132,Medium
Pasar Flamboyan,Live Chicken,2023-12-12,45072,669,Low
Pasar Flamboyan,Live Chicken,2023-12-15,51544,942,High
Pasar Flamboyan,Live Chicken,2023-12-18,31673,2735,Medium
Pasar Flamboyan,Live Chicken,2023-12-21,39023,1720,Very High
Pasar Flamboyan,Live Chicken,2023-12-24,46813,2129,High
Pasar Flamboyan,Live Chicken,2023-12-27,36944,2453,Medium
Pasar Flamboyan,Live Chicken,2023-12-30,57578,163,Low
Pasar Flamboyan,Dressed Chicken,2023-01-01,45791,2688,Low
Pasar Flamboyan,Dressed Chicken,2023-01-04,47744,2417,Very High
Pasar Flamboyan,Dressed Chicken,2023-01-07,53387,2803,High
Pasar Flamboyan,Dressed Chicken,2023-01-10,47216,722,High
Pasar Flamboyan,Dressed Chicken,2023-01-13,36388,156,Medium
Pasar Flamboyan,Dressed Chicken,2023-01-16,48355,2120,Very High
Pasar Flamboyan,Dressed Chicken,2023-01-19,27210,2048,Very High
Pasar Flamboyan,Dressed Chicken,2023-01-22,28393,2458,Low
Pasar Flamboyan,Dressed Chicken,2023-01-25,30259,2341,Low
Pasar Flamboyan,Dressed Chicken,2023-01-28,52584,1921,Low
Pasar Flamboyan,Dressed Chicken,2023-01-31,53644,2602,Very High
Pasar Flamboyan,Dressed Chicken,2023-02-03,37086,729,Medium
Pasar Flamboyan,Dressed Chicken,2023-02-06,42248,590,High
Pasar Flamboyan,Dressed Chicken,2023-02-09,44948,877,Medium
Pasar Flamboyan,Dressed Chicken,2023-02-12,39553,1961,High
Pasar Flamboyan,Dressed Chicken,2023-02-15,46194,1402,High
Pasar Flamboyan,Dressed Chicken,2023-02-18,26123,1088,Low
Pasar Flamboyan,Dressed Chicken,2023-02-21,37434,1381,High
Pasar Flamboyan,Dressed Chicken,2023-02-24,50134,2803,Medium
Pasar Flamboyan,Dressed Chicken,2023-02-27,56729,358,Medium
Pasar Flamboyan,Dressed Chicken,2023-03-02,31203,682,Medium
Pasar Flamboyan,Dressed Chicken,2023-03-05,38965,1297,High
Pasar Flamboyan,Dressed Chicken,2023-03-08,49171,1034,Medium
Pasar Flamboyan,Dressed Chicken,2023-03-11,41737,739,High
Pasar Flamboyan,Dressed Chicken,2023-03-14,59433,1475,Very High
Pasar Flamboyan,Dressed Chicken,2023-03-17,55589,2291,Very High
Pasar Flamboyan,Dressed Chicken,2023-03-20,55407,1789,Medium
Pasar Flamboyan,Dressed Chicken,2023-03-23,39442,2845,High
Pasar Flamboyan,Dressed Chicken,2023-03-26,43571,2352,Low
Pasar Flamboyan,Dressed Chicken,2023-03-29,25842,811,Very High
Pasar Flamboyan,Dressed Chicken,2023-04-01,31255,543,Very High
Pasar Flamboyan,Dressed Chicken,2023-04-04,34575,697,High
Pasar Flamboyan,Dressed Chicken,2023-04-07,47809,711,Low
Pasar Flamboyan,Dressed Chicken,2023-04-10,40387,1888,Medium
Pasar Flamboyan,Dressed Chicken,2023-04-13,33956,424,Very High
Pasar Flamboyan,Dressed Chicken,2023-04-16,30134,2326,Very High
