lobster_id,species,catch_date,length_cm,weight_grams,carapace_length_cm,grade,shell_condition,catch_method,fisher_id,vessel_id,fishing_ground_id,market_price_per_kg,is_alive,inspection_passed,export_ready
LOB04073,Rock Lobster,8/21/2023,25.48,917.2,16.25,Reject,Soft Shell,Trap,FSH059,VSL026,FG013,65.87,FALSE,FALSE,TRUE
LOB04074,Spiny Lobster,12/1/2023,34.33,436.3,17.67,Grade B,Hard Shell,Trawling,FSH062,VSL038,FG019,52.16,FALSE,FALSE,TRUE
LOB04075,American Lobster,3/15/2025,44.94,560.7,15.57,Reject,Paper Shell,Diving,FSH056,VSL015,FG011,27.34,FALSE,TRUE,TRUE
LOB04076,Slipper Lobster,4/22/2025,19.17,390.1,9.2,Reject,Paper Shell,Diving,FSH027,VSL039,FG021,37.59,TRUE,FALSE,TRUE
LOB04077,American Lobster,4/6/2024,28.83,1018,12.47,Reject,Peeler,Trawling,FSH065,VSL005,FG007,31.99,FALSE,TRUE,TRUE
LOB04078,Spiny Lobster,8/17/2023,34.67,537.9,9.37,Reject,Hard Shell,Trap,FSH086,VSL036,FG005,36.76,TRUE,TRUE,TRUE
LOB04079,European Lobster,2/13/2024,24.73,1392.8,10.23,Grade C,Paper Shell,Hand Picking,FSH094,VSL020,FG001,67.95,TRUE,FALSE,TRUE
LOB04080,European Lobster,2/8/2024,18.4,300.8,12.04,Grade B,Peeler,Hand Picking,FSH023,VSL048,FG018,73.5,FALSE,TRUE,TRUE
LOB04081,Slipper Lobster,2/18/2025,22.76,1413.7,16.49,Grade B,Paper Shell,Trawling,FSH073,VSL010,FG004,43.95,FALSE,FALSE,FALSE
LOB04082,Slipper Lobster,12/14/2023,29,282.1,11.84,Grade B,Hard Shell,Diving,FSH017,VSL011,FG004,48.87,TRUE,FALSE,TRUE
LOB04083,American Lobster,1/26/2024,30.36,1330.1,8.84,Grade C,Peeler,Hand Picking,FSH034,VSL044,FG003,74.37,FALSE,TRUE,TRUE
LOB04084,American Lobster,4/26/2024,31.34,447.6,16.88,Grade B,Peeler,Trap,FSH084,VSL005,FG016,56.63,TRUE,FALSE,FALSE
LOB04085,Spiny Lobster,10/3/2024,33.88,1347.6,16.96,Reject,Paper Shell,Diving,FSH045,VSL013,FG014,49.82,TRUE,TRUE,FALSE
LOB04086,American Lobster,8/10/2023,37.49,256.2,11.05,Grade C,Paper Shell,Trawling,FSH016,VSL041,FG015,43.74,FALSE,TRUE,TRUE
LOB04087,American Lobster,12/15/2023,16.42,369.6,10.93,Grade B,Soft Shell,Diving,FSH058,VSL006,FG013,79.52,FALSE,TRUE,TRUE
LOB04088,European Lobster,4/19/2025,37.08,1308.3,14.94,Grade A,Paper Shell,Diving,FSH009,VSL005,FG003,42.42,TRUE,FALSE,TRUE
LOB04089,Slipper Lobster,6/30/2023,42.93,951.9,15.25,Reject,Paper Shell,Hand Picking,FSH081,VSL017,FG005,27.61,TRUE,TRUE,FALSE
LOB04090,European Lobster,1/20/2024,17.25,301.1,14.13,Grade A,Hard Shell,Trawling,FSH051,VSL003,FG002,70.14,TRUE,TRUE,FALSE
LOB04091,Slipper Lobster,4/2/2024,25.21,703.2,12.18,Reject,Peeler,Trap,FSH003,VSL013,FG018,71.3,FALSE,TRUE,FALSE
LOB04092,European Lobster,9/8/2023,19.06,1204.3,15.79,Grade B,Soft Shell,Trap,FSH022,VSL022,FG007,34.98,FALSE,TRUE,FALSE
LOB04093,Rock Lobster,2/26/2025,32.96,1142.6,12.36,Reject,Paper Shell,Hand Picking,FSH041,VSL020,FG007,56.45,TRUE,TRUE,FALSE
LOB04094,Rock Lobster,10/16/2023,22.08,294.8,16.74,Grade C,Peeler,Diving,FSH034,VSL030,FG009,57.01,TRUE,TRUE,FALSE
LOB04095,American Lobster,3/3/2024,36.81,545,16.06,Grade A,Soft Shell,Diving,FSH021,VSL014,FG021,64.25,FALSE,FALSE,FALSE
LOB04096,Rock Lobster,12/12/2024,38.67,1067.9,11.02,Grade C,Peeler,Hand Picking,FSH100,VSL040,FG024,42.07,FALSE,TRUE,FALSE
LOB04097,European Lobster,4/21/2024,18.54,678.4,9.4,Grade A,Peeler,Diving,FSH049,VSL046,FG002,51.38,TRUE,TRUE,TRUE
LOB04098,Spiny Lobster,8/6/2024,22.03,895.6,12.41,Grade C,Paper Shell,Trap,FSH099,VSL009,FG007,65.33,FALSE,FALSE,FALSE
LOB04099,Spiny Lobster,3/22/2025,37.19,1436.5,17.21,Grade C,Hard Shell,Diving,FSH057,VSL012,FG001,70.33,FALSE,FALSE,TRUE
LOB04100,American Lobster,10/31/2023,43.31,1451.3,12.61,Grade A,Soft Shell,Diving,FSH033,VSL026,FG018,46.73,TRUE,FALSE,FALSE
LOB04101,European Lobster,1/2/2024,31.89,1261.8,8.87,Grade B,Soft Shell,Trap,FSH066,VSL047,FG007,73.58,FALSE,TRUE,FALSE
LOB04102,European Lobster,6/25/2024,33.67,594.4,14.39,Grade C,Peeler,Trap,FSH047,VSL003,FG013,53.02,FALSE,TRUE,TRUE
LOB04103,Spiny Lobster,1/12/2024,27.44,798.8,13.02,Reject,Paper Shell,Diving,FSH010,VSL031,FG023,66.44,TRUE,FALSE,TRUE
LOB04104,Spiny Lobster,8/31/2023,21.9,857,9.23,Grade C,Peeler,Trawling,FSH053,VSL023,FG003,64.02,FALSE,FALSE,FALSE
LOB04105,European Lobster,9/4/2023,34.51,290.6,10.6,Grade B,Soft Shell,Trawling,FSH042,VSL021,FG010,43.35,TRUE,TRUE,TRUE
LOB04106,European Lobster,5/16/2024,19.19,1379.8,17.74,Grade C,Hard Shell,Diving,FSH011,VSL009,FG002,77.78,TRUE,TRUE,TRUE
LOB04107,American Lobster,3/23/2025,44.92,1111.8,14.54,Grade B,Soft Shell,Trap,FSH022,VSL046,FG010,73.23,FALSE,FALSE,FALSE
LOB04108,Slipper Lobster,3/22/2025,28.16,1266.1,17.16,Reject,Soft Shell,Diving,FSH071,VSL011,FG013,63.91,FALSE,FALSE,TRUE
LOB04109,American Lobster,2/28/2024,34.99,977.8,17.88,Reject,Paper Shell,Diving,FSH042,VSL045,FG010,56.92,FALSE,TRUE,FALSE
LOB04110,Slipper Lobster,8/14/2023,25.5,223.7,9.15,Grade A,Soft Shell,Trawling,FSH043,VSL013,FG002,31.5,FALSE,TRUE,FALSE
LOB04111,European Lobster,1/27/2025,27.95,536,12.3,Grade B,Paper Shell,Trap,FSH055,VSL031,FG021,43.05,FALSE,FALSE,FALSE
LOB04112,American Lobster,12/18/2023,21.32,312.2,13.15,Grade B,Hard Shell,Trap,FSH080,VSL047,FG009,75.04,FALSE,FALSE,TRUE
LOB04113,American Lobster,3/24/2024,41.69,651.1,11.2,Grade B,Soft Shell,Trap,FSH051,VSL048,FG024,60.69,FALSE,FALSE,FALSE
LOB04114,American Lobster,10/9/2023,19.62,1270.9,13.96,Grade C,Hard Shell,Trawling,FSH067,VSL014,FG024,46.55,FALSE,TRUE,TRUE
LOB04115,Slipper Lobster,3/17/2024,30.09,1216.2,13.77,Grade B,Paper Shell,Hand Picking,FSH065,VSL038,FG017,25.8,TRUE,FALSE,FALSE
LOB04116,European Lobster,3/10/2025,30.91,570.6,11.12,Grade B,Hard Shell,Trawling,FSH023,VSL043,FG007,66.07,FALSE,TRUE,FALSE
LOB04117,American Lobster,10/15/2023,27.97,1223.6,17.7,Reject,Hard Shell,Hand Picking,FSH082,VSL011,FG016,75.17,TRUE,TRUE,TRUE
LOB04118,Spiny Lobster,12/25/2024,16.59,1044.8,10.94,Grade A,Paper Shell,Diving,FSH078,VSL029,FG016,65.38,TRUE,TRUE,FALSE
LOB04119,Slipper Lobster,10/26/2023,26.08,330.4,11.48,Grade A,Peeler,Trawling,FSH022,VSL019,FG018,66.64,FALSE,TRUE,FALSE
LOB04120,American Lobster,12/2/2024,38.03,849.3,9.04,Grade A,Paper Shell,Hand Picking,FSH074,VSL049,FG012,71.59,TRUE,FALSE,FALSE
LOB04121,Slipper Lobster,6/24/2023,32.66,408.8,13.92,Grade B,Paper Shell,Trap,FSH081,VSL005,FG013,55.51,FALSE,TRUE,FALSE
LOB04122,Rock Lobster,2/20/2025,40.4,1096.5,10.3,Grade C,Paper Shell,Trap,FSH040,VSL007,FG011,61,TRUE,FALSE,TRUE
LOB04123,Rock Lobster,4/23/2025,41.38,1499.9,12.9,Reject,Peeler,Trap,FSH056,VSL022,FG008,67.82,FALSE,FALSE,FALSE
LOB04124,Rock Lobster,9/23/2023,31.67,1275.5,10.06,Reject,Hard Shell,Hand Picking,FSH038,VSL016,FG013,28.74,TRUE,TRUE,FALSE
LOB04125,Slipper Lobster,11/23/2023,26.07,1254.1,17.91,Grade B,Peeler,Trap,FSH064,VSL008,FG014,53.72,FALSE,FALSE,TRUE
LOB04126,Spiny Lobster,6/11/2024,27.2,522.4,15.32,Grade B,Soft Shell,Trawling,FSH012,VSL001,FG004,71.86,TRUE,TRUE,TRUE
LOB04127,American Lobster,11/2/2024,38.55,943.1,15.73,Grade C,Hard Shell,Trap,FSH011,VSL006,FG024,32.11,TRUE,FALSE,FALSE
LOB04128,Rock Lobster,10/24/2024,22.75,928.1,17.95,Reject,Paper Shell,Trap,FSH076,VSL018,FG005,35.39,TRUE,TRUE,TRUE
LOB04129,European Lobster,9/11/2023,22.73,1244.8,13.39,Grade C,Paper Shell,Trap,FSH066,VSL002,FG024,52.39,TRUE,FALSE,FALSE
LOB04130,Rock Lobster,8/19/2024,23.08,451,14.94,Grade B,Peeler,Trawling,FSH023,VSL044,FG010,62.34,TRUE,TRUE,FALSE
LOB04131,Slipper Lobster,2/2/2025,41.34,1018.1,16.24,Grade C,Paper Shell,Hand Picking,FSH056,VSL039,FG021,32.24,TRUE,FALSE,TRUE
LOB04132,Slipper Lobster,4/23/2025,28.77,371,15.54,Grade B,Hard Shell,Hand Picking,FSH004,VSL033,FG014,76.81,TRUE,TRUE,FALSE
LOB04133,Spiny Lobster,1/16/2024,25.51,956.8,17.46,Grade A,Soft Shell,Trap,FSH089,VSL013,FG017,64.56,FALSE,FALSE,TRUE
LOB04134,European Lobster,3/12/2024,31.71,562.1,17.33,Grade B,Paper Shell,Diving,FSH054,VSL045,FG005,61.25,FALSE,FALSE,TRUE
LOB04135,Spiny Lobster,8/28/2023,39.23,795.1,8.55,Grade C,Paper Shell,Trawling,FSH011,VSL023,FG008,74.26,TRUE,FALSE,TRUE
LOB04136,Rock Lobster,8/6/2023,15.63,901.8,15.99,Grade B,Soft Shell,Diving,FSH002,VSL044,FG001,25.76,TRUE,FALSE,TRUE
LOB04137,Rock Lobster,6/16/2023,34.14,1150,13.52,Grade C,Paper Shell,Trawling,FSH081,VSL021,FG007,25.26,TRUE,TRUE,TRUE
LOB04138,European Lobster,3/2/2024,18.63,868.2,9.03,Grade A,Soft Shell,Trawling,FSH069,VSL014,FG025,78.41,TRUE,TRUE,TRUE
LOB04139,European Lobster,10/15/2023,29.85,493.2,10.59,Grade C,Hard Shell,Hand Picking,FSH008,VSL034,FG007,55.59,TRUE,FALSE,FALSE
LOB04140,Slipper Lobster,5/3/2025,43.13,416.8,14.7,Grade B,Soft Shell,Diving,FSH023,VSL033,FG024,41.56,FALSE,TRUE,FALSE
LOB04141,American Lobster,2/12/2025,16.36,1119.4,15.66,Reject,Soft Shell,Diving,FSH015,VSL016,FG021,37.47,FALSE,TRUE,TRUE
LOB04142,Spiny Lobster,9/14/2023,25.34,664.3,11.02,Reject,Soft Shell,Diving,FSH062,VSL002,FG023,27.82,FALSE,FALSE,FALSE
LOB04143,Spiny Lobster,12/5/2024,19.96,427.6,11.43,Reject,Soft Shell,Trap,FSH028,VSL032,FG009,53.33,FALSE,TRUE,TRUE
LOB04144,Rock Lobster,4/17/2024,40.2,1300.6,9.45,Grade A,Hard Shell,Hand Picking,FSH085,VSL001,FG021,68,TRUE,TRUE,FALSE
LOB04145,Rock Lobster,9/6/2023,22.29,765.1,14.64,Reject,Peeler,Trawling,FSH075,VSL034,FG015,74.76,TRUE,FALSE,FALSE
LOB04146,European Lobster,10/22/2023,21.79,632.1,10.22,Grade B,Paper Shell,Trap,FSH024,VSL016,FG018,64.79,FALSE,TRUE,FALSE
LOB04147,Rock Lobster,6/1/2025,32.82,576.3,16.32,Reject,Hard Shell,Diving,FSH060,VSL048,FG017,31.59,TRUE,FALSE,FALSE
LOB04148,European Lobster,9/3/2024,23.4,246.8,13.74,Grade C,Soft Shell,Diving,FSH034,VSL043,FG005,66.49,FALSE,FALSE,TRUE
LOB04149,Rock Lobster,8/17/2024,36.5,1367.3,12.47,Grade A,Hard Shell,Hand Picking,FSH094,VSL045,FG001,28.5,FALSE,FALSE,FALSE
LOB04150,Spiny Lobster,6/23/2023,35.81,791.1,16.72,Reject,Soft Shell,Trawling,FSH015,VSL003,FG014,49.93,FALSE,FALSE,FALSE
LOB04151,Slipper Lobster,2/9/2025,38.69,1227.2,13.64,Grade A,Paper Shell,Trap,FSH090,VSL026,FG016,59.53,TRUE,TRUE,TRUE
LOB04152,European Lobster,1/16/2024,44.31,1479.4,13.76,Grade B,Soft Shell,Trap,FSH002,VSL036,FG007,37.34,TRUE,FALSE,TRUE
LOB04153,Spiny Lobster,3/19/2025,36.21,1227,8.18,Grade B,Soft Shell,Trap,FSH100,VSL015,FG017,76.88,TRUE,TRUE,FALSE
LOB04154,Spiny Lobster,12/11/2024,21.17,1275,10.49,Grade B,Hard Shell,Diving,FSH092,VSL037,FG012,68.78,TRUE,FALSE,TRUE
LOB04155,Slipper Lobster,4/24/2024,31.23,1112.3,13.65,Reject,Soft Shell,Diving,FSH089,VSL012,FG021,57.08,FALSE,TRUE,TRUE
LOB04156,Slipper Lobster,8/4/2023,22.06,1241.8,14.63,Reject,Soft Shell,Trap,FSH081,VSL003,FG014,34.82,FALSE,FALSE,FALSE
LOB04157,Slipper Lobster,6/8/2023,27.44,455.5,8.4,Grade B,Hard Shell,Hand Picking,FSH075,VSL005,FG019,66.5,FALSE,FALSE,TRUE
LOB04158,Rock Lobster,12/17/2024,34.47,1108.1,17.49,Reject,Peeler,Trawling,FSH036,VSL038,FG003,31.6,FALSE,TRUE,TRUE
LOB04159,American Lobster,12/30/2023,25.29,1069.6,12.4,Grade B,Peeler,Trawling,FSH059,VSL015,FG001,65.51,TRUE,FALSE,TRUE
LOB04160,Spiny Lobster,8/8/2023,30.09,428,10.24,Grade B,Soft Shell,Hand Picking,FSH024,VSL032,FG023,74.85,FALSE,TRUE,TRUE
LOB04161,Spiny Lobster,10/17/2024,40.28,418.4,15.79,Grade B,Soft Shell,Trap,FSH016,VSL045,FG009,37.19,TRUE,FALSE,FALSE
LOB04162,European Lobster,5/26/2025,31.26,743.3,12.39,Grade C,Paper Shell,Diving,FSH060,VSL029,FG015,31.03,FALSE,FALSE,TRUE
LOB04163,Spiny Lobster,1/8/2025,20.66,1402.3,17.53,Grade C,Paper Shell,Trawling,FSH098,VSL049,FG002,58.76,TRUE,FALSE,FALSE
LOB04164,Slipper Lobster,3/17/2024,30.12,322,14.95,Reject,Soft Shell,Diving,FSH073,VSL006,FG025,52.36,TRUE,FALSE,TRUE
LOB04165,Spiny Lobster,6/17/2023,22.24,1275.1,8.02,Grade A,Hard Shell,Trap,FSH003,VSL003,FG016,71.73,FALSE,TRUE,TRUE
LOB04166,Slipper Lobster,8/25/2024,39.95,403.4,12.09,Reject,Peeler,Trap,FSH076,VSL035,FG016,62.34,TRUE,TRUE,TRUE
LOB04167,European Lobster,11/22/2024,24.53,1153.1,8.88,Grade B,Soft Shell,Diving,FSH021,VSL031,FG009,60.67,FALSE,FALSE,FALSE
LOB04168,Spiny Lobster,6/24/2024,38.06,1385.8,17.47,Reject,Paper Shell,Diving,FSH038,VSL019,FG015,69.9,FALSE,TRUE,FALSE
LOB04169,Spiny Lobster,1/5/2025,15.71,1403,13.58,Reject,Peeler,Diving,FSH001,VSL044,FG025,45.68,TRUE,FALSE,FALSE
LOB04170,Slipper Lobster,10/2/2024,44.21,1329.1,9.91,Reject,Hard Shell,Diving,FSH041,VSL047,FG020,72.12,TRUE,TRUE,FALSE
LOB04171,Slipper Lobster,6/2/2024,40.79,841.9,8.29,Grade A,Soft Shell,Trap,FSH023,VSL006,FG006,74.41,TRUE,FALSE,TRUE
LOB04172,Spiny Lobster,8/25/2024,28.03,297.5,9.73,Reject,Soft Shell,Diving,FSH091,VSL021,FG025,71.06,TRUE,TRUE,TRUE
LOB04173,Spiny Lobster,10/12/2024,27.58,1236.1,15.73,Grade C,Peeler,Diving,FSH063,VSL044,FG006,68.86,TRUE,FALSE,TRUE
LOB04174,American Lobster,11/21/2023,41.01,661.3,14.97,Grade A,Hard Shell,Trawling,FSH032,VSL012,FG002,55.94,TRUE,TRUE,TRUE
LOB04175,European Lobster,2/7/2024,23.75,1388.5,11.97,Reject,Paper Shell,Hand Picking,FSH066,VSL014,FG001,35.6,TRUE,FALSE,TRUE
LOB04176,Slipper Lobster,10/31/2023,37.37,265.3,14.09,Reject,Peeler,Trap,FSH028,VSL032,FG014,73.76,FALSE,TRUE,FALSE
LOB04177,American Lobster,7/31/2023,36.39,1157.2,12.95,Grade A,Peeler,Trawling,FSH009,VSL040,FG005,25.16,FALSE,FALSE,FALSE
LOB04178,European Lobster,5/30/2025,38.68,636.8,17.07,Grade C,Hard Shell,Trawling,FSH052,VSL035,FG010,66.46,FALSE,TRUE,FALSE
LOB04179,American Lobster,11/29/2024,43.07,329,16.36,Grade C,Soft Shell,Hand Picking,FSH091,VSL039,FG020,51.06,TRUE,FALSE,FALSE
LOB04180,Spiny Lobster,6/16/2024,16.42,1382,11.36,Grade B,Hard Shell,Diving,FSH098,VSL012,FG016,34.28,FALSE,FALSE,FALSE
LOB04181,Spiny Lobster,10/23/2024,33.76,521.5,8.13,Grade C,Soft Shell,Trawling,FSH033,VSL028,FG016,78.17,TRUE,TRUE,FALSE
LOB04182,Rock Lobster,7/18/2024,35.01,876.2,13.64,Reject,Peeler,Trap,FSH053,VSL013,FG018,25.25,FALSE,TRUE,FALSE
LOB04183,Rock Lobster,7/18/2023,33.65,588.6,14.09,Grade A,Paper Shell,Diving,FSH060,VSL047,FG005,34.34,TRUE,FALSE,FALSE
LOB04184,Spiny Lobster,8/3/2023,30.98,482.8,8.69,Grade C,Peeler,Trawling,FSH004,VSL044,FG023,35.03,TRUE,FALSE,FALSE
LOB04185,Spiny Lobster,8/4/2024,15.58,1277.4,15.47,Grade C,Peeler,Trap,FSH082,VSL018,FG019,34.88,TRUE,TRUE,FALSE
LOB04186,Rock Lobster,3/10/2025,16.02,373.9,16.37,Grade B,Peeler,Trap,FSH011,VSL043,FG016,67.53,FALSE,TRUE,FALSE
LOB04187,Slipper Lobster,11/13/2024,22.28,902.4,8.46,Grade C,Paper Shell,Trap,FSH061,VSL001,FG022,77.01,FALSE,TRUE,FALSE
LOB04188,American Lobster,3/16/2025,29.61,988.1,8.8,Grade B,Paper Shell,Trap,FSH005,VSL035,FG022,70.32,FALSE,FALSE,TRUE
LOB04189,American Lobster,9/22/2023,37.67,526.2,14.82,Reject,Hard Shell,Diving,FSH054,VSL022,FG002,54.02,FALSE,FALSE,FALSE
LOB04190,Slipper Lobster,11/19/2024,39.43,452.9,12.73,Reject,Hard Shell,Hand Picking,FSH092,VSL027,FG017,59.92,FALSE,FALSE,TRUE
LOB04191,American Lobster,1/31/2025,32.23,1444.9,16.96,Reject,Peeler,Trawling,FSH091,VSL031,FG007,68.52,TRUE,FALSE,FALSE
LOB04192,Slipper Lobster,6/14/2024,37.94,581.4,12.61,Reject,Paper Shell,Trap,FSH051,VSL003,FG017,67.34,FALSE,FALSE,TRUE
LOB04193,Spiny Lobster,6/20/2023,31.21,685.2,12.14,Grade B,Soft Shell,Hand Picking,FSH091,VSL024,FG010,29.53,TRUE,FALSE,FALSE
LOB04194,Spiny Lobster,5/13/2025,19.51,790.1,17.14,Grade C,Paper Shell,Diving,FSH050,VSL026,FG025,59.32,TRUE,TRUE,FALSE
LOB04195,European Lobster,2/18/2024,28.52,1250.1,9.49,Grade A,Peeler,Trawling,FSH051,VSL016,FG004,48.23,FALSE,FALSE,TRUE
LOB04196,Rock Lobster,5/14/2025,44.26,722.4,11.09,Grade B,Soft Shell,Diving,FSH063,VSL022,FG011,63.2,TRUE,TRUE,TRUE
LOB04197,European Lobster,6/30/2023,34.62,542.4,10.49,Grade B,Peeler,Trawling,FSH066,VSL021,FG019,62.72,TRUE,TRUE,FALSE
LOB04198,Rock Lobster,8/18/2024,28.04,469.9,13,Reject,Hard Shell,Trap,FSH073,VSL002,FG001,33.34,TRUE,TRUE,TRUE
LOB04199,American Lobster,3/6/2024,21.16,418.1,12.18,Reject,Hard Shell,Hand Picking,FSH072,VSL001,FG017,64.46,FALSE,FALSE,FALSE
LOB04200,Slipper Lobster,7/25/2023,42.57,954.5,8.69,Grade B,Paper Shell,Hand Picking,FSH100,VSL027,FG012,25.19,FALSE,TRUE,FALSE
LOB04201,American Lobster,2/27/2025,37.74,400.4,16.13,Grade A,Peeler,Diving,FSH048,VSL013,FG015,43.02,TRUE,FALSE,TRUE
LOB04202,Slipper Lobster,3/24/2025,28.92,713.7,11.94,Grade A,Paper Shell,Diving,FSH037,VSL009,FG020,66.38,TRUE,TRUE,TRUE
LOB04203,American Lobster,6/6/2024,39.61,263,15.51,Grade A,Hard Shell,Hand Picking,FSH060,VSL049,FG010,41.97,TRUE,TRUE,FALSE
LOB04204,Slipper Lobster,3/6/2025,42.31,544.9,9.17,Grade C,Hard Shell,Hand Picking,FSH071,VSL049,FG007,30.23,TRUE,TRUE,TRUE
LOB04205,American Lobster,1/12/2025,40.7,1309.9,10.26,Reject,Paper Shell,Diving,FSH014,VSL032,FG010,28.93,TRUE,TRUE,FALSE
LOB04206,Spiny Lobster,4/10/2025,18.14,338.4,10.8,Reject,Paper Shell,Diving,FSH025,VSL040,FG023,49.96,TRUE,TRUE,FALSE
LOB04207,Slipper Lobster,5/23/2024,26.79,407.2,13.26,Reject,Soft Shell,Trawling,FSH047,VSL023,FG021,61.65,TRUE,TRUE,TRUE
LOB04208,American Lobster,12/20/2023,34.73,1072,13.67,Grade A,Peeler,Trawling,FSH017,VSL021,FG007,73.68,FALSE,FALSE,TRUE
LOB04209,American Lobster,11/29/2023,17.52,944.1,11.65,Reject,Hard Shell,Trawling,FSH080,VSL019,FG009,44.85,TRUE,FALSE,FALSE
LOB04210,European Lobster,10/11/2023,38.12,291.4,9.37,Grade B,Paper Shell,Trap,FSH081,VSL029,FG003,38.58,FALSE,TRUE,FALSE
LOB04211,European Lobster,12/20/2023,17,1443.1,8.99,Grade A,Hard Shell,Trawling,FSH053,VSL035,FG016,58.48,FALSE,TRUE,TRUE
LOB04212,American Lobster,9/19/2024,41.94,884.1,13.51,Grade C,Peeler,Diving,FSH045,VSL044,FG011,63.92,FALSE,TRUE,TRUE
LOB04213,European Lobster,10/13/2023,33.52,1438.6,14.43,Grade C,Peeler,Trap,FSH059,VSL006,FG001,44.1,FALSE,FALSE,TRUE
LOB04214,Slipper Lobster,8/23/2023,36.96,1006.1,14.98,Reject,Hard Shell,Hand Picking,FSH002,VSL025,FG009,62.37,FALSE,TRUE,TRUE
LOB04215,Spiny Lobster,1/31/2025,37.76,1452.1,17.91,Grade B,Peeler,Trap,FSH060,VSL024,FG021,32.63,FALSE,FALSE,FALSE
LOB04216,American Lobster,4/5/2024,16.19,877.4,14.98,Reject,Paper Shell,Diving,FSH060,VSL016,FG006,44.91,TRUE,TRUE,FALSE
LOB04217,Spiny Lobster,5/10/2024,21.48,504.5,14.97,Reject,Soft Shell,Diving,FSH044,VSL004,FG014,72.96,TRUE,FALSE,TRUE
LOB04218,Rock Lobster,12/25/2024,22.07,1170.5,15.4,Grade B,Hard Shell,Trap,FSH034,VSL027,FG009,48.32,FALSE,TRUE,TRUE
LOB04219,Slipper Lobster,7/10/2024,16.69,982.9,11.27,Grade C,Hard Shell,Trawling,FSH089,VSL011,FG002,36.67,FALSE,TRUE,TRUE
LOB04220,American Lobster,1/13/2024,35.76,225.5,15.56,Grade B,Soft Shell,Trap,FSH047,VSL049,FG002,57.12,TRUE,TRUE,FALSE
LOB04221,American Lobster,8/26/2023,34.91,1290.4,14.97,Grade A,Paper Shell,Hand Picking,FSH065,VSL019,FG022,53.97,FALSE,FALSE,FALSE
LOB04222,European Lobster,11/20/2024,19.88,440.6,12.64,Reject,Peeler,Hand Picking,FSH043,VSL024,FG023,48.91,FALSE,FALSE,TRUE
LOB04223,Slipper Lobster,9/30/2024,20.26,841.8,8.23,Grade B,Soft Shell,Trawling,FSH017,VSL046,FG014,70.36,FALSE,FALSE,TRUE
LOB04224,European Lobster,8/31/2024,37.89,425,12.24,Grade A,Peeler,Diving,FSH025,VSL033,FG004,78.65,FALSE,TRUE,FALSE
LOB04225,European Lobster,3/14/2025,37.4,1150.5,15,Grade C,Paper Shell,Hand Picking,FSH058,VSL040,FG008,31.61,FALSE,TRUE,FALSE
LOB04226,Slipper Lobster,7/25/2024,22.36,698.2,17.65,Reject,Soft Shell,Diving,FSH009,VSL032,FG011,60.16,TRUE,TRUE,FALSE
LOB04227,European Lobster,6/21/2023,33.95,1386.7,17.83,Reject,Soft Shell,Trap,FSH100,VSL046,FG014,42.62,FALSE,TRUE,FALSE
LOB04228,Rock Lobster,8/15/2023,44.74,590,16.11,Reject,Hard Shell,Trawling,FSH087,VSL041,FG018,56.35,TRUE,TRUE,TRUE
LOB04229,Rock Lobster,2/29/2024,37.6,1404.9,17.99,Grade A,Peeler,Trawling,FSH082,VSL009,FG019,53.82,TRUE,FALSE,FALSE
LOB04230,Rock Lobster,10/19/2023,18.43,227.4,11.13,Grade C,Paper Shell,Trap,FSH013,VSL046,FG012,77.12,FALSE,FALSE,TRUE
LOB04231,American Lobster,5/30/2025,29.81,588.7,13.95,Grade A,Paper Shell,Hand Picking,FSH014,VSL006,FG012,55.51,TRUE,TRUE,FALSE
LOB04232,American Lobster,10/28/2023,37.02,769.9,9.26,Reject,Hard Shell,Trap,FSH094,VSL012,FG014,52.89,TRUE,FALSE,FALSE
LOB04233,European Lobster,12/8/2024,34.44,539.1,8.6,Grade A,Peeler,Trap,FSH100,VSL007,FG013,59.37,FALSE,FALSE,TRUE
LOB04234,Spiny Lobster,7/16/2024,22.97,633.8,9.52,Reject,Soft Shell,Trap,FSH078,VSL020,FG023,49.61,TRUE,TRUE,TRUE
LOB04235,European Lobster,5/24/2025,29.9,337,17.41,Reject,Soft Shell,Diving,FSH044,VSL029,FG012,59.29,TRUE,TRUE,TRUE
LOB04236,European Lobster,6/10/2023,39.35,1249,10.03,Grade C,Hard Shell,Trawling,FSH053,VSL046,FG009,77.53,TRUE,TRUE,FALSE
LOB04237,European Lobster,7/17/2023,38.25,302.2,8.57,Grade C,Paper Shell,Diving,FSH099,VSL005,FG003,53.88,FALSE,FALSE,TRUE
LOB04238,American Lobster,4/15/2024,31.99,843.4,17.4,Grade B,Peeler,Trap,FSH088,VSL021,FG010,75.71,FALSE,TRUE,TRUE
LOB04239,Slipper Lobster,4/26/2025,18.2,1464.2,9.49,Grade C,Paper Shell,Trap,FSH074,VSL038,FG016,35.62,TRUE,TRUE,FALSE
LOB04240,American Lobster,8/26/2024,42.97,561.8,8.06,Reject,Peeler,Hand Picking,FSH015,VSL042,FG018,70.99,FALSE,TRUE,FALSE
LOB04241,European Lobster,6/21/2024,27.27,1096.9,9.89,Grade C,Peeler,Diving,FSH097,VSL040,FG010,55.4,TRUE,FALSE,TRUE
LOB04242,American Lobster,2/19/2024,39.55,772.8,13.32,Grade C,Peeler,Trawling,FSH043,VSL035,FG010,27.98,TRUE,TRUE,FALSE
