fish_id,fish_name,weight_kg,length_cm,catch_date,province,fishing_method,freshness_score,category_id,location_id,fisher_id
5009,Tilapia,29.47,141.6,2/10/2023,Sumatera Utara,Trap,8,4,17,116
5010,Mackerel,14.73,43.7,11/18/2023,Lampung,Trawling,6,3,11,328
5011,Mahi-mahi,3.91,21.1,2/26/2023,Jawa Barat,Long Line,3,5,4,31
5012,Catfish,47.89,116.1,6/18/2023,Bali,Hand Line,3,2,19,273
5013,Tilapia,39.66,50.6,3/22/2023,Jawa Timur,Gill Net,5,2,9,90
5014,Tilapia,40.11,27.4,1/25/2023,Jawa Tengah,Gill Net,7,1,18,404
5015,Carp,16.25,173.1,9/25/2023,Papua,Trap,1,3,9,92
5016,Barramundi,17.4,67.6,9/27/2023,Papua,Long Line,1,3,15,128
5017,Mahi-mahi,19.41,67.3,6/15/2023,Maluku,Purse Seine,3,5,3,472
5018,Barramundi,15.9,40.9,5/6/2023,Jawa Barat,Trawling,3,1,5,382
5019,Anchovy,1.16,179.5,7/21/2023,Sumatera Utara,Purse Seine,3,5,3,110
5020,Snapper,7.23,183.1,2/2/2023,Bali,Trap,7,1,2,456
5021,Snapper,43.98,72.7,2/23/2023,Bali,Purse Seine,9,5,1,176
5022,Grouper,31.75,193.7,2/24/2023,Lampung,Purse Seine,10,5,18,345
5023,Anchovy,8.21,131.8,4/1/2023,Jawa Timur,Long Line,5,5,15,33
5024,Barramundi,45.7,35.6,12/19/2023,Jawa Timur,Long Line,2,3,5,15
5025,Salmon,16.36,18.6,2/14/2023,Maluku,Purse Seine,2,1,16,395
5026,Halibut,49.66,143.6,11/1/2023,Kalimantan Selatan,Trawling,5,4,16,460
5027,Trout,16.16,178.3,8/2/2023,Jawa Barat,Trawling,5,2,1,261
5028,Anchovy,27.68,33.6,1/20/2023,Bali,Trawling,7,1,12,161
5029,Amberjack,25.96,157.3,10/30/2023,Maluku,Trap,2,5,19,124
5030,Salmon,49.9,175.3,5/14/2023,Jawa Timur,Trawling,9,3,6,17
5031,Pomfret,13.6,64.7,9/18/2023,Kalimantan Selatan,Trawling,1,4,5,343
5032,Pomfret,37.33,139.2,1/18/2023,Sumatera Utara,Trap,3,1,3,317
5033,Sardine,11.5,184.1,8/30/2023,Papua,Trap,10,2,9,394
5034,Salmon,32.95,106.6,9/2/2023,Lampung,Trawling,3,5,6,472
5035,Grouper,32.29,110.2,9/29/2023,Maluku,Long Line,7,3,3,268
5036,Salmon,42.44,109.9,8/6/2023,Maluku,Purse Seine,2,4,16,410
5037,Snapper,21.26,34.3,1/6/2023,Bali,Gill Net,10,4,20,374
5038,Snapper,12.97,72,8/3/2023,Papua,Long Line,6,5,10,459
5039,Cod,1.22,81.7,7/13/2023,Jawa Tengah,Trap,8,5,17,415
5040,Sole,9.28,136.5,4/25/2023,Sumatera Utara,Purse Seine,8,2,13,141
5041,Herring,41.9,191.4,4/5/2023,Jawa Barat,Gill Net,10,1,2,60
5042,Mahi-mahi,38.74,168,7/13/2023,Jawa Barat,Gill Net,3,2,11,333
5043,Mackerel,33.78,101.5,9/1/2023,Bali,Purse Seine,2,3,17,247
5044,Flounder,22.4,43.8,7/23/2023,Sumatera Utara,Hand Line,2,2,20,467
5045,Trout,39.48,50.2,10/14/2023,Jawa Timur,Trap,5,4,18,320
5046,Barramundi,21.42,68.7,2/21/2023,Sumatera Utara,Hand Line,7,1,17,48
5047,Pomfret,9.28,195.7,12/12/2023,Lampung,Purse Seine,7,1,8,357
5048,Snapper,22.79,178,12/18/2023,Papua,Hand Line,3,3,11,256
5049,Carp,27.11,158.9,6/26/2023,Papua,Trap,6,2,15,352
5050,Mackerel,27.52,41.1,9/21/2023,Sumatera Utara,Long Line,5,2,18,12
5051,Sardine,39,164.5,9/1/2023,Lampung,Purse Seine,9,5,18,187
5052,Swordfish,46.37,142.4,9/14/2023,Lampung,Purse Seine,1,2,20,487
5053,Snapper,39.47,85.3,7/8/2023,Lampung,Gill Net,2,5,15,131
5054,Yellowtail,45.03,66.6,11/1/2023,Sumatera Utara,Gill Net,5,5,19,170
5055,King Fish,25.79,125.5,7/8/2023,Sumatera Utara,Trap,4,5,3,56
5056,Barramundi,29.65,21.2,8/3/2023,Jawa Tengah,Trawling,4,5,11,81
5057,Pomfret,43.72,114.5,7/12/2023,Sumatera Utara,Trap,1,4,9,243
5058,Swordfish,9.5,160.8,5/17/2023,Papua,Long Line,7,3,14,49
5059,Anchovy,41.66,183,5/27/2023,Bali,Trap,9,4,7,100
5060,Cod,23.24,62,5/6/2023,Papua,Gill Net,4,4,10,375
5061,Sea Bass,9.34,79.4,11/21/2023,Jawa Barat,Purse Seine,7,3,7,179
5062,King Fish,16.72,157.2,6/21/2023,Sulawesi Selatan,Purse Seine,4,3,10,102
5063,Barramundi,32.43,171.3,11/11/2023,Bali,Gill Net,2,5,13,115
5064,Amberjack,17.59,62.4,5/30/2023,Sumatera Utara,Trap,2,5,7,367
5065,Herring,13.28,62.3,3/25/2023,Lampung,Purse Seine,5,3,15,416
5066,Salmon,9.94,158.9,8/9/2023,Maluku,Long Line,5,5,10,227
5067,Catfish,14.71,120.8,10/12/2023,Papua,Purse Seine,3,4,5,399
5068,Tilapia,40.11,198.5,2/1/2023,Sulawesi Selatan,Trawling,1,1,13,200
5069,Pomfret,47.55,152.1,7/27/2023,Maluku,Trawling,2,1,12,266
5070,Pomfret,21.04,50.9,3/24/2023,Maluku,Trap,5,2,19,453
5071,Amberjack,48.15,100,6/27/2023,Kalimantan Selatan,Gill Net,9,1,20,319
5072,Catfish,6.03,42.6,12/23/2023,Maluku,Hand Line,8,3,11,275
5073,Salmon,24.17,52.1,6/30/2023,Kalimantan Selatan,Hand Line,5,4,4,85
5074,King Fish,12.26,63.8,11/26/2023,Sumatera Utara,Purse Seine,1,4,9,133
5075,Catfish,10.09,26.3,9/12/2023,Sulawesi Selatan,Purse Seine,8,3,3,159
5076,Swordfish,19.53,124.1,10/17/2023,Jawa Timur,Hand Line,1,3,11,5
5077,Mackerel,28.91,67.2,7/3/2023,Jawa Barat,Long Line,3,1,19,13
5078,Sole,30.89,170.4,2/1/2023,Sumatera Utara,Purse Seine,10,5,7,187
5079,Trout,42.73,121.4,5/9/2023,Sumatera Utara,Purse Seine,9,5,16,106
5080,Sardine,6.97,86.9,7/3/2023,Sulawesi Selatan,Long Line,4,2,6,332
5081,Amberjack,30.94,28,1/9/2023,Jawa Barat,Hand Line,1,4,18,244
5082,Cod,7.5,114.2,7/8/2023,Kalimantan Selatan,Purse Seine,7,3,14,434
5083,Yellowtail,24.87,101.8,4/21/2023,Jawa Barat,Purse Seine,6,1,9,248
5084,Cod,45.26,124.8,1/29/2023,Jawa Barat,Hand Line,2,3,11,206
5085,Cod,45.36,89.6,7/26/2023,Jawa Timur,Trawling,2,1,5,143
5086,Pomfret,44.91,158.8,10/22/2023,Jawa Timur,Long Line,2,2,6,365
5087,Tilapia,39.9,165.5,8/5/2023,Bali,Gill Net,7,1,14,495
5088,Pomfret,42.77,193.7,5/11/2023,Jawa Barat,Trap,7,1,13,21
5089,Cod,9.14,199.6,8/29/2023,Lampung,Trawling,1,3,2,487
5090,Swordfish,48.24,49.7,12/23/2023,Sulawesi Selatan,Purse Seine,4,2,19,436
5091,Tilapia,48.19,52.1,12/11/2023,Sumatera Utara,Purse Seine,5,1,19,34
5092,Swordfish,0.55,149.6,5/21/2023,Sulawesi Selatan,Purse Seine,10,3,9,471
5093,Mahi-mahi,45.81,141,6/27/2023,Bali,Purse Seine,3,3,12,250
5094,Trout,13.63,191.8,3/1/2023,Sulawesi Selatan,Trap,10,1,6,452
5095,Tuna,30.77,97.6,12/1/2023,Maluku,Long Line,5,5,10,470
5096,Sole,21.44,182.7,2/5/2023,Sumatera Utara,Trawling,3,2,13,67
5097,Sardine,26.51,112.3,1/26/2023,Jawa Tengah,Hand Line,10,5,1,29
5098,Halibut,32.71,22.7,1/20/2023,Sumatera Utara,Long Line,3,4,12,443
5099,Swordfish,20.2,108.6,8/30/2023,Bali,Hand Line,8,3,9,40
5100,Catfish,2.28,112.1,2/22/2023,Lampung,Long Line,10,4,18,247
5101,Herring,5.55,106,2/18/2023,Jawa Timur,Purse Seine,6,4,13,277
5102,Catfish,47.36,147.1,12/30/2023,Lampung,Long Line,6,4,12,406
5103,King Fish,38.1,52,10/21/2023,Maluku,Trap,8,4,2,26
5104,Snapper,39.66,181.3,10/27/2023,Jawa Timur,Long Line,3,4,18,262
5105,Sardine,14.05,21.1,5/17/2023,Papua,Purse Seine,3,1,17,235
5106,Grouper,40.07,117.7,8/16/2023,Jawa Barat,Gill Net,5,5,4,116
5107,Snapper,15.72,137,12/20/2023,Kalimantan Selatan,Purse Seine,5,4,7,403
5108,Yellowtail,16.59,136.8,9/5/2023,Jawa Tengah,Trap,2,3,2,373
5109,Herring,9.72,145,2/4/2023,Kalimantan Selatan,Long Line,6,4,16,304
5110,King Fish,1.2,26.4,2/5/2023,Jawa Barat,Gill Net,2,4,15,492
5111,Amberjack,11.74,46.3,8/20/2023,Sumatera Utara,Trawling,3,3,3,57
5112,Pomfret,2.33,185.6,8/9/2023,Papua,Hand Line,1,1,15,366
5113,Cod,17.89,38.9,3/29/2023,Maluku,Trawling,7,1,14,467
5114,Barramundi,6.73,188,3/30/2023,Jawa Barat,Trawling,8,1,12,300
5115,Salmon,14.06,50.9,1/30/2023,Sumatera Utara,Long Line,10,2,3,163
5116,Sardine,44.39,88.2,7/15/2023,Papua,Gill Net,4,3,11,190
5117,Grouper,16.63,162.7,6/29/2023,Lampung,Purse Seine,6,5,20,172
5118,Cod,7.6,170.8,11/2/2023,Jawa Timur,Purse Seine,9,5,14,192
5119,Grouper,7.12,124.8,7/19/2023,Maluku,Trawling,5,4,13,459
5120,King Fish,35.21,44.4,5/16/2023,Jawa Timur,Trawling,10,5,8,112
5121,Mackerel,0.83,174.9,7/22/2023,Jawa Timur,Gill Net,10,2,15,50
5122,Sea Bass,11.47,181.3,6/2/2023,Jawa Timur,Trawling,9,3,12,192
5123,Yellowtail,21.82,191.8,7/20/2023,Jawa Barat,Trap,5,2,11,231
5124,Catfish,3.39,124.9,12/8/2023,Lampung,Purse Seine,1,3,9,79
5125,Mahi-mahi,37.83,70.7,10/11/2023,Kalimantan Selatan,Hand Line,5,4,20,359
5126,Swordfish,11.62,107.6,7/7/2023,Kalimantan Selatan,Purse Seine,6,2,15,190
5127,Cod,0.57,113.9,5/21/2023,Jawa Barat,Gill Net,1,1,2,142
5128,Amberjack,36.7,134,10/22/2023,Kalimantan Selatan,Trap,5,4,11,287
5129,Carp,46.19,85.9,1/25/2023,Jawa Timur,Gill Net,2,2,3,130
5130,King Fish,42.25,27.3,3/28/2023,Jawa Barat,Gill Net,8,2,10,463
5131,Anchovy,47.35,112.7,3/27/2023,Jawa Barat,Purse Seine,5,3,14,111
5132,Mahi-mahi,15.7,145.3,8/6/2023,Maluku,Long Line,1,4,5,434
5133,Tuna,30.29,188.6,12/12/2023,Lampung,Hand Line,5,2,2,389
5134,Anchovy,13.8,107.7,3/2/2023,Kalimantan Selatan,Trap,9,1,10,249
5135,Cod,19.54,186.8,7/27/2023,Kalimantan Selatan,Long Line,5,1,10,475
5136,Sardine,12.26,152,1/28/2023,Sulawesi Selatan,Gill Net,5,1,5,471
5137,Catfish,39.11,167,1/7/2023,Sumatera Utara,Trawling,8,3,1,411
5138,Salmon,14.85,64.6,5/2/2023,Kalimantan Selatan,Trawling,6,1,7,197
5139,Salmon,1.84,45.4,4/11/2023,Sumatera Utara,Gill Net,8,2,6,318
5140,Sea Bass,41.12,142.5,7/26/2023,Kalimantan Selatan,Trawling,9,5,8,130
5141,Flounder,14.42,196.7,8/10/2023,Bali,Trawling,5,1,17,398
5142,Sardine,26.1,101.9,10/30/2023,Kalimantan Selatan,Trap,10,5,2,144
5143,Anchovy,37.24,101.8,7/29/2023,Bali,Long Line,8,4,7,316
5144,Swordfish,5.84,120.7,3/15/2023,Jawa Barat,Hand Line,4,3,2,223
5145,Carp,10.88,157.1,5/19/2023,Jawa Barat,Hand Line,6,1,17,245
5146,Halibut,19.36,169.4,2/9/2023,Jawa Barat,Hand Line,5,4,10,371
5147,Salmon,30.98,174.5,7/10/2023,Jawa Barat,Gill Net,10,1,11,306
5148,Herring,28.28,22.1,5/25/2023,Maluku,Trawling,3,1,19,375
5149,Anchovy,14.98,183.7,6/17/2023,Sumatera Utara,Hand Line,2,4,6,487
5150,Flounder,45.49,21.5,8/5/2023,Kalimantan Selatan,Gill Net,2,4,1,393
5151,Mackerel,6.25,189.1,11/27/2023,Papua,Trap,3,4,8,14
5152,Trout,46.21,112.7,11/13/2023,Bali,Purse Seine,5,1,7,236
5153,Anchovy,10.28,122.3,10/2/2023,Maluku,Trap,7,1,2,455
5154,Sea Bass,39.85,113,9/19/2023,Jawa Barat,Purse Seine,1,5,10,424
5155,Mackerel,45.45,162.8,4/27/2023,Kalimantan Selatan,Trawling,3,4,6,335
5156,Halibut,30.68,22.7,12/12/2023,Lampung,Hand Line,9,5,2,449
5157,Trout,45.01,98.1,1/5/2023,Bali,Gill Net,10,2,2,462
5158,King Fish,36.97,128.2,2/14/2023,Bali,Hand Line,9,3,18,233
5159,Flounder,8.48,113.9,11/25/2023,Jawa Timur,Gill Net,7,3,8,419
5160,Tuna,0.97,103,4/1/2023,Jawa Tengah,Trawling,6,2,15,452
5161,Cod,35.55,50.5,2/19/2023,Sumatera Utara,Purse Seine,10,3,14,485
5162,Tuna,42.26,174.1,10/24/2023,Kalimantan Selatan,Trap,2,3,10,203
5163,Sardine,7.81,33,12/8/2023,Bali,Gill Net,8,2,17,6
5164,Sole,29.52,125.4,3/24/2023,Jawa Barat,Long Line,4,4,3,357
5165,Grouper,41.67,157.2,11/3/2023,Bali,Long Line,2,4,14,97
5166,Trout,9.85,168.4,4/28/2023,Lampung,Trap,9,2,19,407
5167,Amberjack,14.37,122.7,9/27/2023,Jawa Barat,Long Line,1,3,9,296
5168,Sole,44.23,183,9/18/2023,Jawa Tengah,Gill Net,10,3,13,132
5169,Salmon,17.79,61.6,11/13/2023,Papua,Hand Line,9,3,2,52
5170,Anchovy,40.4,167,6/2/2023,Jawa Barat,Long Line,4,2,17,239
5171,Anchovy,44.17,33.7,2/2/2023,Jawa Barat,Gill Net,2,2,5,477
5172,Sardine,16.18,188.1,3/20/2023,Sulawesi Selatan,Purse Seine,10,2,15,419
5173,Carp,17.52,105.4,9/1/2023,Lampung,Hand Line,7,5,12,41
5174,Halibut,46.02,100.5,6/23/2023,Maluku,Long Line,2,1,10,176
5175,Barramundi,14.43,24.6,7/10/2023,Sulawesi Selatan,Gill Net,4,4,14,241
5176,Herring,23.06,15.6,2/22/2023,Kalimantan Selatan,Trawling,10,2,18,123
5177,Carp,34.65,61.5,2/24/2023,Sumatera Utara,Trawling,4,3,1,263
5178,Catfish,31.38,40.8,8/23/2023,Papua,Hand Line,6,4,9,417
5179,King Fish,44.43,63.2,6/26/2023,Sulawesi Selatan,Hand Line,1,2,18,22
5180,Sole,13.89,137.9,2/27/2023,Lampung,Trap,4,3,10,242
5181,Mahi-mahi,17.75,63.6,12/10/2023,Jawa Tengah,Hand Line,3,4,2,96
5182,Herring,6.37,148.7,9/24/2023,Sulawesi Selatan,Purse Seine,5,5,13,158
5183,Salmon,10.96,67,7/12/2023,Sumatera Utara,Trap,2,3,4,400
5184,Amberjack,45.11,95.2,11/24/2023,Jawa Barat,Long Line,4,5,1,314
5185,Cod,41.4,116.9,6/27/2023,Jawa Barat,Purse Seine,10,3,20,88
5186,Tuna,32.61,141.5,11/4/2023,Maluku,Long Line,10,4,11,124
5187,Anchovy,32.95,177.5,1/12/2023,Kalimantan Selatan,Trawling,2,4,10,193
5188,Sea Bass,6.69,160,12/5/2023,Jawa Tengah,Gill Net,5,3,13,412
5189,Catfish,48.07,20.6,3/27/2023,Papua,Trap,1,3,16,368
5190,Cod,14.27,24.5,12/9/2023,Bali,Gill Net,4,5,8,93
5191,Sardine,2.43,117,5/28/2023,Sumatera Utara,Purse Seine,8,2,14,81
5192,Snapper,27.74,170.6,7/1/2023,Maluku,Purse Seine,5,5,1,446
5193,Trout,26.95,61.9,12/30/2023,Papua,Trap,8,2,19,389
5194,Tilapia,31.83,195.4,9/16/2023,Sulawesi Selatan,Gill Net,4,5,11,90
5195,Grouper,14.29,19,5/21/2023,Papua,Trawling,10,1,11,424
5196,Mackerel,22.51,129.1,9/19/2023,Kalimantan Selatan,Long Line,9,5,17,300
5197,Barramundi,30.02,119.2,5/27/2023,Maluku,Hand Line,5,1,9,154
5198,Mahi-mahi,9.23,68,9/2/2023,Maluku,Gill Net,3,1,14,208
5199,Sardine,29.2,113.7,12/31/2023,Sumatera Utara,Purse Seine,2,1,9,214
5200,Snapper,47.59,174.5,11/27/2023,Maluku,Purse Seine,5,5,3,446
5201,Carp,28.34,17.2,10/18/2023,Jawa Timur,Long Line,4,5,6,324
5202,Sardine,40.99,18,3/11/2023,Kalimantan Selatan,Hand Line,6,4,8,201
5203,Herring,22.35,96.5,5/29/2023,Jawa Timur,Gill Net,8,1,12,225
5204,Tilapia,32.1,195.1,8/1/2023,Maluku,Trap,10,3,14,289
5205,Herring,8.12,166.7,9/12/2023,Jawa Barat,Trawling,5,2,18,5
5206,Catfish,17.72,126.5,12/16/2023,Jawa Timur,Trap,6,4,5,363
5207,Yellowtail,33.8,47.7,11/6/2023,Lampung,Gill Net,4,1,2,209
5208,Sea Bass,25.15,30.5,9/16/2023,Papua,Purse Seine,3,2,3,219
5209,Halibut,47.02,169.9,11/23/2023,Papua,Long Line,6,5,10,226
5210,Barramundi,26.28,105.4,1/28/2023,Papua,Hand Line,3,4,3,297
5211,Grouper,18.19,192.7,3/1/2023,Jawa Barat,Gill Net,10,3,19,21
5212,Mackerel,37.18,113.2,7/28/2023,Jawa Timur,Trap,10,1,11,33
5213,Mahi-mahi,12.03,47.1,2/25/2023,Kalimantan Selatan,Purse Seine,10,4,13,59
5214,Mackerel,40.39,192,9/26/2023,Kalimantan Selatan,Trawling,8,5,17,286
5215,Salmon,33.78,109.2,1/16/2023,Jawa Tengah,Long Line,2,3,10,379
5216,Swordfish,44.39,103.2,1/21/2023,Lampung,Purse Seine,1,5,19,375
5217,Snapper,19.21,82.8,6/4/2023,Jawa Timur,Trawling,6,1,20,335
5218,Mackerel,25.08,80.2,12/4/2023,Kalimantan Selatan,Trawling,2,1,16,426
5219,Sole,39.16,34.7,7/14/2023,Sulawesi Selatan,Purse Seine,10,2,12,194
5220,Herring,45.53,179.3,12/21/2023,Papua,Gill Net,6,4,1,272
5221,Mahi-mahi,36.94,185.8,8/13/2023,Jawa Barat,Hand Line,2,1,20,125
5222,Tuna,32.62,192,7/27/2023,Papua,Hand Line,10,5,17,288
5223,Grouper,27.25,139.8,8/12/2023,Jawa Barat,Gill Net,10,3,2,174
5224,Catfish,4.56,30.5,1/20/2023,Maluku,Long Line,10,4,20,270
5225,King Fish,25.84,162.8,7/12/2023,Sumatera Utara,Purse Seine,7,1,11,445
5226,Grouper,31.7,20.5,12/26/2023,Sumatera Utara,Gill Net,9,2,9,167
5227,Trout,9.44,174.7,11/16/2023,Kalimantan Selatan,Long Line,3,5,14,497
5228,Herring,13.49,147.1,10/12/2023,Sulawesi Selatan,Trap,3,4,15,50
5229,Mackerel,19.12,113.4,8/27/2023,Bali,Trawling,9,3,15,423
5230,Swordfish,18.08,79.2,9/30/2023,Jawa Tengah,Long Line,2,2,1,264
5231,Cod,29.37,57.7,12/5/2023,Maluku,Trap,9,5,15,85
5232,Barramundi,47.4,65.5,3/15/2023,Jawa Barat,Gill Net,4,5,11,157
5233,Pomfret,22.42,114,3/11/2023,Jawa Timur,Long Line,3,2,18,73
5234,Mackerel,36.74,35.3,8/23/2023,Lampung,Gill Net,7,3,10,39
5235,Anchovy,7.29,56.3,1/30/2023,Papua,Trap,7,1,20,345
5236,Mackerel,18.63,103.9,7/1/2023,Jawa Tengah,Trawling,5,4,1,164
5237,Tilapia,28.73,104.5,6/19/2023,Bali,Purse Seine,10,5,17,351
5238,Snapper,32.14,76.6,3/22/2023,Jawa Barat,Purse Seine,9,5,13,346
5239,Pomfret,13.46,150.4,8/5/2023,Jawa Barat,Long Line,3,5,1,363
5240,Cod,47.89,173.2,3/14/2023,Sumatera Utara,Trawling,10,1,14,75
5241,Mahi-mahi,25.52,122.4,10/20/2023,Jawa Barat,Gill Net,8,2,1,445
5242,Sardine,1.52,104.9,2/6/2023,Papua,Hand Line,7,1,3,218
5243,Tuna,46.07,176.2,5/11/2023,Sumatera Utara,Long Line,1,4,5,282
5244,Trout,47.52,65.2,11/18/2023,Lampung,Long Line,5,3,5,170
5245,Anchovy,6.86,50.9,1/25/2023,Jawa Barat,Trawling,9,3,9,303
5246,Trout,36.87,199.5,10/3/2023,Jawa Timur,Trap,1,1,12,277
5247,Tilapia,19.87,93.5,4/2/2023,Sulawesi Selatan,Purse Seine,2,5,16,51
5248,Sole,38.18,177.4,9/13/2023,Jawa Barat,Trawling,5,2,18,1
5249,Mahi-mahi,33.46,98,7/1/2023,Maluku,Purse Seine,5,5,7,323
5250,Barramundi,40.94,30.2,5/27/2023,Jawa Barat,Long Line,6,4,11,301
5251,Herring,43.65,84.1,3/6/2023,Sulawesi Selatan,Long Line,3,4,6,263
5252,Anchovy,4.21,89.2,5/3/2023,Bali,Purse Seine,9,1,19,2
5253,Halibut,10.37,53,6/10/2023,Jawa Barat,Trawling,6,5,1,209
5254,Anchovy,13.67,179.2,11/22/2023,Kalimantan Selatan,Gill Net,6,5,11,72
5255,Barramundi,15.32,105.7,9/26/2023,Jawa Barat,Gill Net,6,1,1,218
5256,Sole,26.18,175.7,5/24/2023,Papua,Hand Line,5,4,15,72
5257,Mahi-mahi,24.07,73,10/17/2023,Jawa Timur,Purse Seine,2,4,9,208
5258,Swordfish,8.61,65.9,9/26/2023,Kalimantan Selatan,Trawling,5,1,17,52
5259,Anchovy,45.38,185.5,3/28/2023,Sulawesi Selatan,Purse Seine,1,4,2,110
5260,Grouper,36.24,86.1,3/23/2023,Bali,Trap,10,4,2,198
5261,Mahi-mahi,28.37,170.7,6/26/2023,Jawa Timur,Purse Seine,9,4,8,383
5262,Sea Bass,11.23,133.1,3/12/2023,Sulawesi Selatan,Trap,3,3,5,338
5263,Halibut,30.53,134.7,11/22/2023,Maluku,Long Line,8,3,17,317
5264,Trout,2.78,58.2,4/6/2023,Sumatera Utara,Trawling,8,1,17,355
5265,Tilapia,25.33,86.6,4/7/2023,Jawa Barat,Gill Net,9,1,4,124
5266,Barramundi,24.67,106.8,12/2/2023,Kalimantan Selatan,Purse Seine,4,3,4,439
5267,King Fish,45.43,159.5,10/10/2023,Sumatera Utara,Trap,8,3,4,103
5268,Herring,38.67,51.8,10/3/2023,Jawa Barat,Gill Net,9,3,9,336
5269,Barramundi,26.67,190.2,5/28/2023,Jawa Timur,Gill Net,8,2,20,136
5270,Mackerel,3.09,77.9,9/18/2023,Sumatera Utara,Gill Net,6,3,20,480
5271,Tuna,18.99,45.7,3/3/2023,Bali,Long Line,3,5,9,198
5272,Sole,33.49,177,3/2/2023,Lampung,Gill Net,4,3,10,391
5273,Yellowtail,27.99,35.1,10/19/2023,Jawa Tengah,Hand Line,9,2,18,80
5274,Snapper,5.76,107.9,7/21/2023,Bali,Purse Seine,4,4,12,137
5275,Sea Bass,15.17,18.3,1/14/2023,Maluku,Purse Seine,8,1,17,391
5276,Swordfish,34.22,103.2,6/4/2023,Sulawesi Selatan,Trawling,9,2,2,380
5277,Snapper,35.42,33,7/1/2023,Jawa Timur,Purse Seine,1,4,14,252
5278,Pomfret,46.89,37.3,10/11/2023,Bali,Long Line,9,4,17,133
5279,Sardine,37.78,140.9,11/13/2023,Maluku,Purse Seine,8,1,9,328
5280,Barramundi,31.25,173.1,4/15/2023,Jawa Barat,Gill Net,3,3,4,174
5281,Pomfret,10.8,74.4,2/3/2023,Jawa Barat,Hand Line,6,2,1,468
5282,Sardine,13.89,143.2,9/17/2023,Sulawesi Selatan,Hand Line,9,5,20,246
5283,Trout,26.82,93.5,1/4/2023,Lampung,Long Line,8,3,18,105
5284,Mahi-mahi,22.55,46.9,8/19/2023,Papua,Purse Seine,3,1,16,189
5285,Carp,40.11,98.4,9/3/2023,Kalimantan Selatan,Gill Net,6,4,3,232
5286,Tuna,5.35,176.6,9/23/2023,Jawa Timur,Long Line,7,1,16,241
5287,Sea Bass,13.55,152.7,6/18/2023,Jawa Timur,Long Line,3,3,8,47
5288,Catfish,1.23,41.8,2/4/2023,Papua,Trap,2,5,9,235
5289,Herring,46.22,138.6,11/17/2023,Papua,Gill Net,1,2,1,215
5290,Barramundi,47.25,51.3,12/24/2023,Maluku,Hand Line,9,3,16,229
5291,Amberjack,37.66,95.9,4/8/2023,Papua,Long Line,3,4,3,396
5292,Cod,16.64,117.5,8/2/2023,Bali,Trawling,7,3,20,136
5293,Tuna,41.91,23.6,1/7/2023,Papua,Trap,4,3,12,179
5294,Grouper,11.97,100.5,1/18/2023,Bali,Trap,3,5,8,397
5295,Cod,10.45,179.4,8/19/2023,Maluku,Trawling,8,5,7,160
5296,Salmon,44.53,23.9,12/10/2023,Jawa Barat,Trap,10,4,10,489
5297,Halibut,24.98,153.1,4/15/2023,Kalimantan Selatan,Gill Net,7,5,3,314
5298,Trout,10.44,133.6,8/26/2023,Jawa Tengah,Trawling,1,5,8,47
5299,King Fish,21.49,78.7,2/11/2023,Lampung,Trawling,8,5,12,125
5300,Flounder,28.63,49.9,3/21/2023,Bali,Trawling,7,1,6,40
5301,Sole,11.7,130.1,11/7/2023,Jawa Barat,Purse Seine,4,3,10,307
5302,Sea Bass,31.03,121.8,7/14/2023,Jawa Timur,Trawling,10,4,1,47
5303,Mackerel,10.71,119.2,7/12/2023,Bali,Gill Net,1,2,5,413
5304,Anchovy,24.27,196.4,8/15/2023,Sulawesi Selatan,Long Line,5,4,20,412
5305,Herring,8.71,81.4,12/16/2023,Jawa Tengah,Trawling,2,2,10,18
5306,Trout,40.92,68.6,7/14/2023,Kalimantan Selatan,Purse Seine,8,5,8,364
5307,Sea Bass,1.29,104.5,10/21/2023,Papua,Gill Net,6,5,19,99
5308,Tuna,46.19,121.7,6/25/2023,Lampung,Gill Net,4,2,14,491
5309,Herring,45.7,87.2,7/15/2023,Sumatera Utara,Hand Line,3,4,17,410
5310,Herring,49.9,54,1/8/2023,Sumatera Utara,Gill Net,10,3,9,337
5311,Sardine,30.64,107.9,3/22/2023,Jawa Barat,Gill Net,6,2,2,225
5312,Mackerel,18.27,111.3,12/2/2023,Kalimantan Selatan,Trap,9,1,12,482
5313,Yellowtail,17.38,128.5,10/15/2023,Maluku,Trap,7,2,6,263
5314,Pomfret,8.77,160.6,10/27/2023,Papua,Trawling,8,2,9,52
5315,Flounder,31.12,100.8,9/25/2023,Sulawesi Selatan,Purse Seine,6,4,9,455
5316,Carp,36.03,150.7,12/27/2023,Sumatera Utara,Hand Line,10,1,8,86
5317,Sea Bass,32.97,111.4,12/11/2023,Sumatera Utara,Hand Line,2,3,18,4
5318,Mackerel,5.78,43.9,2/28/2023,Papua,Long Line,9,5,18,498
5319,Sardine,22.3,77.2,3/10/2023,Papua,Trap,6,4,6,349
5320,Herring,31.23,66.7,8/26/2023,Kalimantan Selatan,Hand Line,1,1,13,288
5321,Amberjack,46.79,119.2,4/7/2023,Papua,Trawling,10,4,20,162
5322,Grouper,37.7,69,3/12/2023,Jawa Timur,Gill Net,6,2,2,72
5323,King Fish,21.44,33.2,10/8/2023,Lampung,Trap,6,2,17,74
5324,Carp,7.48,48.1,10/9/2023,Bali,Hand Line,2,2,11,439
