market_name,fish_type,date,price_per_kg,supply_kg,demand_level
TPI Muncar,Tuna,2023-08-20,126649,338,Low
TPI Muncar,Tuna,2023-08-27,238526,212,Low
TPI Muncar,Tuna,2023-09-03,205591,1184,Medium
TPI Muncar,Tuna,2023-09-10,127793,840,Medium
TPI Muncar,Tuna,2023-09-17,132039,416,High
TPI Muncar,Tuna,2023-09-24,121755,1379,Medium
TPI Muncar,Tuna,2023-10-01,140539,168,Low
TPI Muncar,Tuna,2023-10-08,179159,344,Medium
TPI Muncar,Tuna,2023-10-15,240030,319,Low
TPI Muncar,Tuna,2023-10-22,56590,1373,Low
TPI Muncar,Tuna,2023-10-29,236181,732,Medium
TPI Muncar,Tuna,2023-11-05,52403,1067,Low
TPI Muncar,Tuna,2023-11-12,106386,766,Low
TPI Muncar,Tuna,2023-11-19,200091,510,Medium
TPI Muncar,Tuna,2023-11-26,184905,1069,High
TPI Muncar,Tuna,2023-12-03,247414,974,Medium
TPI Muncar,Tuna,2023-12-10,52967,618,Low
TPI Muncar,Tuna,2023-12-17,91684,161,Medium
TPI Muncar,Tuna,2023-12-24,107383,1992,Medium
TPI Muncar,Tuna,2023-12-31,132759,1434,Low
TPI Muncar,Salmon,2023-01-01,169400,767,High
TPI Muncar,Salmon,2023-01-08,156836,354,Medium
TPI Muncar,Salmon,2023-01-15,80176,414,Low
TPI Muncar,Salmon,2023-01-22,47170,1163,High
TPI Muncar,Salmon,2023-01-29,250754,705,Low
TPI Muncar,Salmon,2023-02-05,68409,425,High
TPI Muncar,Salmon,2023-02-12,56564,1741,Low
TPI Muncar,Salmon,2023-02-19,153314,360,High
TPI Muncar,Salmon,2023-02-26,226294,980,Medium
TPI Muncar,Salmon,2023-03-05,210372,166,High
TPI Muncar,Salmon,2023-03-12,82305,960,Low
TPI Muncar,Salmon,2023-03-19,111839,1708,High
TPI Muncar,Salmon,2023-03-26,169699,1331,Low
TPI Muncar,Salmon,2023-04-02,79640,272,Medium
TPI Muncar,Salmon,2023-04-09,216800,1102,High
TPI Muncar,Salmon,2023-04-16,60928,1928,Low
TPI Muncar,Salmon,2023-04-23,239840,272,Medium
TPI Muncar,Salmon,2023-04-30,120106,1442,High
TPI Muncar,Salmon,2023-05-07,69760,1247,Low
TPI Muncar,Salmon,2023-05-14,206433,223,Low
TPI Muncar,Salmon,2023-05-21,141568,1954,High
TPI Muncar,Salmon,2023-05-28,238724,999,Low
TPI Muncar,Salmon,2023-06-04,209983,559,Medium
TPI Muncar,Salmon,2023-06-11,193380,1604,Medium
TPI Muncar,Salmon,2023-06-18,244558,473,Low
TPI Muncar,Salmon,2023-06-25,123962,1408,Low
TPI Muncar,Salmon,2023-07-02,128388,622,Medium
TPI Muncar,Salmon,2023-07-09,33611,1027,Low
TPI Muncar,Salmon,2023-07-16,79061,1006,High
TPI Muncar,Salmon,2023-07-23,132653,882,Medium
TPI Muncar,Salmon,2023-07-30,231225,1433,High
TPI Muncar,Salmon,2023-08-06,180548,888,High
TPI Muncar,Salmon,2023-08-13,101324,1032,Low
TPI Muncar,Salmon,2023-08-20,40859,571,Medium
TPI Muncar,Salmon,2023-08-27,68732,595,High
TPI Muncar,Salmon,2023-09-03,90207,909,Low
TPI Muncar,Salmon,2023-09-10,137291,879,Medium
TPI Muncar,Salmon,2023-09-17,174789,1867,High
TPI Muncar,Salmon,2023-09-24,247201,311,Medium
TPI Muncar,Salmon,2023-10-01,126620,716,High
TPI Muncar,Salmon,2023-10-08,166343,1773,Low
TPI Muncar,Salmon,2023-10-15,185209,1533,Low
TPI Muncar,Salmon,2023-10-22,196545,150,Medium
TPI Muncar,Salmon,2023-10-29,247271,1733,Medium
TPI Muncar,Salmon,2023-11-05,136345,1644,High
TPI Muncar,Salmon,2023-11-12,175295,1338,Medium
TPI Muncar,Salmon,2023-11-19,125864,679,Low
TPI Muncar,Salmon,2023-11-26,92791,1985,High
TPI Muncar,Salmon,2023-12-03,141647,687,Low
TPI Muncar,Salmon,2023-12-10,33700,1479,Medium
TPI Muncar,Salmon,2023-12-17,121334,1585,High
TPI Muncar,Salmon,2023-12-24,72032,1974,Low
TPI Muncar,Salmon,2023-12-31,73976,1796,Low
TPI Muncar,Mackerel,2023-01-01,171938,848,High
TPI Muncar,Mackerel,2023-01-08,83288,225,Medium
TPI Muncar,Mackerel,2023-01-15,146405,376,High
TPI Muncar,Mackerel,2023-01-22,78969,1129,Medium
TPI Muncar,Mackerel,2023-01-29,49693,713,Medium
TPI Muncar,Mackerel,2023-02-05,59934,1340,Medium
TPI Muncar,Mackerel,2023-02-12,49658,1362,Low
TPI Muncar,Mackerel,2023-02-19,223097,717,Low
TPI Muncar,Mackerel,2023-02-26,99131,212,Medium
TPI Muncar,Mackerel,2023-03-05,234443,105,Low
TPI Muncar,Mackerel,2023-03-12,155275,1329,High
TPI Muncar,Mackerel,2023-03-19,29256,444,Low
TPI Muncar,Mackerel,2023-03-26,140281,397,Medium
TPI Muncar,Mackerel,2023-04-02,187943,1328,Medium
TPI Muncar,Mackerel,2023-04-09,143693,1572,Low
TPI Muncar,Mackerel,2023-04-16,65566,675,High
TPI Muncar,Mackerel,2023-04-23,90767,1195,Medium
TPI Muncar,Mackerel,2023-04-30,192040,964,Low
TPI Muncar,Mackerel,2023-05-07,117401,1604,High
TPI Muncar,Mackerel,2023-05-14,249182,1809,High
TPI Muncar,Mackerel,2023-05-21,216189,1837,Low
TPI Muncar,Mackerel,2023-05-28,81864,518,Medium
TPI Muncar,Mackerel,2023-06-04,232550,1613,Medium
TPI Muncar,Mackerel,2023-06-11,112046,1526,Low
TPI Muncar,Mackerel,2023-06-18,237008,172,Medium
TPI Muncar,Mackerel,2023-06-25,54909,1407,Low
TPI Muncar,Mackerel,2023-07-02,115954,1110,Medium
TPI Muncar,Mackerel,2023-07-09,49555,731,Low
TPI Muncar,Mackerel,2023-07-16,186574,284,Low
TPI Muncar,Mackerel,2023-07-23,103498,1391,Low
TPI Muncar,Mackerel,2023-07-30,125628,1751,Low
TPI Muncar,Mackerel,2023-08-06,143743,1744,High
TPI Muncar,Mackerel,2023-08-13,156434,576,Low
TPI Muncar,Mackerel,2023-08-20,160473,1546,High
TPI Muncar,Mackerel,2023-08-27,224654,577,Low
TPI Muncar,Mackerel,2023-09-03,105604,500,Low
TPI Muncar,Mackerel,2023-09-10,258559,919,High
TPI Muncar,Mackerel,2023-09-17,220238,1885,Low
TPI Muncar,Mackerel,2023-09-24,92573,1169,Low
TPI Muncar,Mackerel,2023-10-01,135151,1716,Medium
TPI Muncar,Mackerel,2023-10-08,106571,591,High
TPI Muncar,Mackerel,2023-10-15,188296,107,High
TPI Muncar,Mackerel,2023-10-22,69940,1081,Medium
TPI Muncar,Mackerel,2023-10-29,145722,1485,Low
TPI Muncar,Mackerel,2023-11-05,84961,415,High
TPI Muncar,Mackerel,2023-11-12,104448,1677,High
TPI Muncar,Mackerel,2023-11-19,179557,631,Medium
TPI Muncar,Mackerel,2023-11-26,206945,1288,High
TPI Muncar,Mackerel,2023-12-03,232404,1857,High
TPI Muncar,Mackerel,2023-12-10,207464,156,Low
TPI Muncar,Mackerel,2023-12-17,128443,838,High
TPI Muncar,Mackerel,2023-12-24,180928,1138,Low
TPI Muncar,Mackerel,2023-12-31,235901,297,High
TPI Muncar,Sardine,2023-01-01,212355,915,High
TPI Muncar,Sardine,2023-01-08,213029,818,High
TPI Muncar,Sardine,2023-01-15,218253,1116,Medium
TPI Muncar,Sardine,2023-01-22,91829,1589,Medium
TPI Muncar,Sardine,2023-01-29,228201,1890,Low
TPI Muncar,Sardine,2023-02-05,61907,1638,Medium
TPI Muncar,Sardine,2023-02-12,194072,1655,Medium
TPI Muncar,Sardine,2023-02-19,124347,1021,High
TPI Muncar,Sardine,2023-02-26,154806,1669,Low
TPI Muncar,Sardine,2023-03-05,161530,982,Low
TPI Muncar,Sardine,2023-03-12,237917,1769,Medium
TPI Muncar,Sardine,2023-03-19,64766,374,Medium
TPI Muncar,Sardine,2023-03-26,196779,1572,Low
TPI Muncar,Sardine,2023-04-02,112911,1863,Medium
TPI Muncar,Sardine,2023-04-09,208902,1566,High
TPI Muncar,Sardine,2023-04-16,40370,142,Low
TPI Muncar,Sardine,2023-04-23,192169,633,Low
TPI Muncar,Sardine,2023-04-30,53142,1402,Medium
TPI Muncar,Sardine,2023-05-07,147792,660,High
TPI Muncar,Sardine,2023-05-14,185466,908,High
TPI Muncar,Sardine,2023-05-21,254549,1677,Low
TPI Muncar,Sardine,2023-05-28,171877,1004,High
TPI Muncar,Sardine,2023-06-04,121014,1201,Low
TPI Muncar,Sardine,2023-06-11,50939,858,High
TPI Muncar,Sardine,2023-06-18,69437,1061,High
TPI Muncar,Sardine,2023-06-25,74059,1273,Medium
TPI Muncar,Sardine,2023-07-02,176690,637,Low
TPI Muncar,Sardine,2023-07-09,94805,1253,Medium
TPI Muncar,Sardine,2023-07-16,222053,1750,Medium
TPI Muncar,Sardine,2023-07-23,73240,1084,High
TPI Muncar,Sardine,2023-07-30,129998,202,Medium
TPI Muncar,Sardine,2023-08-06,150983,580,High
TPI Muncar,Sardine,2023-08-13,137476,407,Medium
TPI Muncar,Sardine,2023-08-20,232294,1884,High
TPI Muncar,Sardine,2023-08-27,99904,1371,Low
TPI Muncar,Sardine,2023-09-03,117060,1918,High
TPI Muncar,Sardine,2023-09-10,190403,1580,Low
TPI Muncar,Sardine,2023-09-17,208509,1550,Low
TPI Muncar,Sardine,2023-09-24,67487,241,Medium
TPI Muncar,Sardine,2023-10-01,28387,1532,Medium
TPI Muncar,Sardine,2023-10-08,99289,575,High
TPI Muncar,Sardine,2023-10-15,162159,1482,Medium
TPI Muncar,Sardine,2023-10-22,245160,642,High
TPI Muncar,Sardine,2023-10-29,224762,876,Medium
TPI Muncar,Sardine,2023-11-05,208310,1831,Medium
TPI Muncar,Sardine,2023-11-12,99885,271,Medium
TPI Muncar,Sardine,2023-11-19,110587,1293,Medium
TPI Muncar,Sardine,2023-11-26,70512,845,Medium
TPI Muncar,Sardine,2023-12-03,37233,1629,High
TPI Muncar,Sardine,2023-12-10,88694,237,Medium
TPI Muncar,Sardine,2023-12-17,186100,1223,Medium
TPI Muncar,Sardine,2023-12-24,213127,979,Medium
TPI Muncar,Sardine,2023-12-31,160392,1654,Medium
TPI Muncar,Snapper,2023-01-01,54336,1802,High
TPI Muncar,Snapper,2023-01-08,238816,1580,High
TPI Muncar,Snapper,2023-01-15,68349,1576,Medium
TPI Muncar,Snapper,2023-01-22,179776,1886,Low
TPI Muncar,Snapper,2023-01-29,212674,1766,High
TPI Muncar,Snapper,2023-02-05,160600,1565,High
TPI Muncar,Snapper,2023-02-12,54705,722,Medium
TPI Muncar,Snapper,2023-02-19,82426,1300,Medium
TPI Muncar,Snapper,2023-02-26,161575,376,Low
TPI Muncar,Snapper,2023-03-05,247958,1321,High
TPI Muncar,Snapper,2023-03-12,95976,1519,Low
TPI Muncar,Snapper,2023-03-19,67544,1467,Medium
TPI Muncar,Snapper,2023-03-26,248586,577,High
TPI Muncar,Snapper,2023-04-02,116899,251,Medium
TPI Muncar,Snapper,2023-04-09,50360,1585,High
TPI Muncar,Snapper,2023-04-16,158734,288,Low
TPI Muncar,Snapper,2023-04-23,86136,1411,High
TPI Muncar,Snapper,2023-04-30,38528,156,Low
TPI Muncar,Snapper,2023-05-07,160597,1087,High
TPI Muncar,Snapper,2023-05-14,82020,1853,Medium
TPI Muncar,Snapper,2023-05-21,44898,829,Low
TPI Muncar,Snapper,2023-05-28,150647,1785,Medium
TPI Muncar,Snapper,2023-06-04,234015,681,Medium
TPI Muncar,Snapper,2023-06-11,141951,750,Medium
TPI Muncar,Snapper,2023-06-18,98510,106,Medium
TPI Muncar,Snapper,2023-06-25,113550,682,Low
TPI Muncar,Snapper,2023-07-02,54722,680,Low
TPI Muncar,Snapper,2023-07-09,66288,213,Low
TPI Muncar,Snapper,2023-07-16,96521,1292,High
TPI Muncar,Snapper,2023-07-23,74479,1237,Low
TPI Muncar,Snapper,2023-07-30,144525,247,Low
TPI Muncar,Snapper,2023-08-06,238057,1184,High
TPI Muncar,Snapper,2023-08-13,205602,402,Medium
TPI Muncar,Snapper,2023-08-20,234043,1072,High
TPI Muncar,Snapper,2023-08-27,106671,171,High
TPI Muncar,Snapper,2023-09-03,75952,1620,Low
TPI Muncar,Snapper,2023-09-10,146975,1496,High
TPI Muncar,Snapper,2023-09-17,240331,484,Low
TPI Muncar,Snapper,2023-09-24,187417,422,Medium
TPI Muncar,Snapper,2023-10-01,179081,1984,Medium
TPI Muncar,Snapper,2023-10-08,98902,1030,Medium
TPI Muncar,Snapper,2023-10-15,156150,665,Medium
TPI Muncar,Snapper,2023-10-22,231820,1831,High
TPI Muncar,Snapper,2023-10-29,41494,1131,Low
TPI Muncar,Snapper,2023-11-05,76880,516,High
TPI Muncar,Snapper,2023-11-12,106710,1357,Low
TPI Muncar,Snapper,2023-11-19,177322,526,Low
TPI Muncar,Snapper,2023-11-26,211283,1171,High
TPI Muncar,Snapper,2023-12-03,189487,220,High
TPI Muncar,Snapper,2023-12-10,230052,706,Low
TPI Muncar,Snapper,2023-12-17,121853,547,High
TPI Muncar,Snapper,2023-12-24,95541,428,Medium
TPI Muncar,Snapper,2023-12-31,104763,648,Medium
TPI Muncar,Grouper,2023-01-01,123651,208,Low
TPI Muncar,Grouper,2023-01-08,202770,203,Medium
TPI Muncar,Grouper,2023-01-15,209083,1452,Medium
TPI Muncar,Grouper,2023-01-22,52699,1266,High
TPI Muncar,Grouper,2023-01-29,140907,1110,Low
TPI Muncar,Grouper,2023-02-05,61334,220,Medium
TPI Muncar,Grouper,2023-02-12,240968,690,Medium
TPI Muncar,Grouper,2023-02-19,208134,1138,High
TPI Muncar,Grouper,2023-02-26,94989,1268,High
TPI Muncar,Grouper,2023-03-05,128407,1534,High
TPI Muncar,Grouper,2023-03-12,101799,755,Low
TPI Muncar,Grouper,2023-03-19,82569,351,Low
TPI Muncar,Grouper,2023-03-26,114004,1606,High
TPI Muncar,Grouper,2023-04-02,47199,1969,Low
TPI Muncar,Grouper,2023-04-09,237394,711,High
TPI Muncar,Grouper,2023-04-16,108245,1624,Low
TPI Muncar,Grouper,2023-04-23,62235,758,Medium
TPI Muncar,Grouper,2023-04-30,56184,1997,Medium
TPI Muncar,Grouper,2023-05-07,190059,357,Low
TPI Muncar,Grouper,2023-05-14,217066,556,High
TPI Muncar,Grouper,2023-05-21,221726,705,High
TPI Muncar,Grouper,2023-05-28,82173,199,High
TPI Muncar,Grouper,2023-06-04,190726,585,High
TPI Muncar,Grouper,2023-06-11,231049,801,Medium
TPI Muncar,Grouper,2023-06-18,151107,1098,Low
TPI Muncar,Grouper,2023-06-25,111591,213,Low
TPI Muncar,Grouper,2023-07-02,85516,1276,Low
TPI Muncar,Grouper,2023-07-09,187243,1505,Low
TPI Muncar,Grouper,2023-07-16,73781,708,Low
TPI Muncar,Grouper,2023-07-23,196526,231,Low
TPI Muncar,Grouper,2023-07-30,133562,832,High
TPI Muncar,Grouper,2023-08-06,174770,969,Low
TPI Muncar,Grouper,2023-08-13,183771,941,Medium
TPI Muncar,Grouper,2023-08-20,254805,204,High
TPI Muncar,Grouper,2023-08-27,164809,856,Low
TPI Muncar,Grouper,2023-09-03,226533,609,High
TPI Muncar,Grouper,2023-09-10,194598,476,High
TPI Muncar,Grouper,2023-09-17,102727,1564,Medium
TPI Muncar,Grouper,2023-09-24,127728,1983,Low
TPI Muncar,Grouper,2023-10-01,130024,1412,Low
TPI Muncar,Grouper,2023-10-08,78068,1471,Medium
TPI Muncar,Grouper,2023-10-15,214333,450,Medium
TPI Muncar,Grouper,2023-10-22,136416,255,Medium
TPI Muncar,Grouper,2023-10-29,54202,1517,High
TPI Muncar,Grouper,2023-11-05,104029,1016,High
TPI Muncar,Grouper,2023-11-12,206234,241,Low
TPI Muncar,Grouper,2023-11-19,148746,518,High
TPI Muncar,Grouper,2023-11-26,105033,1376,Medium
TPI Muncar,Grouper,2023-12-03,77513,825,Medium
TPI Muncar,Grouper,2023-12-10,251184,1669,Low
TPI Muncar,Grouper,2023-12-17,210340,1163,Medium
TPI Muncar,Grouper,2023-12-24,157214,484,Medium
TPI Muncar,Grouper,2023-12-31,126205,493,High
TPI Muncar,Barramundi,2023-01-01,100475,1487,Low
TPI Muncar,Barramundi,2023-01-08,199002,889,Medium
TPI Muncar,Barramundi,2023-01-15,44544,1744,Medium
TPI Muncar,Barramundi,2023-01-22,175546,142,Medium
TPI Muncar,Barramundi,2023-01-29,216223,1996,Low
TPI Muncar,Barramundi,2023-02-05,183470,958,High
TPI Muncar,Barramundi,2023-02-12,164080,1930,High
TPI Muncar,Barramundi,2023-02-19,241694,1473,Low
TPI Muncar,Barramundi,2023-02-26,71366,1525,Low
TPI Muncar,Barramundi,2023-03-05,82984,220,Low
TPI Muncar,Barramundi,2023-03-12,256722,1829,High
TPI Muncar,Barramundi,2023-03-19,177073,1665,High
TPI Muncar,Barramundi,2023-03-26,231977,635,High
TPI Muncar,Barramundi,2023-04-02,95587,1522,Low
TPI Muncar,Barramundi,2023-04-09,105162,1086,Medium
TPI Muncar,Barramundi,2023-04-16,150731,730,Medium
TPI Muncar,Barramundi,2023-04-23,172916,1379,Low
TPI Muncar,Barramundi,2023-04-30,255129,690,High
TPI Muncar,Barramundi,2023-05-07,197436,1464,High
TPI Muncar,Barramundi,2023-05-14,249336,146,Medium
TPI Muncar,Barramundi,2023-05-21,121661,1185,High
TPI Muncar,Barramundi,2023-05-28,59598,828,Low
TPI Muncar,Barramundi,2023-06-04,182354,1634,Low
TPI Muncar,Barramundi,2023-06-11,159907,1827,Low
TPI Muncar,Barramundi,2023-06-18,131409,1951,High
TPI Muncar,Barramundi,2023-06-25,176468,1318,Low
TPI Muncar,Barramundi,2023-07-02,147691,1135,Low
TPI Muncar,Barramundi,2023-07-09,167248,1776,Low
TPI Muncar,Barramundi,2023-07-16,68271,1179,Medium
TPI Muncar,Barramundi,2023-07-23,149902,1601,Medium
TPI Muncar,Barramundi,2023-07-30,71379,1640,Low
TPI Muncar,Barramundi,2023-08-06,224161,357,Medium
TPI Muncar,Barramundi,2023-08-13,177169,1593,High
TPI Muncar,Barramundi,2023-08-20,188960,1022,High
TPI Muncar,Barramundi,2023-08-27,216667,1177,Medium
TPI Muncar,Barramundi,2023-09-03,67711,1096,Medium
TPI Muncar,Barramundi,2023-09-10,73866,289,Low
TPI Muncar,Barramundi,2023-09-17,188046,1469,Medium
TPI Muncar,Barramundi,2023-09-24,115012,1625,Medium
TPI Muncar,Barramundi,2023-10-01,121352,1307,Low
TPI Muncar,Barramundi,2023-10-08,262732,496,High
TPI Muncar,Barramundi,2023-10-15,166133,1811,High
TPI Muncar,Barramundi,2023-10-22,85226,1348,Medium
TPI Muncar,Barramundi,2023-10-29,48490,1673,Low
TPI Muncar,Barramundi,2023-11-05,136763,1033,High
TPI Muncar,Barramundi,2023-11-12,162508,1845,High
TPI Muncar,Barramundi,2023-11-19,227406,349,Medium
TPI Muncar,Barramundi,2023-11-26,174275,380,Low
TPI Muncar,Barramundi,2023-12-03,133204,656,High
TPI Muncar,Barramundi,2023-12-10,34279,1817,Medium
TPI Muncar,Barramundi,2023-12-17,154287,111,High
TPI Muncar,Barramundi,2023-12-24,223596,141,Low
TPI Muncar,Barramundi,2023-12-31,142698,1642,Medium
TPI Muncar,Cod,2023-01-01,234704,740,Low
TPI Muncar,Cod,2023-01-08,45215,1698,Low
TPI Muncar,Cod,2023-01-15,78974,1349,High
TPI Muncar,Cod,2023-01-22,146534,1524,Low
TPI Muncar,Cod,2023-01-29,100190,1705,High
TPI Muncar,Cod,2023-02-05,98787,1951,Medium
TPI Muncar,Cod,2023-02-12,193446,606,High
TPI Muncar,Cod,2023-02-19,45467,243,High
TPI Muncar,Cod,2023-02-26,143508,359,Medium
TPI Muncar,Cod,2023-03-05,248842,1731,Medium
TPI Muncar,Cod,2023-03-12,70649,1941,Low
TPI Muncar,Cod,2023-03-19,46255,183,Medium
TPI Muncar,Cod,2023-03-26,109570,1366,Medium
TPI Muncar,Cod,2023-04-02,126759,1088,Medium
TPI Muncar,Cod,2023-04-09,42072,202,Low
TPI Muncar,Cod,2023-04-16,245775,1247,Low
TPI Muncar,Cod,2023-04-23,90442,803,Low
TPI Muncar,Cod,2023-04-30,230952,1355,High
TPI Muncar,Cod,2023-05-07,251928,1671,High
TPI Muncar,Cod,2023-05-14,54304,1858,Low
TPI Muncar,Cod,2023-05-21,210285,1292,Low
TPI Muncar,Cod,2023-05-28,56581,759,High
TPI Muncar,Cod,2023-06-04,207152,1738,Low
TPI Muncar,Cod,2023-06-11,160586,474,Medium
TPI Muncar,Cod,2023-06-18,48899,285,High
TPI Muncar,Cod,2023-06-25,252826,1703,High
TPI Muncar,Cod,2023-07-02,60118,1526,Medium
TPI Muncar,Cod,2023-07-09,76655,1198,Low
TPI Muncar,Cod,2023-07-16,82725,1112,Medium
TPI Muncar,Cod,2023-07-23,48007,1874,Low
TPI Muncar,Cod,2023-07-30,233852,1919,Low
TPI Muncar,Cod,2023-08-06,138370,1591,High
TPI Muncar,Cod,2023-08-13,51113,1127,Low
TPI Muncar,Cod,2023-08-20,43839,769,High
TPI Muncar,Cod,2023-08-27,62771,337,High
TPI Muncar,Cod,2023-09-03,62995,566,Medium
TPI Muncar,Cod,2023-09-10,204747,792,Low
TPI Muncar,Cod,2023-09-17,239852,635,High
TPI Muncar,Cod,2023-09-24,98775,1644,Low
TPI Muncar,Cod,2023-10-01,110397,1866,High
TPI Muncar,Cod,2023-10-08,41165,1815,High
TPI Muncar,Cod,2023-10-15,80601,1444,Low
TPI Muncar,Cod,2023-10-22,240983,242,Low
TPI Muncar,Cod,2023-10-29,158085,108,Low
TPI Muncar,Cod,2023-11-05,222145,933,Medium
TPI Muncar,Cod,2023-11-12,66020,837,Medium
TPI Muncar,Cod,2023-11-19,167221,1746,Low
TPI Muncar,Cod,2023-11-26,216027,516,Medium
TPI Muncar,Cod,2023-12-03,185288,685,Medium
TPI Muncar,Cod,2023-12-10,210274,1888,Low
TPI Muncar,Cod,2023-12-17,250455,310,Low
TPI Muncar,Cod,2023-12-24,63934,192,Medium
TPI Muncar,Cod,2023-12-31,107190,1352,Medium
TPI Muncar,Mahi-mahi,2023-01-01,112158,193,Medium
TPI Muncar,Mahi-mahi,2023-01-08,133788,1006,High
TPI Muncar,Mahi-mahi,2023-01-15,109919,751,Low
TPI Muncar,Mahi-mahi,2023-01-22,224258,1564,High
TPI Muncar,Mahi-mahi,2023-01-29,106731,1161,Low
TPI Muncar,Mahi-mahi,2023-02-05,80415,546,Medium
TPI Muncar,Mahi-mahi,2023-02-12,154113,1472,Medium
TPI Muncar,Mahi-mahi,2023-02-19,191508,676,Medium
TPI Muncar,Mahi-mahi,2023-02-26,178206,1808,High
TPI Muncar,Mahi-mahi,2023-03-05,51031,1792,Low
TPI Muncar,Mahi-mahi,2023-03-12,77279,1623,Low
TPI Muncar,Mahi-mahi,2023-03-19,233862,1570,Low
TPI Muncar,Mahi-mahi,2023-03-26,175224,1996,Medium
TPI Muncar,Mahi-mahi,2023-04-02,176301,1838,Low
TPI Muncar,Mahi-mahi,2023-04-09,41470,1635,High
TPI Muncar,Mahi-mahi,2023-04-16,68226,1976,Medium
TPI Muncar,Mahi-mahi,2023-04-23,143522,221,Medium
TPI Muncar,Mahi-mahi,2023-04-30,226325,1955,Low
TPI Muncar,Mahi-mahi,2023-05-07,101109,1208,Medium
TPI Muncar,Mahi-mahi,2023-05-14,100261,1778,High
TPI Muncar,Mahi-mahi,2023-05-21,111071,948,Medium
TPI Muncar,Mahi-mahi,2023-05-28,151330,889,Low
TPI Muncar,Mahi-mahi,2023-06-04,86335,856,High
TPI Muncar,Mahi-mahi,2023-06-11,96547,957,High
TPI Muncar,Mahi-mahi,2023-06-18,102583,1746,Low
TPI Muncar,Mahi-mahi,2023-06-25,193855,1308,Low
TPI Muncar,Mahi-mahi,2023-07-02,221609,840,High
TPI Muncar,Mahi-mahi,2023-07-09,73683,860,Low
TPI Muncar,Mahi-mahi,2023-07-16,37887,967,Medium
TPI Muncar,Mahi-mahi,2023-07-23,57393,115,Medium
TPI Muncar,Mahi-mahi,2023-07-30,194757,965,Low
TPI Muncar,Mahi-mahi,2023-08-06,202449,114,High
TPI Muncar,Mahi-mahi,2023-08-13,97880,1928,Low
TPI Muncar,Mahi-mahi,2023-08-20,163273,1370,Low
TPI Muncar,Mahi-mahi,2023-08-27,25400,478,Low
TPI Muncar,Mahi-mahi,2023-09-03,148805,827,High
TPI Muncar,Mahi-mahi,2023-09-10,146006,1305,High
TPI Muncar,Mahi-mahi,2023-09-17,57826,170,Low
TPI Muncar,Mahi-mahi,2023-09-24,85641,1596,Medium
TPI Muncar,Mahi-mahi,2023-10-01,187307,458,Low
TPI Muncar,Mahi-mahi,2023-10-08,73434,1712,Low
TPI Muncar,Mahi-mahi,2023-10-15,128452,1879,Low
TPI Muncar,Mahi-mahi,2023-10-22,186998,1500,High
TPI Muncar,Mahi-mahi,2023-10-29,200115,220,High
TPI Muncar,Mahi-mahi,2023-11-05,206742,756,Medium
TPI Muncar,Mahi-mahi,2023-11-12,157297,748,Medium
TPI Muncar,Mahi-mahi,2023-11-19,99537,1051,Medium
TPI Muncar,Mahi-mahi,2023-11-26,230116,495,Medium
TPI Muncar,Mahi-mahi,2023-12-03,204979,1917,Medium
TPI Muncar,Mahi-mahi,2023-12-10,120191,721,Low
TPI Muncar,Mahi-mahi,2023-12-17,72206,758,Medium
TPI Muncar,Mahi-mahi,2023-12-24,223367,182,Medium
TPI Muncar,Mahi-mahi,2023-12-31,147375,520,Medium
TPI Muncar,Swordfish,2023-01-01,49622,544,Medium
TPI Muncar,Swordfish,2023-01-08,96704,734,High
TPI Muncar,Swordfish,2023-01-15,61971,1229,High
TPI Muncar,Swordfish,2023-01-22,66588,1576,Medium
TPI Muncar,Swordfish,2023-01-29,197286,1591,Medium
TPI Muncar,Swordfish,2023-02-05,110973,1891,High
TPI Muncar,Swordfish,2023-02-12,84757,673,High
TPI Muncar,Swordfish,2023-02-19,75432,1798,Medium
TPI Muncar,Swordfish,2023-02-26,137814,1010,Low
TPI Muncar,Swordfish,2023-03-05,200294,427,Low
TPI Muncar,Swordfish,2023-03-12,174191,1607,Low
TPI Muncar,Swordfish,2023-03-19,113177,1477,High
TPI Muncar,Swordfish,2023-03-26,127585,991,High
TPI Muncar,Swordfish,2023-04-02,207985,416,Medium
TPI Muncar,Swordfish,2023-04-09,222665,508,High
TPI Muncar,Swordfish,2023-04-16,87501,360,Medium
