goat_id,breed,gender,birth_date,age_months,weight_kg,height_cm,health_status,market_price,owner_id,farm_id,registration_date
GT6251,LaMancha,Male,5/4/2022,37,34.86,45,Mild Illness,206,OWN050,FRM017,1/19/2024
GT6252,Oberhasli,Male,2/12/2022,40,33.02,52,Healthy,1022,OWN019,FRM016,2/6/2023
GT6253,Alpine,Female,5/28/2019,73,52.74,75,Mild Illness,1348,OWN045,FRM014,8/25/2019
GT6254,LaMancha,Male,10/23/2023,19,28.23,59,Quarantine,469,OWN045,FRM006,5/14/2024
GT6255,Toggenburg,Female,1/6/2020,65,67.64,80,Healthy,1343,OWN005,FRM012,12/18/2023
GT6256,Boer,Male,10/25/2020,56,57.85,56,Under Treatment,1231,OWN035,FRM008,2/6/2021
GT6257,Saanen,Male,12/3/2019,67,20.74,70,Quarantine,329,OWN027,FRM002,4/29/2021
GT6258,Toggenburg,Male,12/5/2019,66,30.88,64,Healthy,1169,OWN049,FRM017,9/23/2020
GT6259,Alpine,Female,6/14/2022,36,15.87,77,Quarantine,834,OWN039,FRM001,12/29/2024
GT6260,Alpine,Male,6/28/2015,120,41.89,61,Healthy,207,OWN022,FRM001,2/6/2016
GT6261,Nubian,Male,11/13/2016,104,42.13,79,Healthy,555,OWN034,FRM017,7/19/2023
GT6262,Toggenburg,Male,5/16/2017,98,43.87,85,Mild Illness,1432,OWN042,FRM018,1/19/2019
GT6263,Boer,Male,1/26/2024,16,76.21,48,Mild Illness,576,OWN029,FRM017,7/10/2024
GT6264,Saanen,Female,9/30/2018,81,42.67,67,Mild Illness,1415,OWN021,FRM008,4/13/2019
GT6265,Oberhasli,Female,5/11/2024,12,53.35,54,Mild Illness,557,OWN003,FRM015,4/16/2025
GT6266,Nubian,Female,12/29/2021,41,67.92,71,Healthy,375,OWN022,FRM014,12/23/2024
GT6267,Oberhasli,Male,6/5/2021,48,30.03,48,Quarantine,1220,OWN036,FRM001,7/4/2022
GT6268,Saanen,Female,10/22/2016,104,40.07,47,Healthy,767,OWN046,FRM003,11/17/2016
GT6269,Oberhasli,Male,7/7/2015,120,51.49,45,Under Treatment,803,OWN029,FRM004,5/23/2017
GT6270,Oberhasli,Male,2/13/2022,40,17.41,80,Mild Illness,1059,OWN009,FRM010,9/14/2024
GT6271,LaMancha,Female,7/8/2021,47,34.99,66,Quarantine,580,OWN014,FRM015,5/1/2025
GT6272,LaMancha,Female,12/27/2017,90,60.67,75,Mild Illness,466,OWN029,FRM015,10/21/2022
GT6273,Alpine,Male,6/26/2020,60,60.73,57,Under Treatment,335,OWN046,FRM008,2/23/2022
GT6274,Alpine,Male,3/2/2022,39,42.73,75,Under Treatment,352,OWN045,FRM014,4/13/2024
GT6275,LaMancha,Female,7/12/2019,71,56.89,71,Quarantine,699,OWN044,FRM008,2/17/2023
GT6276,Alpine,Female,12/14/2023,17,42.07,50,Under Treatment,924,OWN015,FRM011,4/22/2024
GT6277,Alpine,Female,6/18/2015,121,46.31,76,Under Treatment,1352,OWN009,FRM020,12/13/2022
GT6278,Boer,Female,8/21/2018,82,47.83,71,Healthy,1297,OWN044,FRM017,8/11/2021
GT6279,Toggenburg,Male,3/3/2023,27,43.59,64,Mild Illness,589,OWN049,FRM020,5/17/2024
GT6280,Alpine,Male,2/23/2022,39,33.33,62,Under Treatment,864,OWN001,FRM006,12/4/2022
GT6281,Boer,Female,2/15/2020,64,47.27,48,Mild Illness,446,OWN031,FRM017,8/29/2023
GT6282,Nubian,Female,8/26/2018,82,66.32,82,Healthy,1015,OWN049,FRM004,2/8/2023
GT6283,Toggenburg,Male,12/14/2019,66,77.56,73,Quarantine,626,OWN049,FRM006,7/8/2020
GT6284,LaMancha,Female,12/16/2017,90,15.17,77,Healthy,822,OWN014,FRM016,4/30/2025
GT6285,Boer,Male,7/27/2016,107,55.63,72,Healthy,1249,OWN047,FRM013,6/2/2017
GT6286,Boer,Female,12/29/2016,102,70.81,45,Quarantine,408,OWN040,FRM019,12/19/2019
GT6287,Alpine,Male,8/26/2022,33,71.33,77,Mild Illness,1479,OWN014,FRM003,2/26/2024
GT6288,Nubian,Male,3/14/2021,51,55.46,47,Mild Illness,1164,OWN024,FRM019,1/1/2025
GT6289,Boer,Male,4/30/2021,49,38.33,47,Healthy,1026,OWN024,FRM015,11/22/2023
GT6290,Boer,Female,8/1/2020,58,35.76,64,Quarantine,634,OWN041,FRM005,7/25/2023
GT6291,LaMancha,Male,3/26/2023,26,78.22,76,Healthy,898,OWN026,FRM002,6/2/2024
GT6292,Oberhasli,Female,11/18/2017,91,79.4,75,Mild Illness,1271,OWN046,FRM010,7/26/2019
GT6293,Saanen,Male,1/14/2016,114,52.2,45,Healthy,1083,OWN025,FRM004,1/7/2017
GT6294,Alpine,Male,6/7/2018,85,57.9,57,Healthy,1102,OWN025,FRM013,10/22/2023
GT6295,Saanen,Male,1/18/2017,101,34.06,68,Quarantine,1430,OWN030,FRM019,11/23/2021
GT6296,Saanen,Male,6/1/2023,24,34.07,59,Quarantine,1469,OWN029,FRM011,1/5/2025
GT6297,Alpine,Female,2/2/2021,52,70.05,68,Under Treatment,1005,OWN002,FRM013,7/7/2023
GT6298,LaMancha,Male,5/4/2023,25,32.44,56,Quarantine,243,OWN024,FRM007,5/29/2023
GT6299,Nubian,Male,2/17/2023,27,67.84,64,Quarantine,1405,OWN026,FRM013,5/19/2024
GT6300,Toggenburg,Male,5/12/2016,110,50.54,52,Quarantine,855,OWN034,FRM018,4/13/2023
GT6301,Saanen,Female,3/6/2022,39,22.02,85,Healthy,595,OWN027,FRM008,5/18/2025
GT6302,Boer,Female,3/24/2018,87,31.91,51,Mild Illness,999,OWN008,FRM019,4/20/2019
GT6303,Nubian,Female,6/22/2016,108,54.81,55,Mild Illness,1443,OWN014,FRM001,7/17/2019
GT6304,LaMancha,Female,10/15/2019,68,34.13,49,Mild Illness,373,OWN013,FRM009,4/12/2021
GT6305,Oberhasli,Female,8/23/2022,33,36.47,73,Healthy,283,OWN031,FRM006,8/9/2024
GT6306,Boer,Female,7/17/2022,35,40.18,80,Quarantine,468,OWN016,FRM002,7/18/2022
GT6307,Alpine,Male,11/24/2015,116,76.17,67,Quarantine,1279,OWN013,FRM015,12/25/2021
GT6308,Toggenburg,Male,11/10/2023,19,57.08,68,Healthy,307,OWN019,FRM004,3/31/2024
GT6309,Nubian,Female,8/10/2022,34,46.57,75,Quarantine,1196,OWN039,FRM012,6/29/2024
GT6310,Oberhasli,Male,2/26/2020,64,63.32,53,Under Treatment,1431,OWN025,FRM016,6/15/2021
GT6311,Nubian,Female,11/16/2015,116,20.17,71,Quarantine,842,OWN022,FRM015,12/7/2021
GT6312,LaMancha,Male,5/17/2018,85,67.59,46,Under Treatment,885,OWN017,FRM001,12/5/2021
GT6313,Nubian,Female,7/27/2023,22,73.64,58,Mild Illness,972,OWN038,FRM015,8/30/2024
GT6314,Alpine,Female,2/18/2023,27,77.14,60,Quarantine,992,OWN032,FRM009,5/30/2025
GT6315,Oberhasli,Female,11/1/2021,43,69.68,83,Quarantine,1433,OWN001,FRM017,10/18/2023
GT6316,Oberhasli,Female,8/6/2016,107,48.68,59,Healthy,808,OWN008,FRM018,3/10/2022
GT6317,Toggenburg,Male,9/21/2021,45,36.03,47,Under Treatment,1449,OWN004,FRM010,12/10/2022
GT6318,Oberhasli,Female,8/1/2021,46,31.93,62,Mild Illness,1138,OWN004,FRM015,6/14/2022
GT6319,Nubian,Female,2/10/2019,76,34.51,66,Mild Illness,1183,OWN036,FRM014,2/26/2022
GT6320,Saanen,Male,3/29/2024,14,54.1,61,Quarantine,534,OWN036,FRM016,4/17/2024
GT6321,Boer,Male,9/2/2022,33,44.66,50,Mild Illness,1451,OWN008,FRM009,3/10/2024
GT6322,Alpine,Male,2/4/2023,28,30.55,79,Mild Illness,1344,OWN002,FRM008,10/16/2023
GT6323,Boer,Female,1/15/2019,77,49.01,83,Healthy,238,OWN036,FRM012,12/15/2021
GT6324,LaMancha,Female,12/15/2022,30,46.22,45,Quarantine,933,OWN002,FRM004,10/13/2023
GT6325,Nubian,Male,9/21/2021,45,69.47,83,Mild Illness,860,OWN026,FRM015,4/25/2024
GT6326,Oberhasli,Female,7/18/2020,59,59.95,64,Quarantine,701,OWN006,FRM016,11/6/2023
GT6327,Oberhasli,Female,9/10/2021,45,19.36,70,Mild Illness,1032,OWN027,FRM015,9/4/2023
GT6328,Toggenburg,Female,8/10/2023,22,19.55,59,Mild Illness,1350,OWN026,FRM007,5/25/2025
GT6329,Oberhasli,Male,2/2/2016,113,30.72,57,Mild Illness,1039,OWN009,FRM010,6/26/2023
GT6330,Toggenburg,Female,5/31/2021,48,34.71,84,Under Treatment,1024,OWN026,FRM012,4/1/2025
GT6331,Oberhasli,Female,5/19/2021,49,51.86,73,Healthy,840,OWN015,FRM013,6/15/2024
GT6332,Boer,Female,10/22/2016,104,77.65,60,Under Treatment,1353,OWN042,FRM011,8/4/2019
GT6333,Boer,Male,6/30/2023,23,23.58,74,Quarantine,548,OWN004,FRM018,7/11/2023
GT6334,Toggenburg,Male,8/25/2019,70,70.11,56,Mild Illness,721,OWN033,FRM006,4/8/2021
GT6335,LaMancha,Male,9/18/2023,20,74.61,82,Mild Illness,238,OWN023,FRM008,4/20/2025
GT6336,Oberhasli,Female,9/15/2020,57,35.89,63,Under Treatment,1017,OWN034,FRM014,1/23/2023
GT6337,LaMancha,Female,4/12/2018,87,53.91,47,Healthy,1431,OWN011,FRM007,3/28/2020
GT6338,Nubian,Male,11/23/2023,18,66.07,65,Mild Illness,815,OWN001,FRM009,10/22/2024
GT6339,Saanen,Female,9/21/2023,20,56.42,65,Under Treatment,497,OWN030,FRM014,11/2/2023
GT6340,LaMancha,Female,12/24/2023,17,78.44,50,Mild Illness,1183,OWN029,FRM019,7/15/2024
GT6341,Toggenburg,Male,5/1/2019,74,67.28,59,Mild Illness,873,OWN028,FRM020,1/8/2023
GT6342,Boer,Male,7/27/2023,22,16.3,80,Under Treatment,725,OWN021,FRM015,1/30/2024
GT6343,Alpine,Female,9/5/2023,21,20.46,56,Under Treatment,308,OWN047,FRM014,3/30/2025
GT6344,Boer,Male,9/12/2016,106,15.9,49,Under Treatment,329,OWN041,FRM016,10/31/2017
GT6345,Nubian,Male,8/24/2015,119,56.5,68,Mild Illness,634,OWN017,FRM014,1/31/2019
GT6346,Boer,Female,8/28/2015,118,33.29,49,Mild Illness,326,OWN015,FRM018,4/25/2022
GT6347,Boer,Female,6/16/2015,121,44.57,56,Quarantine,733,OWN020,FRM002,1/7/2020
GT6348,Saanen,Male,9/21/2021,45,60.85,77,Healthy,814,OWN044,FRM007,1/14/2023
GT6349,Oberhasli,Female,1/18/2024,16,78.84,66,Under Treatment,568,OWN022,FRM014,9/25/2024
GT6350,Nubian,Female,11/24/2015,116,67.4,45,Quarantine,1246,OWN006,FRM008,1/19/2017
GT6351,Oberhasli,Female,10/28/2020,56,77.97,74,Under Treatment,349,OWN016,FRM009,2/19/2025
GT6352,Oberhasli,Male,4/29/2017,98,45.11,62,Healthy,1230,OWN048,FRM011,8/30/2018
GT6353,Saanen,Female,2/17/2022,40,60.42,79,Mild Illness,733,OWN004,FRM012,5/10/2024
GT6354,Toggenburg,Female,5/11/2018,86,64.97,71,Under Treatment,359,OWN009,FRM002,4/8/2023
GT6355,Alpine,Male,5/27/2024,12,58.02,72,Healthy,396,OWN040,FRM012,12/11/2024
GT6356,Oberhasli,Female,1/31/2016,113,29.2,73,Mild Illness,872,OWN016,FRM001,9/27/2017
GT6357,Nubian,Male,12/1/2015,115,35.51,62,Quarantine,833,OWN015,FRM020,2/10/2025
GT6358,Oberhasli,Female,9/26/2016,105,32.65,53,Healthy,856,OWN017,FRM001,3/20/2020
GT6359,Saanen,Male,5/2/2024,13,65.68,58,Healthy,1377,OWN023,FRM002,2/16/2025
GT6360,Alpine,Female,6/14/2021,48,30.79,66,Mild Illness,1391,OWN002,FRM002,4/24/2023
GT6361,Nubian,Female,7/14/2017,96,56.21,85,Mild Illness,581,OWN048,FRM020,12/13/2017
GT6362,Nubian,Female,2/5/2020,64,24.24,66,Under Treatment,953,OWN046,FRM012,12/19/2021
GT6363,Toggenburg,Female,9/3/2019,70,68.23,77,Under Treatment,1443,OWN032,FRM012,6/30/2024
GT6364,Alpine,Female,7/24/2018,83,62.66,73,Mild Illness,669,OWN039,FRM008,3/31/2025
GT6365,LaMancha,Female,7/21/2021,47,28.49,46,Under Treatment,362,OWN035,FRM017,5/28/2024
GT6366,LaMancha,Female,12/16/2018,78,64.52,80,Quarantine,1286,OWN012,FRM017,1/29/2021
GT6367,Oberhasli,Male,7/17/2017,95,59.13,81,Under Treatment,1187,OWN012,FRM017,7/15/2022
GT6368,Nubian,Female,11/7/2015,116,48.7,45,Healthy,1348,OWN039,FRM018,5/20/2020
GT6369,Alpine,Female,9/23/2015,118,56.03,82,Under Treatment,1027,OWN049,FRM001,8/1/2018
GT6370,Oberhasli,Female,11/7/2019,67,63.99,66,Quarantine,522,OWN043,FRM011,11/22/2023
GT6371,Toggenburg,Female,4/12/2018,87,56.62,45,Mild Illness,520,OWN029,FRM004,3/30/2019
GT6372,LaMancha,Female,7/10/2018,84,38.18,73,Under Treatment,309,OWN038,FRM018,10/20/2022
GT6373,Oberhasli,Male,9/17/2017,93,58.19,47,Quarantine,899,OWN043,FRM005,5/9/2021
GT6374,Saanen,Female,7/2/2015,120,41.03,82,Healthy,1147,OWN019,FRM007,5/20/2021
GT6375,LaMancha,Male,7/28/2019,71,56.13,61,Under Treatment,1183,OWN032,FRM007,7/23/2021
GT6376,LaMancha,Male,2/7/2016,113,17.69,64,Under Treatment,750,OWN001,FRM016,8/3/2016
GT6377,Nubian,Male,6/15/2019,72,52.32,50,Healthy,447,OWN005,FRM006,1/1/2022
GT6378,Saanen,Male,12/12/2017,91,64.23,76,Mild Illness,1450,OWN044,FRM003,7/26/2021
GT6379,Toggenburg,Female,1/16/2019,77,55.2,85,Under Treatment,456,OWN028,FRM003,10/30/2024
GT6380,Toggenburg,Female,3/16/2024,14,41.98,71,Under Treatment,1190,OWN005,FRM001,7/6/2024
GT6381,Alpine,Male,5/17/2020,61,37.53,73,Under Treatment,1060,OWN024,FRM005,9/21/2022
GT6382,Toggenburg,Male,3/20/2017,99,50.34,51,Mild Illness,223,OWN042,FRM001,4/12/2024
GT6383,Saanen,Female,5/8/2016,110,20.2,78,Mild Illness,565,OWN006,FRM011,5/10/2024
GT6384,Nubian,Male,10/28/2016,104,18.86,76,Under Treatment,342,OWN048,FRM013,7/28/2023
GT6385,Alpine,Female,10/18/2020,56,28.7,47,Quarantine,249,OWN019,FRM005,3/16/2025
GT6386,LaMancha,Male,11/5/2017,92,21.27,76,Mild Illness,634,OWN009,FRM010,6/13/2021
GT6387,Alpine,Female,5/10/2019,73,79.06,75,Healthy,278,OWN025,FRM002,10/8/2023
GT6388,Oberhasli,Female,1/22/2019,77,18.98,74,Mild Illness,1206,OWN030,FRM017,7/23/2022
GT6389,LaMancha,Male,7/24/2023,22,19.71,52,Healthy,280,OWN004,FRM015,10/14/2023
GT6390,Nubian,Male,5/17/2017,98,47.75,61,Quarantine,1471,OWN035,FRM002,10/4/2023
GT6391,Toggenburg,Male,7/2/2016,108,57.59,74,Healthy,906,OWN050,FRM013,1/7/2025
GT6392,Boer,Female,1/26/2020,65,56.45,72,Under Treatment,1304,OWN041,FRM012,5/20/2025
GT6393,Alpine,Female,12/17/2016,103,44.24,46,Mild Illness,660,OWN026,FRM015,1/19/2022
GT6394,Oberhasli,Female,4/6/2022,38,56.16,62,Quarantine,1435,OWN006,FRM001,10/12/2022
GT6395,Oberhasli,Male,3/12/2020,63,63.25,75,Under Treatment,1305,OWN046,FRM013,4/11/2022
GT6396,Boer,Male,8/27/2019,70,29.12,47,Healthy,791,OWN021,FRM007,3/8/2024
GT6397,Nubian,Female,3/7/2018,88,72,46,Under Treatment,1453,OWN035,FRM006,4/17/2024
GT6398,Saanen,Female,6/29/2016,108,70.16,45,Healthy,515,OWN026,FRM015,8/8/2022
GT6399,Boer,Female,10/16/2017,92,32.02,67,Mild Illness,1461,OWN028,FRM010,9/17/2022
GT6400,Oberhasli,Male,5/28/2019,73,76.65,58,Mild Illness,899,OWN006,FRM004,12/9/2023
GT6401,Alpine,Male,6/18/2019,72,68.31,85,Mild Illness,307,OWN013,FRM012,3/18/2024
GT6402,LaMancha,Male,12/30/2016,102,20.83,56,Quarantine,661,OWN044,FRM008,3/9/2024
GT6403,Oberhasli,Male,4/2/2016,111,50.37,48,Under Treatment,1333,OWN041,FRM001,12/7/2019
GT6404,LaMancha,Female,6/22/2021,48,72.24,50,Healthy,540,OWN050,FRM012,5/14/2023
GT6405,LaMancha,Male,10/17/2015,117,34.67,59,Healthy,1014,OWN021,FRM015,1/11/2021
GT6406,Alpine,Male,1/11/2016,114,21.03,53,Quarantine,419,OWN045,FRM013,3/6/2022
GT6407,LaMancha,Male,8/27/2017,94,15.05,78,Healthy,1129,OWN027,FRM014,7/19/2023
GT6408,Nubian,Female,4/16/2022,38,23.37,66,Mild Illness,1056,OWN031,FRM007,6/26/2023
GT6409,Oberhasli,Female,8/5/2023,22,22.45,45,Quarantine,213,OWN026,FRM018,10/12/2024
GT6410,Alpine,Female,10/22/2023,19,32.82,64,Healthy,795,OWN031,FRM008,11/26/2024
GT6411,Boer,Female,3/4/2017,100,42.8,81,Under Treatment,592,OWN041,FRM015,4/15/2024
GT6412,Boer,Male,7/30/2017,95,37.28,65,Quarantine,1109,OWN025,FRM018,12/15/2023
GT6413,LaMancha,Female,7/3/2023,23,61.63,59,Under Treatment,381,OWN025,FRM013,9/21/2023
GT6414,Saanen,Male,5/6/2019,74,62.13,60,Quarantine,261,OWN007,FRM009,9/25/2022
GT6415,Toggenburg,Male,7/23/2023,22,72.32,67,Healthy,1100,OWN042,FRM003,1/9/2024
GT6416,Boer,Male,6/6/2017,97,55.36,69,Mild Illness,488,OWN015,FRM002,3/4/2019
GT6417,Toggenburg,Female,6/23/2021,48,46.7,76,Mild Illness,889,OWN046,FRM019,3/27/2022
GT6418,Alpine,Male,1/30/2016,113,60.63,68,Under Treatment,1488,OWN015,FRM008,5/13/2019
GT6419,Oberhasli,Female,4/3/2019,75,20.96,53,Healthy,1089,OWN012,FRM018,12/22/2021
GT6420,Toggenburg,Male,10/11/2017,93,35.86,71,Quarantine,309,OWN043,FRM007,10/17/2019
GT6421,Saanen,Male,4/9/2018,87,37.84,50,Mild Illness,738,OWN013,FRM009,5/8/2024
GT6422,Oberhasli,Male,2/20/2016,113,41.48,65,Quarantine,1280,OWN004,FRM017,3/27/2022
GT6423,Alpine,Female,7/4/2021,47,55.01,60,Under Treatment,1197,OWN010,FRM010,11/8/2022
GT6424,Toggenburg,Female,11/6/2022,31,21.12,72,Quarantine,993,OWN010,FRM004,4/9/2025
GT6425,Oberhasli,Female,3/20/2018,87,63.44,60,Healthy,1464,OWN027,FRM010,8/16/2020
GT6426,Alpine,Female,9/23/2020,57,23.48,85,Mild Illness,486,OWN026,FRM017,1/23/2022
GT6427,Nubian,Female,1/1/2020,66,48.96,46,Mild Illness,1395,OWN022,FRM004,10/23/2021
GT6428,Alpine,Male,4/4/2020,62,51.41,82,Healthy,1339,OWN020,FRM012,4/13/2023
GT6429,Boer,Male,2/24/2020,64,39.55,73,Quarantine,621,OWN015,FRM004,3/24/2020
GT6430,Oberhasli,Male,7/23/2015,120,36.95,51,Mild Illness,1347,OWN030,FRM013,4/30/2016
GT6431,Alpine,Male,8/3/2018,83,32.29,61,Healthy,1475,OWN029,FRM009,3/8/2019
GT6432,Boer,Female,10/14/2020,56,42.65,56,Mild Illness,821,OWN026,FRM020,3/28/2021
GT6433,Alpine,Female,6/17/2020,60,76.11,52,Quarantine,1413,OWN012,FRM003,10/3/2022
GT6434,Alpine,Female,9/30/2017,93,19.69,51,Mild Illness,960,OWN045,FRM005,9/15/2020
GT6435,Toggenburg,Female,7/22/2022,34,36.3,74,Healthy,1482,OWN021,FRM001,10/14/2023
GT6436,Toggenburg,Male,4/30/2016,110,38.04,73,Under Treatment,881,OWN046,FRM017,1/16/2017
GT6437,Saanen,Female,4/30/2018,86,42.04,64,Quarantine,1260,OWN020,FRM004,10/27/2024
GT6438,Nubian,Male,7/24/2017,95,22.73,74,Quarantine,295,OWN032,FRM018,11/4/2017
GT6439,Oberhasli,Male,5/21/2019,73,27.77,83,Under Treatment,1307,OWN012,FRM005,9/14/2019
GT6440,Boer,Female,11/8/2021,43,23.24,79,Healthy,992,OWN001,FRM007,1/29/2023
GT6441,Boer,Male,4/13/2023,26,35.1,76,Quarantine,922,OWN020,FRM014,8/29/2023
GT6442,Saanen,Female,6/28/2019,72,21.42,82,Healthy,266,OWN042,FRM004,7/28/2021
GT6443,Boer,Female,12/16/2015,115,71.18,81,Healthy,1488,OWN011,FRM019,10/4/2020
GT6444,LaMancha,Male,5/15/2021,49,76.14,65,Under Treatment,776,OWN036,FRM001,8/28/2023
GT6445,Toggenburg,Male,2/20/2019,76,23.75,75,Healthy,477,OWN029,FRM016,3/14/2019
GT6446,Toggenburg,Male,7/2/2017,96,74.44,69,Under Treatment,598,OWN039,FRM001,3/16/2022
GT6447,Oberhasli,Male,12/9/2020,54,59.27,63,Under Treatment,1198,OWN037,FRM009,5/31/2023
GT6448,Saanen,Male,6/23/2016,108,57.71,46,Mild Illness,541,OWN037,FRM002,3/20/2019
GT6449,Oberhasli,Female,6/21/2020,60,31.99,51,Quarantine,867,OWN036,FRM010,7/12/2020
GT6450,Saanen,Male,5/10/2023,25,60.14,60,Quarantine,1061,OWN017,FRM011,6/18/2024
GT6451,Nubian,Female,9/2/2019,70,56.6,80,Quarantine,465,OWN034,FRM001,3/1/2025
GT6452,Nubian,Male,7/11/2023,23,50.76,69,Under Treatment,1059,OWN012,FRM014,12/2/2024
GT6453,Saanen,Male,7/22/2018,83,51.04,68,Healthy,446,OWN034,FRM018,4/23/2020
GT6454,LaMancha,Male,7/29/2016,107,15.45,60,Healthy,200,OWN022,FRM007,6/29/2019
GT6455,Alpine,Male,7/4/2016,108,50.5,70,Quarantine,1489,OWN011,FRM005,3/9/2024
GT6456,Saanen,Male,5/24/2022,36,15.66,49,Healthy,1310,OWN005,FRM014,10/17/2022
GT6457,LaMancha,Male,5/18/2021,49,76.07,58,Quarantine,975,OWN042,FRM013,10/19/2022
GT6458,Nubian,Male,4/18/2016,111,38.81,49,Under Treatment,338,OWN038,FRM018,5/25/2016
GT6459,Saanen,Female,12/9/2016,103,15.17,53,Quarantine,474,OWN040,FRM006,1/16/2019
GT6460,Oberhasli,Female,7/27/2017,95,70.18,54,Quarantine,643,OWN022,FRM018,12/25/2019
GT6461,Oberhasli,Male,9/24/2022,32,34.91,55,Quarantine,610,OWN036,FRM019,10/8/2023
GT6462,Oberhasli,Female,7/30/2022,34,56.92,62,Under Treatment,919,OWN039,FRM003,3/8/2024
GT6463,Saanen,Male,6/10/2019,72,65.13,59,Mild Illness,936,OWN024,FRM017,6/3/2024
GT6464,LaMancha,Female,4/3/2020,62,44.61,54,Mild Illness,737,OWN026,FRM007,2/6/2021
GT6465,Toggenburg,Male,8/10/2019,70,72.69,50,Healthy,917,OWN021,FRM018,12/28/2020
GT6466,Alpine,Female,6/18/2022,36,28.52,85,Mild Illness,1402,OWN027,FRM003,5/7/2025
GT6467,Boer,Male,4/18/2019,74,78.75,84,Under Treatment,332,OWN028,FRM015,10/21/2020
GT6468,LaMancha,Female,5/23/2023,24,55.77,55,Healthy,583,OWN030,FRM020,9/15/2023
GT6469,Oberhasli,Male,6/27/2019,72,32.86,61,Healthy,345,OWN036,FRM020,3/24/2020
GT6470,Saanen,Female,8/16/2022,34,55.71,77,Under Treatment,890,OWN034,FRM010,10/12/2024
GT6471,LaMancha,Female,6/24/2022,35,32.58,61,Healthy,290,OWN037,FRM006,10/23/2024
GT6472,Alpine,Male,8/1/2022,34,50.92,78,Quarantine,909,OWN048,FRM018,8/13/2024
GT6473,Oberhasli,Male,7/8/2017,96,78.7,76,Mild Illness,243,OWN004,FRM018,1/15/2024
GT6474,Toggenburg,Male,4/17/2021,50,38.11,46,Healthy,1367,OWN032,FRM010,3/15/2024
GT6475,Oberhasli,Male,2/12/2022,40,77.69,65,Quarantine,858,OWN044,FRM005,6/11/2023
GT6476,Toggenburg,Male,12/20/2020,54,36.46,68,Quarantine,1224,OWN002,FRM018,1/3/2025
GT6477,Boer,Female,10/1/2023,20,68.17,45,Healthy,412,OWN022,FRM018,3/22/2024
GT6478,Saanen,Male,5/3/2017,98,65.73,69,Mild Illness,759,OWN046,FRM006,5/16/2018
GT6479,Boer,Female,6/12/2023,24,66.01,47,Healthy,477,OWN023,FRM004,1/17/2024
GT6480,LaMancha,Male,2/6/2023,28,40.55,73,Mild Illness,831,OWN045,FRM009,3/17/2024
GT6481,Oberhasli,Female,7/31/2023,22,18.29,68,Quarantine,1192,OWN011,FRM010,4/8/2025
GT6482,LaMancha,Female,1/18/2020,65,46.49,74,Quarantine,697,OWN004,FRM018,12/2/2020
GT6483,Nubian,Female,11/12/2017,92,43.57,79,Healthy,1465,OWN007,FRM002,5/14/2025
GT6484,Saanen,Female,6/18/2020,60,31.24,74,Under Treatment,1485,OWN050,FRM003,8/10/2022
GT6485,LaMancha,Male,9/16/2020,57,68.3,53,Healthy,515,OWN011,FRM007,7/3/2021
GT6486,Saanen,Female,12/3/2020,54,65.76,81,Quarantine,905,OWN030,FRM008,9/28/2024
GT6487,Nubian,Female,10/8/2019,68,79.52,56,Quarantine,974,OWN023,FRM015,5/25/2024
GT6488,Boer,Female,11/19/2023,18,37.56,66,Quarantine,1341,OWN021,FRM013,9/18/2024
GT6489,LaMancha,Female,8/3/2020,58,16.59,72,Quarantine,747,OWN033,FRM016,12/7/2020
GT6490,LaMancha,Male,5/13/2019,73,57.76,64,Quarantine,428,OWN015,FRM002,7/16/2024
GT6491,Saanen,Male,8/25/2015,119,26.42,67,Under Treatment,1029,OWN042,FRM009,5/11/2021
GT6492,Boer,Male,6/10/2021,48,30.51,73,Under Treatment,479,OWN038,FRM009,7/1/2022
GT6493,Toggenburg,Female,6/24/2019,72,33.71,45,Under Treatment,442,OWN045,FRM010,5/21/2021
GT6494,Boer,Male,5/15/2016,110,36.38,69,Mild Illness,601,OWN031,FRM002,12/4/2019
GT6495,Alpine,Female,12/6/2015,115,57.17,49,Healthy,1409,OWN026,FRM004,4/20/2022
GT6496,Nubian,Female,5/12/2024,12,70.61,68,Under Treatment,867,OWN037,FRM009,12/28/2024
GT6497,Nubian,Male,1/16/2021,53,52.37,51,Mild Illness,704,OWN042,FRM005,6/16/2024
GT6498,Boer,Male,10/25/2022,31,55.04,84,Quarantine,1146,OWN047,FRM003,8/2/2023
GT6499,Saanen,Male,6/16/2017,97,70.95,69,Quarantine,1143,OWN019,FRM007,11/10/2023
GT6500,Alpine,Male,2/6/2021,52,68.94,79,Healthy,1414,OWN034,FRM011,2/15/2025
GT6501,LaMancha,Male,4/5/2023,26,43.5,61,Mild Illness,1051,OWN037,FRM009,4/10/2023
GT6502,Alpine,Female,10/24/2022,31,79.92,58,Under Treatment,1182,OWN025,FRM017,2/8/2025
GT6503,LaMancha,Male,9/5/2020,57,61.5,71,Healthy,1000,OWN041,FRM003,8/19/2023
GT6504,Toggenburg,Female,6/10/2016,109,67.34,69,Under Treatment,847,OWN034,FRM002,3/17/2021
GT6505,LaMancha,Female,12/31/2015,114,27.29,84,Quarantine,1499,OWN021,FRM006,1/9/2019
GT6506,Toggenburg,Male,11/19/2022,30,73.84,73,Healthy,256,OWN021,FRM007,10/25/2024
GT6507,Toggenburg,Male,8/9/2019,70,23.72,71,Healthy,958,OWN021,FRM016,12/14/2023
