goat_id,production_date,morning_production_liters,evening_production_liters,milk_quality_grade,fat_content_percent,price_per_liter,total_production_liters
GT8502,2025-05-08,0.6,1.62,B,5.41,5.37,2.22
GT8502,2025-05-07,2.2,0.31,C,3.59,4.64,2.5100000000000002
GT8502,2025-05-06,2.15,1.57,A,4.13,3.37,3.7199999999999998
GT3040,2025-06-04,1.38,1.88,C,5.4,5.57,3.26
GT3040,2025-06-03,1.72,0.44,A,5.26,4.35,2.16
GT3040,2025-06-02,2.5,1.6,B,3.76,5.1,4.1
GT3040,2025-06-01,1.03,1.92,B,4.78,5.45,2.95
GT3040,2025-05-31,2.92,1.58,A,3.55,3.41,4.5
GT3040,2025-05-30,1.46,1.73,B,5.05,4.54,3.19
GT3040,2025-05-29,2.45,2.17,C,3.22,3.23,4.62
GT3040,2025-05-28,2.83,0.92,B,3.72,4.0,3.75
GT3040,2025-05-27,0.99,1.71,A,4.62,4.11,2.7
GT3040,2025-05-26,0.84,1.48,A,4.44,5.27,2.32
GT3040,2025-05-25,0.55,1.14,B,4.14,4.92,1.69
GT3040,2025-05-24,1.74,2.07,B,5.03,5.59,3.8099999999999996
GT3040,2025-05-23,1.15,1.64,C,4.62,3.49,2.79
GT3040,2025-05-22,0.72,1.63,C,4.45,4.76,2.3499999999999996
GT3040,2025-05-21,2.62,1.41,A,4.66,4.83,4.03
GT3040,2025-05-20,2.98,1.81,C,5.17,4.3,4.79
GT3040,2025-05-19,1.61,1.39,B,5.38,5.72,3.0
GT3040,2025-05-18,1.96,1.28,C,3.23,5.3,3.24
GT3040,2025-05-17,0.66,0.58,A,3.67,3.96,1.24
GT3040,2025-05-16,2.77,2.24,A,3.91,3.26,5.01
GT3040,2025-05-15,2.27,2.16,C,5.33,3.39,4.43
GT3040,2025-05-14,1.84,2.45,A,3.2,3.25,4.29
GT3040,2025-05-13,1.38,0.96,C,3.29,4.06,2.34
GT3040,2025-05-12,0.77,1.31,B,5.2,5.0,2.08
GT3040,2025-05-11,2.65,1.55,A,4.28,4.04,4.2
GT3040,2025-05-10,1.53,0.98,B,3.86,3.07,2.51
GT3040,2025-05-09,2.49,1.11,C,3.68,3.96,3.6000000000000005
GT3040,2025-05-08,1.26,0.59,A,3.35,5.76,1.85
GT3040,2025-05-07,2.79,1.75,C,4.7,5.4,4.54
GT3040,2025-05-06,2.26,1.99,A,4.02,4.24,4.25
GT3778,2025-06-04,2.25,1.36,A,5.35,3.5,3.6100000000000003
GT3778,2025-06-03,2.87,2.18,C,4.17,4.95,5.050000000000001
GT3778,2025-06-02,0.65,2.09,C,5.21,5.37,2.7399999999999998
GT3778,2025-06-01,2.09,0.59,A,3.42,4.53,2.6799999999999997
GT3778,2025-05-31,2.83,2.33,A,5.21,4.73,5.16
GT3778,2025-05-30,0.51,2.24,A,4.76,3.27,2.75
GT3778,2025-05-29,2.35,2.38,B,4.96,4.29,4.73
GT3778,2025-05-28,1.2,0.49,B,3.52,3.42,1.69
GT3778,2025-05-27,1.01,1.68,B,4.31,5.87,2.69
GT3778,2025-05-26,2.84,1.94,B,3.89,5.13,4.779999999999999
GT3778,2025-05-25,1.78,0.39,C,4.2,5.24,2.17
GT3778,2025-05-24,0.67,2.38,B,5.12,3.54,3.05
GT3778,2025-05-23,1.51,0.72,C,3.48,4.12,2.23
GT3778,2025-05-22,1.15,1.87,A,3.97,4.34,3.02
GT3778,2025-05-21,1.57,2.48,C,4.34,4.42,4.05
GT3778,2025-05-20,2.92,1.26,B,3.12,4.27,4.18
GT3778,2025-05-19,1.18,1.52,A,3.55,3.2,2.7
GT3778,2025-05-18,2.36,0.49,C,4.02,5.64,2.8499999999999996
GT3778,2025-05-17,1.92,1.86,A,4.33,5.99,3.7800000000000002
GT3778,2025-05-16,2.67,1.03,C,4.98,4.25,3.7
GT3778,2025-05-15,2.01,2.07,C,3.24,5.1,4.08
GT3778,2025-05-14,2.68,0.37,A,4.25,3.49,3.0500000000000003
GT3778,2025-05-13,2.48,1.4,C,3.7,3.37,3.88
GT3778,2025-05-12,1.67,0.48,C,5.36,5.56,2.15
GT3778,2025-05-11,1.23,2.0,C,3.83,3.21,3.23
GT3778,2025-05-10,2.88,0.54,A,5.34,3.72,3.42
GT3778,2025-05-09,1.54,1.31,C,4.79,4.97,2.85
GT3778,2025-05-08,2.62,0.68,C,4.43,5.77,3.3000000000000003
GT3778,2025-05-07,1.62,2.45,C,3.09,4.72,4.07
GT3778,2025-05-06,2.97,1.85,C,3.42,5.95,4.82
GT1019,2025-06-04,2.5,2.48,C,4.57,4.16,4.98
GT1019,2025-06-03,1.48,1.04,A,4.97,3.67,2.52
GT1019,2025-06-02,1.11,0.35,C,4.63,5.99,1.46
GT1019,2025-06-01,1.57,1.27,B,5.14,4.26,2.84
GT1019,2025-05-31,2.56,0.92,B,4.32,4.54,3.48
GT1019,2025-05-30,0.59,0.52,B,3.45,4.25,1.1099999999999999
GT1019,2025-05-29,2.19,0.91,C,3.28,3.41,3.1
GT1019,2025-05-28,0.8,2.17,A,3.44,4.01,2.9699999999999998
GT1019,2025-05-27,2.13,1.37,A,4.54,3.83,3.5
GT1019,2025-05-26,0.84,1.03,A,3.84,5.18,1.87
GT1019,2025-05-25,1.13,2.48,B,3.82,5.05,3.61
GT1019,2025-05-24,2.05,1.13,C,5.33,5.93,3.1799999999999997
GT1019,2025-05-23,1.88,2.21,A,3.78,5.96,4.09
GT1019,2025-05-22,1.19,0.35,B,4.15,5.43,1.54
GT1019,2025-05-21,1.71,1.77,C,3.0,3.97,3.48
GT1019,2025-05-20,1.28,1.18,A,3.79,4.75,2.46
GT1019,2025-05-19,1.77,1.75,A,4.24,5.42,3.52
GT1019,2025-05-18,1.39,2.41,C,4.39,4.46,3.8
GT1019,2025-05-17,2.43,0.8,A,3.91,4.25,3.2300000000000004
GT1019,2025-05-16,2.2,1.11,B,5.33,4.54,3.3100000000000005
GT1019,2025-05-15,1.2,1.06,B,4.87,3.77,2.26
GT1019,2025-05-14,1.11,1.79,B,5.05,5.48,2.9000000000000004
GT1019,2025-05-13,2.56,2.14,A,5.2,5.31,4.7
GT1019,2025-05-12,0.88,0.63,A,4.62,4.22,1.51
GT1019,2025-05-11,2.24,2.43,A,5.25,3.53,4.67
GT1019,2025-05-10,0.86,2.33,B,3.53,3.52,3.19
GT1019,2025-05-09,0.51,1.85,B,5.12,3.08,2.3600000000000003
GT1019,2025-05-08,2.84,2.24,B,5.45,4.03,5.08
GT1019,2025-05-07,1.87,0.38,C,5.43,4.58,2.25
GT1019,2025-05-06,2.25,1.83,B,3.42,3.03,4.08
GT3323,2025-06-04,0.65,0.31,A,3.51,5.43,0.96
GT3323,2025-06-03,1.22,0.93,A,3.5,3.64,2.15
GT3323,2025-06-02,2.62,1.08,B,3.91,3.32,3.7
GT3323,2025-06-01,1.23,0.61,A,4.96,3.72,1.8399999999999999
GT3323,2025-05-31,2.74,0.8,C,3.03,5.76,3.54
GT3323,2025-05-30,1.17,0.33,C,5.22,3.7,1.5
GT3323,2025-05-29,1.54,1.85,B,5.23,5.24,3.39
GT3323,2025-05-28,2.2,0.93,B,4.88,5.08,3.1300000000000003
GT3323,2025-05-27,2.65,2.33,C,3.76,5.52,4.98
GT3323,2025-05-26,1.28,1.21,B,4.64,5.38,2.49
GT3323,2025-05-25,0.77,1.68,C,4.22,3.32,2.45
GT3323,2025-05-24,2.43,0.68,C,4.27,4.5,3.1100000000000003
GT3323,2025-05-23,1.45,0.92,B,3.9,4.97,2.37
GT3323,2025-05-22,1.83,2.28,A,4.74,3.85,4.109999999999999
GT3323,2025-05-21,0.85,0.66,C,4.66,5.97,1.51
GT3323,2025-05-20,2.22,1.84,C,4.63,5.86,4.0600000000000005
GT3323,2025-05-19,1.63,1.06,B,4.66,3.38,2.69
GT3323,2025-05-18,1.44,2.07,B,4.12,3.28,3.51
GT3323,2025-05-17,2.95,2.03,C,3.67,3.33,4.98
GT3323,2025-05-16,1.36,2.43,A,4.5,5.18,3.79
GT3323,2025-05-15,1.02,0.69,A,3.09,3.58,1.71
GT3323,2025-05-14,0.99,1.53,C,4.17,3.02,2.52
GT3323,2025-05-13,2.56,0.39,B,5.06,5.26,2.95
GT3323,2025-05-12,0.71,2.23,A,4.54,4.67,2.94
GT3323,2025-05-11,2.54,2.05,A,3.7,3.42,4.59
GT3323,2025-05-10,0.54,1.06,C,4.03,4.63,1.6
GT3323,2025-05-09,2.08,0.93,A,4.36,5.32,3.0100000000000002
GT3323,2025-05-08,2.05,1.08,B,3.77,4.58,3.13
GT3323,2025-05-07,1.72,2.09,A,4.24,5.92,3.8099999999999996
GT3323,2025-05-06,0.57,2.47,C,5.17,5.42,3.04
GT8904,2025-06-04,2.18,0.45,B,3.34,4.99,2.6300000000000003
GT8904,2025-06-03,1.01,0.68,C,4.17,3.85,1.69
GT8904,2025-06-02,2.7,1.93,C,3.38,5.24,4.63
GT8904,2025-06-01,1.06,1.4,A,4.3,4.84,2.46
GT8904,2025-05-31,0.66,1.82,C,4.34,3.48,2.48
GT8904,2025-05-30,1.59,2.48,A,3.41,3.84,4.07
GT8904,2025-05-29,1.54,0.35,A,4.64,4.77,1.8900000000000001
GT8904,2025-05-28,2.55,1.53,B,4.69,5.84,4.08
GT8904,2025-05-27,0.52,0.97,A,4.93,5.47,1.49
GT8904,2025-05-26,1.08,1.22,A,4.67,5.13,2.3
GT8904,2025-05-25,1.74,2.12,B,3.41,3.64,3.8600000000000003
GT8904,2025-05-24,1.84,1.51,A,4.92,5.97,3.35
GT8904,2025-05-23,1.24,0.78,B,3.01,3.4,2.02
GT8904,2025-05-22,1.05,1.03,C,3.42,5.07,2.08
GT8904,2025-05-21,0.91,1.53,A,3.38,3.19,2.44
GT8904,2025-05-20,2.43,2.37,A,4.97,4.99,4.800000000000001
GT8904,2025-05-19,2.11,1.73,C,5.4,3.66,3.84
GT8904,2025-05-18,1.87,0.87,A,4.71,4.55,2.74
GT8904,2025-05-17,2.53,1.87,B,3.62,3.9,4.4
GT8904,2025-05-16,2.94,0.78,B,4.95,4.52,3.7199999999999998
GT8904,2025-05-15,1.22,1.05,C,4.5,4.9,2.27
GT8904,2025-05-14,0.74,0.98,A,3.61,4.31,1.72
GT8904,2025-05-13,2.31,0.43,B,5.41,3.45,2.74
GT8904,2025-05-12,0.62,1.23,C,4.52,5.4,1.85
GT8904,2025-05-11,0.52,1.14,B,5.21,5.43,1.66
GT8904,2025-05-10,1.3,0.37,B,4.07,5.45,1.67
GT8904,2025-05-09,1.11,0.89,A,5.4,4.17,2.0
GT8904,2025-05-08,1.13,1.46,A,3.39,3.56,2.59
GT8904,2025-05-07,1.36,1.62,B,4.61,4.01,2.9800000000000004
GT8904,2025-05-06,1.48,0.96,B,4.89,4.54,2.44
GT4997,2025-06-04,2.56,0.61,C,4.88,4.6,3.17
GT4997,2025-06-03,1.55,2.15,B,4.21,3.63,3.7
GT4997,2025-06-02,0.99,0.73,C,3.03,5.43,1.72
GT4997,2025-06-01,1.26,0.91,B,4.23,5.81,2.17
GT4997,2025-05-31,0.79,0.52,B,5.08,3.46,1.31
GT4997,2025-05-30,2.18,0.85,C,3.64,3.18,3.0300000000000002
GT4997,2025-05-29,2.46,1.11,A,4.01,4.57,3.5700000000000003
GT4997,2025-05-28,1.45,2.13,B,3.03,5.02,3.58
GT4997,2025-05-27,2.07,1.32,C,4.43,5.38,3.3899999999999997
GT4997,2025-05-26,1.82,2.03,A,3.39,3.38,3.8499999999999996
GT4997,2025-05-25,2.77,1.73,C,3.55,4.92,4.5
GT4997,2025-05-24,2.84,1.8,A,3.03,4.2,4.64
GT4997,2025-05-23,2.86,1.48,C,3.92,3.08,4.34
GT4997,2025-05-22,1.38,0.39,B,3.59,3.09,1.77
GT4997,2025-05-21,2.54,1.99,A,3.69,4.21,4.53
GT4997,2025-05-20,0.99,1.06,A,3.6,3.92,2.05
GT4997,2025-05-19,1.93,2.06,B,5.25,5.78,3.99
GT4997,2025-05-18,2.58,0.33,A,4.98,3.79,2.91
GT4997,2025-05-17,1.88,2.43,C,3.28,3.66,4.3100000000000005
GT4997,2025-05-16,1.48,1.23,A,4.02,3.03,2.71
GT4997,2025-05-15,1.0,0.71,A,4.1,4.21,1.71
GT4997,2025-05-14,2.52,0.71,B,4.11,4.48,3.23
GT4997,2025-05-13,2.49,1.89,C,4.99,5.82,4.38
GT4997,2025-05-12,1.74,1.96,A,4.6,5.98,3.7
GT4997,2025-05-11,2.33,1.59,C,5.23,3.55,3.92
GT4997,2025-05-10,2.09,2.05,C,4.8,3.61,4.14
GT4997,2025-05-09,2.98,1.05,B,4.68,3.97,4.03
GT4997,2025-05-08,2.79,0.82,A,3.79,3.59,3.61
GT4997,2025-05-07,1.82,2.0,B,3.91,3.28,3.8200000000000003
GT4997,2025-05-06,2.69,1.59,B,4.12,3.88,4.28
GT2727,2025-06-04,1.06,0.75,B,3.84,4.71,1.81
GT2727,2025-06-03,1.29,0.77,B,3.21,3.27,2.06
GT2727,2025-06-02,0.94,2.4,A,3.65,5.96,3.34
GT2727,2025-06-01,1.03,0.68,C,3.17,3.82,1.71
GT2727,2025-05-31,1.67,1.03,B,4.27,5.92,2.7
GT2727,2025-05-30,2.07,2.17,B,3.98,5.67,4.24
GT2727,2025-05-29,2.11,1.46,C,5.31,5.37,3.57
GT2727,2025-05-28,1.86,0.81,C,3.57,5.02,2.67
GT2727,2025-05-27,2.58,0.64,C,3.0,3.76,3.22
GT2727,2025-05-26,2.74,1.12,C,3.06,5.93,3.8600000000000003
GT2727,2025-05-25,0.95,0.78,A,4.74,5.5,1.73
GT2727,2025-05-24,2.32,2.38,C,3.23,5.25,4.699999999999999
GT2727,2025-05-23,2.23,0.83,B,4.43,4.86,3.06
GT2727,2025-05-22,1.5,0.64,B,3.57,5.23,2.14
GT2727,2025-05-21,2.26,0.91,C,4.56,4.12,3.17
GT2727,2025-05-20,1.49,2.02,B,4.83,4.28,3.51
GT2727,2025-05-19,2.19,2.08,A,5.4,3.16,4.27
GT2727,2025-05-18,2.49,0.55,B,4.77,5.18,3.04
GT2727,2025-05-17,2.67,1.38,B,5.38,4.12,4.05
GT2727,2025-05-16,1.47,1.71,A,3.95,4.68,3.1799999999999997
GT2727,2025-05-15,2.99,0.43,C,5.37,3.42,3.4200000000000004
GT2727,2025-05-14,0.76,1.43,C,3.04,3.13,2.19
GT2727,2025-05-13,2.62,1.6,A,3.96,3.76,4.220000000000001
GT2727,2025-05-12,2.1,2.28,B,4.22,4.26,4.38
GT2727,2025-05-11,2.47,0.34,A,4.33,4.88,2.81
GT2727,2025-05-10,2.86,0.32,C,5.09,3.09,3.1799999999999997
GT2727,2025-05-09,1.58,0.67,B,4.8,4.84,2.25
GT2727,2025-05-08,0.85,1.06,C,4.98,4.71,1.9100000000000001
GT2727,2025-05-07,1.84,0.62,A,3.46,3.93,2.46
GT2727,2025-05-06,1.09,2.04,A,4.86,3.13,3.13
GT9266,2025-06-04,2.72,1.73,A,4.88,5.2,4.45
GT9266,2025-06-03,1.2,0.8,A,4.85,3.72,2.0
GT9266,2025-06-02,1.26,1.26,C,3.36,3.06,2.52
GT9266,2025-06-01,2.38,0.41,B,4.85,4.93,2.79
GT9266,2025-05-31,1.46,0.45,A,3.68,4.49,1.91
GT9266,2025-05-30,1.65,2.39,B,5.02,3.08,4.04
GT9266,2025-05-29,1.05,1.95,B,5.33,4.01,3.0
GT9266,2025-05-28,0.62,2.23,B,3.39,3.57,2.85
GT9266,2025-05-27,1.96,1.3,C,4.34,3.22,3.26
GT9266,2025-05-26,1.85,0.52,B,3.39,4.87,2.37
GT9266,2025-05-25,2.52,2.12,A,4.08,3.68,4.640000000000001
GT9266,2025-05-24,0.78,1.12,A,3.34,5.14,1.9000000000000001
GT9266,2025-05-23,2.51,0.65,A,3.69,4.84,3.1599999999999997
GT9266,2025-05-22,1.71,0.75,A,3.31,4.21,2.46
GT9266,2025-05-21,2.59,0.87,B,3.94,5.0,3.46
GT9266,2025-05-20,1.78,1.94,B,3.29,4.19,3.7199999999999998
GT9266,2025-05-19,0.83,0.68,B,5.29,3.77,1.51
GT9266,2025-05-18,1.94,2.33,C,3.22,5.82,4.27
GT9266,2025-05-17,1.92,2.43,A,4.35,4.57,4.35
GT9266,2025-05-16,2.19,0.79,C,3.27,3.04,2.98
GT9266,2025-05-15,1.7,0.81,A,3.92,3.22,2.51
GT9266,2025-05-14,1.98,2.3,B,4.28,4.25,4.279999999999999
GT9266,2025-05-13,0.67,1.47,C,3.81,5.68,2.14
GT9266,2025-05-12,2.29,1.4,A,3.24,5.44,3.69
GT9266,2025-05-11,0.87,0.98,A,3.89,5.43,1.85
GT9266,2025-05-10,0.8,1.48,A,5.2,4.0,2.2800000000000002
GT9266,2025-05-09,2.55,2.36,A,5.16,3.8,4.91
GT9266,2025-05-08,2.71,1.06,C,4.03,5.98,3.77
GT9266,2025-05-07,1.72,2.05,A,4.53,4.95,3.7699999999999996
GT9266,2025-05-06,2.73,1.94,B,4.23,3.68,4.67
GT7720,2025-06-04,0.83,0.61,A,3.13,4.25,1.44
GT7720,2025-06-03,1.72,2.05,A,4.9,4.66,3.7699999999999996
GT7720,2025-06-02,0.81,2.09,B,4.31,3.05,2.9
GT7720,2025-06-01,0.59,1.3,A,5.16,5.83,1.8900000000000001
GT7720,2025-05-31,1.47,1.28,B,4.27,5.26,2.75
GT7720,2025-05-30,1.4,2.29,C,3.25,4.1,3.69
GT7720,2025-05-29,1.39,1.29,B,5.39,4.34,2.6799999999999997
GT7720,2025-05-28,0.75,0.53,C,4.07,3.05,1.28
GT7720,2025-05-27,2.94,1.12,C,4.34,4.41,4.0600000000000005
GT7720,2025-05-26,2.49,2.09,C,5.07,4.5,4.58
GT7720,2025-05-25,2.3,0.88,B,3.65,4.0,3.1799999999999997
GT7720,2025-05-24,0.99,1.07,A,3.97,4.82,2.06
GT7720,2025-05-23,2.34,0.95,C,3.21,4.48,3.29
GT7720,2025-05-22,0.78,2.26,A,3.12,4.23,3.04
GT7720,2025-05-21,2.82,1.28,C,5.34,3.45,4.1
GT7720,2025-05-20,2.04,1.94,A,3.18,5.09,3.98
GT7720,2025-05-19,1.19,1.68,B,5.09,4.01,2.87
GT7720,2025-05-18,2.13,0.45,C,4.9,3.91,2.58
GT7720,2025-05-17,1.49,2.37,B,4.63,3.84,3.8600000000000003
GT7720,2025-05-16,2.2,2.48,A,3.73,4.66,4.68
GT7720,2025-05-15,1.11,2.35,A,4.44,3.4,3.46
GT7720,2025-05-14,2.94,0.86,B,3.97,3.24,3.8
GT7720,2025-05-13,0.5,1.97,B,4.91,5.49,2.4699999999999998
GT7720,2025-05-12,2.54,2.04,C,3.06,3.03,4.58
GT7720,2025-05-11,1.99,1.94,B,4.55,3.3,3.9299999999999997
GT7720,2025-05-10,2.47,1.44,A,3.44,5.35,3.91
GT7720,2025-05-09,2.65,2.19,A,4.76,5.76,4.84
GT7720,2025-05-08,1.5,0.63,A,4.84,3.11,2.13
GT7720,2025-05-07,2.6,1.94,A,4.14,5.67,4.54
GT7720,2025-05-06,2.57,1.91,B,3.06,3.46,4.4799999999999995
GT3298,2025-06-04,1.18,2.04,A,3.94,4.53,3.2199999999999998
GT3298,2025-06-03,1.48,0.92,A,3.1,5.44,2.4
GT3298,2025-06-02,2.12,2.32,C,4.91,5.28,4.4399999999999995
GT3298,2025-06-01,1.5,0.92,A,4.04,5.14,2.42
GT3298,2025-05-31,1.41,0.64,B,5.17,3.77,2.05
GT3298,2025-05-30,0.9,1.07,C,5.36,3.07,1.9700000000000002
GT3298,2025-05-29,1.52,0.38,B,3.23,4.21,1.9
GT3298,2025-05-28,2.72,2.34,C,3.43,3.87,5.0600000000000005
GT3298,2025-05-27,2.81,1.05,B,4.61,4.88,3.8600000000000003
GT3298,2025-05-26,1.52,1.9,A,3.08,5.99,3.42
GT3298,2025-05-25,1.44,0.52,C,4.01,5.02,1.96
GT3298,2025-05-24,1.78,1.51,C,5.21,4.03,3.29
GT3298,2025-05-23,2.16,2.14,B,5.15,5.03,4.300000000000001
GT3298,2025-05-22,0.6,0.69,C,4.27,4.96,1.29
GT3298,2025-05-21,1.95,0.76,A,5.4,5.23,2.71
GT3298,2025-05-20,2.03,1.38,C,5.46,3.03,3.4099999999999997
GT3298,2025-05-19,0.84,1.68,A,3.0,4.81,2.52
GT3298,2025-05-18,1.16,1.2,B,4.44,4.39,2.36
GT3298,2025-05-17,2.62,0.75,B,5.38,4.26,3.37
GT3298,2025-05-16,2.88,0.63,A,5.16,3.44,3.51
GT3298,2025-05-15,1.88,0.73,B,3.22,3.35,2.61
GT3298,2025-05-14,2.78,0.9,B,4.82,5.77,3.6799999999999997
GT3298,2025-05-13,2.52,1.44,A,3.1,5.1,3.96
GT3298,2025-05-12,2.71,1.2,C,3.57,4.79,3.91
GT3298,2025-05-11,2.03,2.18,A,3.22,5.86,4.21
GT3298,2025-05-10,1.69,2.1,A,3.37,3.79,3.79
GT3298,2025-05-09,2.39,1.81,B,4.14,5.26,4.2
GT3298,2025-05-08,1.19,1.92,A,5.34,3.82,3.11
GT3298,2025-05-07,1.02,2.22,C,5.36,4.14,3.24
GT3298,2025-05-06,1.72,1.85,A,3.52,3.68,3.5700000000000003
GT3818,2025-06-04,1.13,0.74,B,3.54,5.98,1.8699999999999999
GT3818,2025-06-03,1.33,1.25,A,4.88,5.44,2.58
GT3818,2025-06-02,2.35,1.74,B,4.83,4.84,4.09
GT3818,2025-06-01,2.55,1.17,B,3.88,3.02,3.7199999999999998
GT3818,2025-05-31,2.7,0.48,B,3.2,3.66,3.18
GT3818,2025-05-30,2.62,2.41,B,4.03,3.46,5.03
GT3818,2025-05-29,2.48,0.34,B,3.49,4.5,2.82
GT3818,2025-05-28,1.09,0.9,C,4.84,6.0,1.9900000000000002
GT3818,2025-05-27,0.52,1.66,C,3.2,3.85,2.1799999999999997
GT3818,2025-05-26,2.52,0.49,A,4.21,5.11,3.01
GT3818,2025-05-25,1.09,1.12,B,3.44,5.64,2.21
GT3818,2025-05-24,1.51,2.38,C,4.46,3.75,3.8899999999999997
GT3818,2025-05-23,0.5,1.54,A,4.17,4.91,2.04
GT3818,2025-05-22,2.15,1.23,C,4.41,5.4,3.38
GT3818,2025-05-21,2.99,1.24,C,5.2,3.89,4.23
GT3818,2025-05-20,1.16,0.39,A,3.14,3.54,1.5499999999999998
GT3818,2025-05-19,0.5,0.56,C,3.93,3.72,1.06
GT3818,2025-05-18,1.33,2.25,B,3.53,5.97,3.58
GT3818,2025-05-17,1.93,2.21,B,3.9,4.87,4.14
GT3818,2025-05-16,2.33,2.42,A,3.35,3.67,4.75
GT3818,2025-05-15,1.19,1.78,B,3.65,3.58,2.9699999999999998
GT3818,2025-05-14,1.65,0.56,B,4.7,3.31,2.21
GT3818,2025-05-13,2.37,0.95,A,4.77,3.73,3.3200000000000003
GT3818,2025-05-12,0.66,0.86,C,5.13,3.85,1.52
GT3818,2025-05-11,1.03,2.08,C,3.54,4.53,3.1100000000000003
GT3818,2025-05-10,1.31,1.97,A,4.05,3.1,3.2800000000000002
GT3818,2025-05-09,1.4,2.14,C,3.68,6.0,3.54
GT3818,2025-05-08,1.93,0.33,C,4.41,5.24,2.26
GT3818,2025-05-07,2.6,1.61,A,4.98,4.93,4.21
GT3818,2025-05-06,0.67,1.91,A,4.18,4.13,2.58
GT3320,2025-06-04,1.12,0.97,A,4.73,4.22,2.09
GT3320,2025-06-03,2.13,0.55,A,4.07,4.94,2.6799999999999997
GT3320,2025-06-02,1.93,1.53,A,5.06,5.2,3.46
GT3320,2025-06-01,2.59,2.02,A,4.86,5.34,4.609999999999999
GT3320,2025-05-31,2.74,1.04,B,4.5,5.25,3.7800000000000002
GT3320,2025-05-30,1.68,1.35,C,4.29,3.8,3.0300000000000002
GT3320,2025-05-29,0.88,0.47,A,5.48,3.15,1.35
GT3320,2025-05-28,2.73,1.45,B,3.55,4.3,4.18
GT3320,2025-05-27,1.26,2.42,B,4.12,5.24,3.6799999999999997
GT3320,2025-05-26,1.08,0.43,A,3.47,4.0,1.51
GT3320,2025-05-25,2.98,0.42,C,3.11,3.04,3.4
GT3320,2025-05-24,2.54,0.68,A,3.44,4.61,3.22
GT3320,2025-05-23,1.09,1.21,A,5.32,3.68,2.3
GT3320,2025-05-22,1.67,1.38,B,3.55,3.27,3.05
GT3320,2025-05-21,2.07,1.95,A,4.67,4.18,4.02
GT3320,2025-05-20,0.99,1.41,C,3.23,3.02,2.4
GT3320,2025-05-19,2.62,0.94,C,4.37,3.15,3.56
GT3320,2025-05-18,0.95,2.09,A,4.15,4.97,3.04
GT3320,2025-05-17,2.01,0.67,A,3.59,4.3,2.6799999999999997
GT3320,2025-05-16,1.43,1.35,B,4.41,3.88,2.7800000000000002
GT3320,2025-05-15,2.39,2.36,A,4.23,5.54,4.75
GT3320,2025-05-14,2.78,1.94,C,4.95,3.9,4.72
GT3320,2025-05-13,1.55,1.43,A,4.21,5.99,2.98
GT3320,2025-05-12,1.73,1.57,A,3.66,5.98,3.3
GT3320,2025-05-11,1.3,1.01,A,4.94,5.0,2.31
GT3320,2025-05-10,2.73,1.55,C,3.64,3.22,4.28
GT3320,2025-05-09,2.59,1.07,C,3.29,5.44,3.66
GT3320,2025-05-08,2.13,1.97,A,4.85,3.35,4.1
GT3320,2025-05-07,1.45,1.4,A,4.59,5.99,2.8499999999999996
GT3320,2025-05-06,2.0,2.21,C,5.25,3.78,4.21
GT0350,2025-06-04,1.35,1.56,A,3.73,5.39,2.91
GT0350,2025-06-03,2.42,1.62,C,4.23,3.61,4.04
GT0350,2025-06-02,2.12,2.27,B,3.4,5.04,4.390000000000001
GT0350,2025-06-01,0.96,1.26,A,3.91,5.64,2.2199999999999998
GT0350,2025-05-31,1.21,1.69,A,5.29,3.39,2.9
GT0350,2025-05-30,1.52,0.41,C,4.07,3.01,1.93
GT0350,2025-05-29,0.64,1.46,C,3.85,5.53,2.1
GT0350,2025-05-28,0.55,0.72,A,3.26,5.61,1.27
GT0350,2025-05-27,2.8,0.61,A,4.69,3.89,3.4099999999999997
GT0350,2025-05-26,1.84,1.09,B,3.32,4.55,2.93
GT0350,2025-05-25,0.72,1.47,A,4.02,5.81,2.19
GT0350,2025-05-24,0.92,1.16,B,3.39,3.81,2.08
GT0350,2025-05-23,2.74,0.4,C,4.82,3.57,3.14
GT0350,2025-05-22,1.95,1.15,A,4.19,3.33,3.0999999999999996
GT0350,2025-05-21,1.19,0.54,C,5.36,5.93,1.73
GT0350,2025-05-20,2.46,2.29,B,3.92,3.72,4.75
GT0350,2025-05-19,2.24,1.11,C,5.28,5.15,3.3500000000000005
GT0350,2025-05-18,1.05,1.45,C,3.65,4.55,2.5
GT0350,2025-05-17,2.06,1.77,A,4.78,3.75,3.83
GT0350,2025-05-16,2.66,0.54,B,5.12,5.59,3.2
GT0350,2025-05-15,2.39,1.24,B,5.37,5.35,3.63
GT0350,2025-05-14,1.6,1.23,A,4.52,4.47,2.83
GT0350,2025-05-13,1.65,2.03,B,3.31,5.2,3.6799999999999997
GT0350,2025-05-12,2.53,0.68,B,4.66,3.83,3.21
GT0350,2025-05-11,2.75,0.57,C,4.39,4.14,3.32
GT0350,2025-05-10,2.52,2.49,C,3.27,5.36,5.01
GT0350,2025-05-09,1.5,1.09,C,3.75,5.41,2.59
GT0350,2025-05-08,1.65,2.42,B,3.52,5.86,4.07
GT0350,2025-05-07,1.4,2.23,A,5.07,4.94,3.63
GT0350,2025-05-06,2.99,1.38,A,4.93,4.02,4.37
GT7282,2025-06-04,1.16,0.52,B,4.92,5.95,1.68
GT7282,2025-06-03,0.69,2.22,C,5.17,3.3,2.91
GT7282,2025-06-02,1.1,2.35,C,5.15,3.18,3.45
